TC-C4237

VEHICLE
NUMBER     CAPACITY
   100     58

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       26       45       10           335         538               5
        2       32        6        8           486         850               5
        3       32       43        8           127         384               5
        4       31       54        7           478         750               5
        5       16       22        9           443         673               5
        6        9       17        7           270         503               5
        7       10       52        6           411         647               5
        8       20        2        6           252         615               5
        9       54       74        9           443         837               5
       10       53       77        5           339         737               5
       11       22       18       10           440         659               5
       12       61       41        6           431         670               5
       13       37       62        6           316         687               5
       14       54       50        8           490         876               5
       15       46       70        7           450         771               5
       16       34       44        9           197         489               5
       17       14       25        7           181         530               5
       18       12       16        6           467         823               5
       19       64       96       10           218         546               5
       20       23       39        7           407         794               5
       21       24        9       10            44         350               5
       22       10       58        5           288         672               5
       23       35       80        8           443         790               5
       24        8       47        6           458         751               5
       25       19        5        6           395         672               5
       26       11       41        6           196         556               5
       27       30       53       10           219         505               5
       28        9       17        6           307         632               5
       29       15       54        8           266         642               5
       30       22       36        8           498         780               5
       31       26       54        6           442         710               5
       32       58       92        8           134         465               5
       33       26        0        8           115         374               5
       34       39       35        6           133         367               5
       35       32       17        7           445         785               5
       36       39       32       10           277         538               5
       37       74       78        7           247         642               5
       38       85       79        5           171         529               5
       39       17       48        6           175         496               5
       40       34       78        6           228         449               5
       41        6       49        6           199         475               5
       42       65       72        5           216         420               5
       43       83       85        6           199         526               5
       44       60       38        7           208         415               5
       45        7       47        8           409         722               5
       46        3       72        8           232         626               5
       47       24        4        9           492         891               5
       48       30       29        7           491         723               5
       49       43       34        6           307         547               5
       50       95       51        8           436         771               5
       51       21       11        8           330         670               5
       52       69       90        7           157         435               5
       53       53       29        8           422         629               5
       54       77       58        6           190         515               5
       55       18       43        7           476         705               5
       56       13       87        5           280         503               5
       57       17       43        6           403         711               5
       58       30       53        8           488         833               5
       59       33       37        6           478         834               5
       60       50       20        7           217         489               5
       61       50       76        8           411         709               5
       62       51        5        9           186         470               5
       63       10       11        5           249         557               5
       64       41       73       10           465         670               5
       65       11       15        5           476         816               5
       66       24        9        6           460         685               5
       67       55       25        5           452         772               5
       68        6       44        8           195         500               5
       69       29       54        6            18         343               5
       70       35       80        5           245         511               5
       71        9       15        5           441         751               5
       72       27       51        7            23         415               5
       73       73       18        6            67         380               5
       74       22       65        7           187         574               5
       75       12       45        8           134         410               5
       76       19       38       10           477         800               5
       77       73       71       10           335         547               5
       78       78       77       10           375         588               5
       79       29       53        7           338         583               5
       80       11       15        7           202         463               5
       81       56       56        8           178         410               5
       82        8       52        6           434         822               5
       83       45       73        5           187         468               5
       84       46       77        8           435         753               5
       85       11       15        5           275         650               5
       86       35       65        9           444         774               5
       87        3       55        9           138         422               5
       88       17        4        9            12         374               5
       89       19        4        6           488         868               5
       90       28       54       10           450         835               5
       91       52       86        6           224         504               5
       92       12       19        5            43         426               5
       93       47       36        6           342         724               5
       94       30       53        9           492         776               5
       95       19        5        8           271         555               5
       96       11       51        7           301         537               5
       97       30       54        7           330         587               5
       98       51       96        9           474         813               5
       99       46       37        5           466         705               5
      100       18       61        9           198         525               5
