TC-RC4914

VEHICLE
NUMBER     CAPACITY
   100     416

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1        5       74       11            65         146               5
        2       25        5        4          1469        1568               5
        3       51       84       84           158         250               5
        4       60       38       18          1335        1449               5
        5       44       27       89          1381        1511               5
        6       72       65       15          1455        1603               5
        7       54       61       65          1317        1396               5
        8       90       76       82           343         437               5
        9       72       58        7          1738        1795               5
       10       37       55       93            68         183               5
       11       27       61       22           964        1083               5
       12       93        1       53          1089        1223               5
       13       85       64       79           698         794               5
       14        9       35       40          1659        1726               5
       15       52       95       54          1695        1779               5
       16       30        7       95           288         370               5
       17       74       65       52           980        1127               5
       18       30       31       48           746         874               5
       19       34       87       94            44         108               5
       20       69       69       72           816         888               5
       21       17       31       17          1263        1393               5
       22       76       12       57           765         868               5
       23       94      100      100          1511        1622               5
       24       89       15       39          1418        1522               5
       25       48        9       79          1307        1401               5
       26       74       66       32          1079        1141               5
       27       74       65       71           148         200               5
       28       54       34       59           767         832               5
       29       35       30       71          1104        1192               5
       30       42       45       38           710         818               5
       31       94       27       94          1560        1631               5
       32       75       85       97           300         362               5
       33       23       76       74           381         433               5
       34       60       49       25          1321        1442               5
       35       51       61       59           572         670               5
       36       46       65       22            42         142               5
       37       42       83       87          1095        1233               5
       38       93       29       31          1663        1734               5
       39        9        0       21           912        1045               5
       40       67       96       73           391         505               5
       41       69        0       46           346         412               5
       42       28       48       13           462         606               5
       43       53        2       43           773         878               5
       44       53       63        6          1589        1703               5
       45       56       54       97           106         165               5
       46       64       63       67          1357        1444               5
       47       81       40       44           993        1094               5
       48       91       87       76          1026        1109               5
       49       64        1        3          1724        1871               5
       50       72       13       13          1743        1824               5
       51       25        3       74          1693        1763               5
       52       14       64       66           334         408               5
       53       28        6       97           250         302               5
       54       72       68       24           790         917               5
       55       46       56       73          1478        1626               5
       56       58       32        8           730         866               5
       57       67       92       39           351         470               5
       58       28       90       45          1167        1250               5
       59       45       68       44           552         629               5
       60       24       94       72          1540        1619               5
       61       89        7       45           519         616               5
       62       67       96       98           482         621               5
       63       64       55        3          1674        1807               5
       64       14        4       30           926        1067               5
       65       33       20        3           525         659               5
       66       70       52       64           557         678               5
       67       98       72       86          1667        1752               5
       68        1       59       32           517         651               5
       69       74       20       79           956        1102               5
       70       10       87       57           115         232               5
       71       25       43       24           812         894               5
       72       15        7       91           890         999               5
       73       86       86       33            17         157               5
       74       78       81       98           132         256               5
       75       75       66       89           760         819               5
       76       74       37       19          1242        1384               5
       77       88       28       68           553         623               5
       78       85       41       18          1328        1380               5
       79       48       75       99          1018        1101               5
       80       73       14       12            35          87               5
       81       99       50       74          1039        1147               5
       82       56       39       53           337         405               5
       83       97       72        9           749         870               5
       84       85       20       31           809         959               5
       85       73       66       80          1399        1497               5
       86       74       66       49           860         948               5
       87       52       71       84          1645        1785               5
       88       36       29       68           714         788               5
       89        7       88       47          1565        1646               5
       90       70       46        3          1720        1851               5
       91       79        4       20          1439        1515               5
       92       77       78       26          1002        1093               5
       93       15       25       11          1379        1485               5
       94       50       34       81           835         956               5
       95       41       51       26           198         316               5
       96        0        0       93           929        1036               5
       97       92        2       69          1433        1577               5
       98       45       20       63           122         193               5
       99       53        4       10          1322        1462               5
      100       44        1       81          1334        1437               5
