TC-C4216

VEHICLE
NUMBER     CAPACITY
   100     139

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       52       57        7          1154        1516               5
        2       47        1       10           772        1135               5
        3       90       83        6           144         376               5
        4       48       59        1          1252        1555               5
        5       47        1        8           339         605               5
        6       47       76        6           912        1234               5
        7       91       96       10          1497        1732               5
        8       36       30        9          1320        1561               5
        9       44        2        8           916        1219               5
       10       87       83       10           381         616               5
       11       42       48        7          1008        1386               5
       12       40       68        7           858        1102               5
       13       96       93        4          1184        1513               5
       14       74       65        2           754         954               5
       15       92       81        1           225         563               5
       16       46        1        9            65         381               5
       17       46        1        7           457         731               5
       18       52       51       10            59         386               5
       19       48        0        2           298         637               5
       20       52       62        4           705         950               5
       21       46        1        1           324         713               5
       22       81       74        6           599         936               5
       23       44        2        3           736        1034               5
       24       45       12        5           507         829               5
       25       48        0        1          1302        1515               5
       26       90       81        1           544         835               5
       27       43       57        4           254         559               5
       28       37       58        4          1216        1611               5
       29       49       61        4           893        1167               5
       30       85       76        6           646         990               5
       31       84       83        2           270         530               5
       32       48       59        7          1261        1540               5
       33      100       85        6          1129        1395               5
       34       58       49        9           915        1148               5
       35       80       77       10          1404        1781               5
       36       89       80        3          1009        1320               5
       37       49       61       10           379         584               5
       38       40       62        6            61         266               5
       39       48       59        9          1461        1820               5
       40       48        0        9           112         396               5
       41       51       42       10          1424        1693               5
       42       73       49        3           343         639               5
       43       54       53       10           420         679               5
       44       47        1        4           165         460               5
       45       48        0       10          1136        1529               5
       46       55       42       10           735        1076               5
       47       26       78        1          1413        1725               5
       48       85       98        2          1461        1720               5
       49       49       62        7           238         562               5
       50       49        2        5          1458        1677               5
       51       47        1        8           264         591               5
       52       49        2        1           836        1233               5
       53       75       64        2           982        1221               5
       54       41       67       10             4         378               5
       55       42       37       10           661        1032               5
       56       22       17        2           802        1158               5
       57       44       54        7          1223        1536               5
       58       49        1        6             8         354               5
       59       88       80        1          1118        1410               5
       60       80       76        8          1129        1452               5
       61       39       73       10            19         296               5
       62       49       59        7           573         947               5
       63       89       66        2           997        1342               5
       64       71       71        9           890        1116               5
       65       85       83        3          1084        1353               5
       66       40       39        9           797        1098               5
       67       55       53        7           966        1264               5
       68       47        0        1          1407        1692               5
       69       51       59        2          1373        1700               5
       70       48       59        5            89         333               5
       71       45       61        5           543         781               5
       72       44        2        1          1317        1533               5
       73       88       58        7           732        1120               5
       74       46       54        9           374         711               5
       75       84       85        2            56         400               5
       76       46        0        4           297         513               5
       77       89       81        2          1200        1592               5
       78       95       74       10          1304        1612               5
       79       92       87        4           807        1038               5
       80       48        2        1           794        1077               5
       81       50       59        9          1202        1420               5
       82       54       12        4          1334        1694               5
       83       47        2       10          1199        1565               5
       84       55       51        9           513         857               5
       85       53       46       10           285         561               5
       86       82       69        5          1253        1637               5
       87       39       63        2          1159        1538               5
       88       33       60        4           849        1062               5
       89       87       80        7           722        1042               5
       90       44       53        4          1007        1384               5
       91       50       71       10           825        1052               5
       92      100        7        9          1245        1492               5
       93       49       59        3           192         480               5
       94       46        1        2             8         290               5
       95       50        0        6           782        1145               5
       96       86       23       10           916        1286               5
       97       48       59        3           976        1185               5
       98       32       54        9           746        1112               5
       99       83       80        2           329         545               5
      100       85       15        9           642         894               5
