TC-RC1549

VEHICLE
NUMBER     CAPACITY
   100     608

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        4       84        0             0        1000               0
        1       46       10       89           212         584               5
        2       92       43       85           247         640               5
        3       89       43       74           192         459               5
        4       79       48       89           442         720               5
        5       93       89       99           443         696               5
        6       72       37       75           450         650               5
        7        4       32       50           154         513               5
        8       99       18       75           487         717               5
        9       91       46       67           483         763               5
       10       28       50       66           504         866               5
       11       50       34       83           484         863               5
       12      100       44       76           271         651               5
       13        3       49       63            67         430               5
       14       91       36       89           310         514               5
       15       22       11       80           188         519               5
       16       98       20       59           483         692               5
       17       27       98       88           151         484               5
       18       91       53       50           452         827               5
       19       67       30       72           262         632               5
       20       92       44       90           485         690               5
       21       15       71       74           331         617               5
       22       82       17       73           261         586               5
       23       79       46       72           444         768               5
       24       16       40       75           444         789               5
       25       90       45       68           420         814               5
       26        2       79       91           173         440               5
       27       34       49       61           447         773               5
       28       78       30       79           407         623               5
       29       21       70       74           378         584               5
       30       82       66       96           330         539               5
       31       28       33       51           358         713               5
       32       91       22       70           428         668               5
       33       35       24       57           490         881               5
       34       95       41       83           431         748               5
       35       53       12       96           341         615               5
       36       91       45       51           156         412               5
       37       88       26       96           241         583               5
       38       30       35       58           502         718               5
       39       23       46       81           338         550               5
       40        3       45       73           202         504               5
       41       79       22       82           431         642               5
       42       48       62       83            71         293               5
       43       40       29       51            38         311               5
       44        5       49       90           435         682               5
       45       93       75       83           497         730               5
       46       64       81       92           453         663               5
       47       12       64       68           111         405               5
       48       50        5       90           466         843               5
       49       94       34       93           176         380               5
       50       77       44       71           482         861               5
       51       83       57       57           319         666               5
       52       86       40       73           102         386               5
       53       99       22       76           326         689               5
       54        1       28       58           424         818               5
       55       63       10       92           150         431               5
       56       82       63       50           241         516               5
       57       81       32       93           266         636               5
       58       97       14       58           257         522               5
       59       82       19       79            56         362               5
       60       64       39       83           228         456               5
       61       61       33       92           451         765               5
       62       89       43       73           330         708               5
       63       99       26       93           413         769               5
       64       22       71       93           188         579               5
       65       91       53       88           347         659               5
       66       78       30       71           318         584               5
       67       23       26       71           450         817               5
       68        0       27       75           422         749               5
       69       43       56       89           261         518               5
       70       44       43       97           311         585               5
       71       40       28       89           455         692               5
       72       74       32       95           256         533               5
       73       89       25       98           256         577               5
       74       48       51       55           264         562               5
       75      100       20       99           346         555               5
       76       18       43       95           332         694               5
       77       35        5       61           283         538               5
       78       97       50       77           278         581               5
       79       80       54       80           241         459               5
       80       84       44       50           153         422               5
       81       29       41       89           246         533               5
       82       95       49       73           439         714               5
       83      100       40       53           436         705               5
       84       10       34       87           195         473               5
       85       35       74       73           441         648               5
       86        1       43       92           472         683               5
       87       47       51       74           227         612               5
       88       81       27       62           501         809               5
       89       40       31       51           503         797               5
       90       33       46       65           258         593               5
       91       42       57       70            61         330               5
       92       51       52       91            84         313               5
       93       26       28       76           385         598               5
       94       78       16       70           348         638               5
       95       83       34       56           500         708               5
       96       84       39       80            70         379               5
       97       68       51       63           333         650               5
       98       50       92       50           337         581               5
       99       92       43       69           438         800               5
      100       64       37       95           338         583               5
