TC-R3532

VEHICLE
NUMBER     CAPACITY
   100     24

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       85       59        1            10         336               5
        2        1       37        1           444         671               5
        3       90       82        1           255         567               5
        4       20       43        1           408         762               5
        5        7        2        1           454         835               5
        6       34       99        1           282         549               5
        7        0       22        1           420         769               5
        8       39       41        1           260         649               5
        9       61       60        1           219         568               5
       10       87       82        1           470         836               5
       11        1       65        1           190         556               5
       12       34       54        1           110         399               5
       13       79       69        1           405         678               5
       14       31       23        1           464         771               5
       15        5       28        1           309         574               5
       16        9       73        1           398         728               5
       17       97       73        1           213         477               5
       18       42       92        1           484         748               5
       19       26       75        1           195         412               5
       20       53       50        1           280         544               5
       21       44       83        1           153         464               5
       22       35       15        1           200         431               5
       23       65       28        1           414         807               5
       24       17       27        1           452         653               5
       25       39        8        1           246         485               5
       26       71      100        1           362         648               5
       27       67        9        1           101         410               5
       28       34       33        1           176         381               5
       29       46       22        1           424         673               5
       30       99       67        1           500         779               5
       31        5       30        1           209         439               5
       32       30       82        1           315         705               5
       33       36       47        1           289         667               5
       34        4       75        1           249         561               5
       35       49       14        1            52         312               5
       36       60       46        1           289         601               5
       37       22       24        1           496         846               5
       38       95        3        1           420         681               5
       39       80       26        1           318         645               5
       40        4       42        1           431         639               5
       41       91       51        1           489         792               5
       42       65       10        1           211         426               5
       43       67        8        1           450         833               5
       44       73       71        1           494         769               5
       45       29       69        1           411         776               5
       46       10       22        1           282         639               5
       47        8       12        1           289         550               5
       48       74       21        1           441         839               5
       49       16       76        1           486         716               5
       50        6       52        1           454         814               5
       51       27       85        1           447         730               5
       52       81       18        1           492         722               5
       53       49       50        1           414         796               5
       54       70       57        1           473         813               5
       55       20       35        1           457         854               5
       56       50       99        1           477         770               5
       57       46       54        1           459         662               5
       58       16       83        1           315         700               5
       59       44       94        1           276         531               5
       60       44       89        1           179         541               5
       61       21       59        1           286         536               5
       62       34       32        1           449         816               5
       63       14       30        1           252         500               5
       64       45       86        1           162         551               5
       65        7       15        1           195         547               5
       66       53       40        1           231         495               5
       67        1       18        1           373         607               5
       68       95       44        1           421         705               5
       69       60       18        1           176         575               5
       70       37       25        1           413         770               5
       71       95       68        1           243         606               5
       72       51       58        1           339         644               5
       73       93       43        1           435         740               5
       74       55       51        1           451         798               5
       75        8       24        1           259         626               5
       76       61       51        1           462         819               5
       77        6       20        1           422         782               5
       78       89       99        1           482         846               5
       79       13       14        1           162         542               5
       80       30        2        1           206         470               5
       81       56        3        1             6         220               5
       82       22       19        1           331         710               5
       83       81       45        1           241         634               5
       84       83       24        1           297         684               5
       85       75       38        1           464         843               5
       86       85       70        1           254         538               5
       87       72        4        1           349         684               5
       88       58       96        1           442         824               5
       89       19       98        1           319         687               5
       90       25       85        1           423         690               5
       91       71       63        1           309         554               5
       92        1       13        1            97         406               5
       93        5        4        1           155         410               5
       94       65       75        1           232         452               5
       95       47       91        1           337         584               5
       96       47        6        1           246         475               5
       97       25       82        1           303         631               5
       98       12       47        1            81         353               5
       99      100       40        1           443         779               5
      100       61       72        1           436         738               5
