TC-RC1520

VEHICLE
NUMBER     CAPACITY
   100     1185

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       52       12        0             0        2000               0
        1       20       12       83           718         785               5
        2       10       18       78           541         604               5
        3       95       25       20          1039        1104               5
        4       57       49      100           757         846               5
        5      100       34       26          1088        1210               5
        6       34       57       29           841         915               5
        7       58       60       55            84         228               5
        8       93       25       53            30         150               5
        9       50       74       19          1622        1717               5
       10       13       53       52           699         789               5
       11        5       13       98           757         870               5
       12        3       56       10           896         994               5
       13       41       87       95           968        1033               5
       14       98       28       76           906        1009               5
       15       34       70       11          1203        1351               5
       16       91       37        7           577         689               5
       17       25       36        4           480         614               5
       18        6       18       16           891         980               5
       19       34       52       71          1303        1371               5
       20        0       17       67           916        1024               5
       21        3       12       70          1720        1870               5
       22        2       12       37           283         423               5
       23       28       85       45          1709        1770               5
       24       99       24       10          1623        1744               5
       25       14       22        7          1210        1293               5
       26       85       92       32          1162        1278               5
       27       12       85       97           325         449               5
       28        4       14       84          1689        1825               5
       29       44       10       14           825         893               5
       30       77       29       55             4          69               5
       31        7       16       15          1370        1455               5
       32        3        1       12            88         217               5
       33       10       95       97          1378        1458               5
       34       14       27       12           903         965               5
       35        0       17        4          1270        1361               5
       36        3       11       68          1097        1230               5
       37       64       29       99           957        1047               5
       38       95       25       72           718         854               5
       39       33       32       17          1446        1556               5
       40       77       73       35          1192        1242               5
       41       53       59        8           776         902               5
       42       61       78       42          1427        1533               5
       43       87       80      100          1164        1312               5
       44        2       11       49          1535        1662               5
       45        4       18       46           336         431               5
       46       92       38       54           299         380               5
       47       92       23       28          1137        1229               5
       48       52       27       85          1529        1664               5
       49       85       78       66          1609        1705               5
       50       82       18        9          1563        1672               5
       51       44       18       83          1278        1392               5
       52       92       24       51          1490        1572               5
       53       29       23       76           686         753               5
       54       94       21       45            13         157               5
       55        1       74       98          1693        1750               5
       56       92       80       72          1692        1761               5
       57       36       44       45           979        1043               5
       58        6       22       39          1211        1326               5
       59        9       58       68           661         764               5
       60        2       11       38           970        1112               5
       61       43        9       21          1276        1418               5
       62       97       38       76            77         216               5
       63        5       19        8           225         332               5
       64       18       56       12          1721        1842               5
       65        3       11       36          1338        1429               5
       66        2       16       43          1448        1501               5
       67        2       11        6           528         664               5
       68       91       23       74           633         707               5
       69       19        3       79           247         390               5
       70       70       27       35           471         569               5
       71       69       81       29           481         617               5
       72       93       23       82           331         417               5
       73       95       25       40           585         637               5
       74       98       25       42           654         755               5
       75       11       66       81           667         721               5
       76       54       96       77          1056        1116               5
       77       29       15       54           702         819               5
       78       93       15       11           555         694               5
       79        6       26       50           306         439               5
       80        0       62        6           891         981               5
       81       17       94       59           917        1066               5
       82       17      100       97          1671        1798               5
       83      100       26       49           629         707               5
       84        3       19       73            16         118               5
       85       97       34       87          1317        1449               5
       86        5       14       19           741         872               5
       87        7       64       45           666         760               5
       88       15       94       39          1143        1252               5
       89        4       16       42           760         838               5
       90       44       78       54          1521        1653               5
       91        4       14       90           275         347               5
       92       19        8       29          1117        1266               5
       93       95       37       83          1062        1163               5
       94        7       37       11           497         561               5
       95      100       24       74           106         176               5
       96       84       36       67            39         150               5
       97       11       82       59           673         771               5
       98       11       38       98           227         328               5
       99        6       16       10           727         846               5
      100       78       31       36           855         970               5
