TC-C2542

VEHICLE
NUMBER     CAPACITY
   100     122

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       60       53        9           272         619               5
        2       39        4        8           307         596               5
        3       58       28       10           496         748               5
        4       89       38        6           456         701               5
        5       85       30        8           493         770               5
        6       68        8        8           292         637               5
        7       84       45       10           440         743               5
        8       33       43        8           420         621               5
        9       33       52        6           191         442               5
       10       28       15       10           119         390               5
       11        7        1        7           132         468               5
       12       75       14        9           257         493               5
       13        2       56        6           258         574               5
       14       90       15        8           257         585               5
       15       91       10        7           454         779               5
       16       29       51        9           471         693               5
       17       81       20        9           316         605               5
       18       39        4        7           491         799               5
       19       37       66        9           457         721               5
       20       30       54        9           202         459               5
       21       30       54        7           475         871               5
       22       88       20        9           166         542               5
       23       98        7        9           448         691               5
       24       29       58        5           300         582               5
       25       29       54        8           420         770               5
       26       24       72        6           442         738               5
       27       29       54        7           472         761               5
       28       12        4       10           311         555               5
       29       99       21        6            79         302               5
       30       33       60        8           439         816               5
       31       30       56        7           478         704               5
       32       34       52        5           264         658               5
       33       34       54        8           155         504               5
       34       90       31        8           183         447               5
       35       26       50        8           295         612               5
       36       32       40        9           433         662               5
       37       42       51        5           277         617               5
       38       31       46        5           411         659               5
       39       75       54        8           461         752               5
       40       32       60        7           396         641               5
       41       73       18        5           150         490               5
       42       16       11        9           373         698               5
       43       16       29        7           238         480               5
       44       90       13       10           183         427               5
       45       30       55        9           463         791               5
       46       58       64        8            25         386               5
       47       29       49        8           107         460               5
       48       51       17        6           282         650               5
       49       91       13        7           297         627               5
       50       80       10        6           173         524               5
       51       30       57        8           458         847               5
       52       29       60        9           465         837               5
       53       30       89        8           240         638               5
       54       30       55        7           220         508               5
       55       91       16        8           220         505               5
       56       66       14        9           423         688               5
       57       37       15        6           457         785               5
       58       35       48        7           415         619               5
       59       25       39        7           137         357               5
       60       85       23        6           181         428               5
       61       86       20        5           444         835               5
       62       29       49        6           209         528               5
       63       56       23        9           282         570               5
       64       62       57        6           443         842               5
       65       13       74        8           470         817               5
       66       80        8        9           486         833               5
       67       89       18       10           453         772               5
       68       29       39        5           339         710               5
       69       61       54        6           274         599               5
       70       32       54        9           218         439               5
       71        3       50        9           231         531               5
       72       91       27        6           448         680               5
       73       35        7        7           479         744               5
       74       54       85        7           283         673               5
       75       99       41       10           408         715               5
       76       32       52        6           436         715               5
       77       38       16        7           497         874               5
       78       30       60        9           434         831               5
       79       97       29        8           448         836               5
       80       45       57        7           346         615               5
       81       31       54        5           339         564               5
       82       28       56        8           220         496               5
       83       31       65        6           364         573               5
       84       30       55        6           260         494               5
       85       33       54       10           501         815               5
       86       29       65        8           454         828               5
       87       12        8        6           176         418               5
       88       32       56       10           427         784               5
       89       62       15        6           268         634               5
       90       29       53        9           311         684               5
       91       86       24        8           464         811               5
       92       21       85       10           409         756               5
       93       95       11        8           143         503               5
       94       49       53        9           102         313               5
       95       71       13        7            53         389               5
       96       90       21        6           242         548               5
       97       93       21        8           214         449               5
       98        9       25        7           351         602               5
       99       23       60        8           284         553               5
      100       18       93       10           381         750               5
