TC-R0451

VEHICLE
NUMBER     CAPACITY
   100     1842

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       33       19        0             0        1000               0
        1       13       95       78           641         709               5
        2        2       89       89           651         745               5
        3       43       14       58           610         674               5
        4       43       82       71           732         820               5
        5       72       29       59           746         838               5
        6        7       18       55           643         702               5
        7       77       42       70           220         309               5
        8       27       40       61           383         505               5
        9       95       39       68            33         112               5
       10        7        6       85            23         140               5
       11       47       18       80           573         641               5
       12       48       91       77           187         244               5
       13       58        7       93           281         353               5
       14       67       11       59           355         420               5
       15       77        8       93           200         327               5
       16       96       71       94            85         137               5
       17       50       82       81           376         502               5
       18       35       86       68           375         496               5
       19       37       38       68           578         683               5
       20       46       42       90           681         784               5
       21       21       87       88           249         303               5
       22       36       25       71           307         370               5
       23       73       75       51           686         803               5
       24       43       21       92             9         141               5
       25       22        6      100           457         590               5
       26       79       58       59           439         527               5
       27       51       65       68           671         807               5
       28       25       75       86           434         488               5
       29       20       88       96           391         474               5
       30        3       90       95           569         680               5
       31       12       69       77           421         507               5
       32       61       31       72            43         167               5
       33       43       13       90           107         225               5
       34       66       43       87           158         253               5
       35       69       18       58           697         834               5
       36       98       55       63           115         226               5
       37       28        0       74           556         673               5
       38       51       56       56            72         140               5
       39       24       84      100           563         709               5
       40       63       62      100           175         246               5
       41       51       32      100           305         389               5
       42       79        3       97           459         568               5
       43       44       20       72           240         338               5
       44       46       28       54            37         172               5
       45       78        9       96           349         492               5
       46       31       65       63           563         686               5
       47       96       99       74           566         657               5
       48       59       51       72            32         144               5
       49       10       34       70           209         260               5
       50       30        1       51           179         313               5
       51       40       54      100           404         533               5
       52       51       89       90           577         643               5
       53       58       20       73           665         770               5
       54       88       44       65           442         494               5
       55       22       71       85             4          65               5
       56        7       35       70           697         770               5
       57       96       90       82           142         237               5
       58       98       41       80           428         520               5
       59       63       52       77           414         551               5
       60       64       96       83           147         285               5
       61       22       19       59           197         303               5
       62       69       52       71            87         145               5
       63       98       96       61           485         596               5
       64       24       61       76            84         206               5
       65       45       66       99            91         235               5
       66       77       52       97           115         198               5
       67       38        4       99           491         562               5
       68       18       17       95           246         370               5
       69        9        2       79           374         488               5
       70       74       58       64           738         862               5
       71       76       44       51           659         804               5
       72       92       22       58           741         811               5
       73       80       35       86           185         239               5
       74       67       96       64           470         598               5
       75       73        2       83           455         594               5
       76        5        5       96           704         822               5
       77       23       68       67            55         115               5
       78       90       65       88           495         560               5
       79        8       93       55           387         471               5
       80       32       39       78           593         645               5
       81       54       60       85           227         367               5
       82        3       12       80           115         237               5
       83       11       28       62            68         206               5
       84       50        5       93            80         177               5
       85       10       96       67            11         117               5
       86       43       93       78           486         603               5
       87       46       83       90           131         215               5
       88       44       96       73           336         432               5
       89       57       51       80           360         468               5
       90       18       36       97           427         576               5
       91       10       17       58           472         600               5
       92       13       74       84           546         645               5
       93       36       67       93           101         243               5
       94       68       11       62           309         425               5
       95        6       36       71           578         648               5
       96       20        9       74           439         528               5
       97       38       45       79           714         812               5
       98        5       18       53           244         386               5
       99       29       96       65           433         489               5
      100       34       71       69           487         561               5
