TC-RC3183

VEHICLE
NUMBER     CAPACITY
   100     416

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       71       17       62           430         714               5
        2       99        4       39           182         488               5
        3       56       90       36           338         650               5
        4        3       35        8           189         478               5
        5        8       13       69           272         672               5
        6       33       30       88           273         557               5
        7        0       39       86            31         425               5
        8       16       10       20           271         583               5
        9        4       29       53           266         602               5
       10       95       36       23           463         850               5
       11       94       53       13           456         765               5
       12       97       36       24           472         759               5
       13       79       48       96           188         460               5
       14        3       85       77           308         648               5
       15       59       44       49           408         673               5
       16       11       41       32           329         559               5
       17       65        1       34           182         512               5
       18        1       40       63            62         370               5
       19       75       91       71           472         853               5
       20       12       10       35           434         785               5
       21       63       66        6           220         462               5
       22        3       99       41           332         566               5
       23        6       54       97           470         722               5
       24       50       10       69           282         581               5
       25       25       25       89           428         723               5
       26       26        5       62           498         766               5
       27       73       28       24           289         605               5
       28       85       13       51           469         808               5
       29       65       57       43           151         533               5
       30        4       19       30           212         583               5
       31        7       42       13           444         834               5
       32       93        4       17           474         747               5
       33       90       32       91           155         454               5
       34       53       82       26           477         682               5
       35       11       37       28           322         625               5
       36       75       42       84           425         727               5
       37       14       31       15           299         531               5
       38       95       44       64           264         603               5
       39       67       97       65           258         556               5
       40       57       55       63           452         840               5
       41       83       32       31           487         837               5
       42       99       98       95           448         811               5
       43       86       95       77           294         587               5
       44        9       47       74           382         690               5
       45       90       32       73           195         509               5
       46       27       92        9           172         416               5
       47       17       11       66           112         322               5
       48        8       14       91           170         431               5
       49       21       21       57           344         553               5
       50       62       45       45           482         700               5
       51        0       33       99           402         648               5
       52       53       67        9           405         674               5
       53       67       66       54           449         659               5
       54       20       46       24           133         334               5
       55        1       41        3           467         729               5
       56       87       57      100           299         645               5
       57       90       43       76           291         642               5
       58       27       56       65           354         627               5
       59       24       30       23           467         779               5
       60       85       34       37           443         651               5
       61       99       52       49           223         525               5
       62       59       50       70           318         543               5
       63       12       77       67           481         872               5
       64       87       39       60           171         525               5
       65       97       47       27           417         798               5
       66       14       31       96           332         704               5
       67       50        4        9           148         540               5
       68       55       59       58           271         584               5
       69       48       20       39           305         525               5
       70       89       42       46           192         433               5
       71       16       43        8           210         442               5
       72        4       98       54           472         813               5
       73       55       46       96           203         465               5
       74       65       44       65           413         660               5
       75       14       40       31           404         797               5
       76        3       53       56           150         494               5
       77       10       10       12           407         733               5
       78       89       20       68           477         701               5
       79       14       48       63           310         602               5
       80       73       69       80           447         708               5
       81        2       90       37           327         527               5
       82       82        9       41           488         690               5
       83        1       42       40            18         223               5
       84       60       28       89           477         757               5
       85        6       28       73           471         745               5
       86       20       54       60           332         589               5
       87       22       18       89           491         694               5
       88       47       45       64            34         375               5
       89       92       51       49             0         200               5
       90       57       60       59           495         881               5
       91       48       45       78           191         391               5
       92        3       40       40           270         569               5
       93       39       70       99           176         417               5
       94       66       48       14           497         866               5
       95       35       70       19           401         683               5
       96       89       11       28            74         456               5
       97       74       33       74           291         567               5
       98        3       38       73           175         459               5
       99       22       71       12           305         652               5
      100       10       34       40           413         725               5
