TC-R0059

VEHICLE
NUMBER     CAPACITY
   100     16

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0      100        0        0             0        2000               0
        1       78       71        1          1151        1473               5
        2       44       95        1           921        1264               5
        3       99       61        1           621         873               5
        4       63       24        1           933        1218               5
        5       89        7        1          1433        1804               5
        6       23       58        1            20         350               5
        7       31       56        1          1100        1479               5
        8       79       65        1          1250        1519               5
        9       89       84        1          1325        1724               5
       10        6       34        1           119         332               5
       11        4       86        1          1047        1336               5
       12       93       72        1           304         661               5
       13       46       70        1          1435        1754               5
       14        3       44        1          1118        1494               5
       15        9       37        1           548         908               5
       16       31       66        1          1008        1325               5
       17       69        1        1          1090        1479               5
       18       86       73        1           833        1122               5
       19       36       71        1          1312        1626               5
       20       88       18        1           240         550               5
       21       26       10        1           492         849               5
       22       79       29        1          1447        1770               5
       23       68       88        1           694        1067               5
       24       73       57        1          1234        1467               5
       25       20       28        1          1444        1753               5
       26       23       54        1            45         352               5
       27       92        7        1           352         730               5
       28       78       39        1          1322        1569               5
       29       12       78        1           101         424               5
       30       56       58        1          1356        1753               5
       31        6       86        1           973        1189               5
       32       81       42        1           887        1108               5
       33       65       46        1           296         554               5
       34       51       32        1           896        1180               5
       35       89       72        1           570         877               5
       36        6       96        1            74         452               5
       37       89       90        1          1159        1392               5
       38        4       99        1          1315        1612               5
       39       88       68        1          1462        1744               5
       40       39        4        1          1472        1792               5
       41       95       44        1           951        1329               5
       42       69       26        1           649         933               5
       43       62       24        1           150         450               5
       44       63       33        1           248         570               5
       45       37       67        1           326         579               5
       46       19       12        1           469         840               5
       47       41       96        1           367         671               5
       48        4       12        1           418         640               5
       49       95       53        1           985        1211               5
       50       36       39        1           506         733               5
       51       86        5        1           217         617               5
       52        7       11        1          1227        1618               5
       53       10       66        1          1266        1546               5
       54       32       50        1           564         805               5
       55      100       84        1           341         720               5
       56       47       68        1           699         957               5
       57       94       89        1           385         658               5
       58       68       68        1           660        1025               5
       59       79       53        1          1413        1662               5
       60       85       22        1           387         616               5
       61       11       32        1           294         526               5
       62       58        4        1           160         557               5
       63       96       40        1           905        1154               5
       64       63       15        1          1407        1619               5
       65       57        8        1           572         952               5
       66       80       96        1           869        1214               5
       67        2       77        1          1281        1615               5
       68       45       27        1           621         823               5
       69       61       38        1           343         679               5
       70       12       96        1           811        1079               5
       71       62       94        1           915        1223               5
       72       23       97        1            81         448               5
       73       34       59        1          1103        1337               5
       74        5       27        1          1247        1470               5
       75       11       75        1           989        1373               5
       76       24       54        1          1371        1658               5
       77       70       94        1           212         534               5
       78       70       51        1           521         747               5
       79       55       91        1            12         340               5
       80       47       38        1           189         418               5
       81       61        4        1           514         788               5
       82        1       28        1          1300        1663               5
       83       64        5        1          1432        1789               5
       84       59        2        1            16         367               5
       85       43       19        1           442         659               5
       86       40       45        1          1492        1815               5
       87       82       89        1           948        1177               5
       88       10       92        1          1337        1657               5
       89       40       53        1           813        1140               5
       90       45        4        1          1162        1503               5
       91       89        3        1          1421        1731               5
       92       97       40        1           951        1152               5
       93       20       94        1           595         954               5
       94       78       85        1          1439        1807               5
       95       70       71        1          1234        1479               5
       96       33       26        1           242         601               5
       97       35       92        1          1141        1433               5
       98       33       23        1           298         543               5
       99        4       75        1           492         703               5
      100       80       51        1           194         448               5
