TC-R2188

VEHICLE
NUMBER     CAPACITY
   100     1781

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       47       25       79           480         870               5
        2       49       17       54           439         675               5
        3       72       77       79            25         387               5
        4       73        8       75           478         822               5
        5       65       87      100           215         417               5
        6        7       80       96           290         507               5
        7       24        7      100           239         617               5
        8       72       54       56           490         869               5
        9       53       35       66           419         804               5
       10       40       64       51           346         596               5
       11       13       61       97           407         658               5
       12        3       49       99           217         508               5
       13       25        3       96           197         487               5
       14       10       36       55           426         775               5
       15       67       96       81           285         505               5
       16       73       51       95           184         500               5
       17       51       55       51           452         750               5
       18       29       49       93           411         650               5
       19       17       15       57           495         891               5
       20       40       44       70           265         520               5
       21       96       11       72           349         748               5
       22       92       62       73           220         534               5
       23       75       87       87           165         480               5
       24       60      100       62           414         780               5
       25        4       42       77           313         672               5
       26        8       14       98           295         512               5
       27       14       53       82           428         820               5
       28       16       29       61           195         532               5
       29        4       71       67            15         217               5
       30        5       20       64           328         584               5
       31       83       63       58           479         721               5
       32       93       65       65           447         659               5
       33       42       90       62           320         702               5
       34       41       55       81            60         449               5
       35       48       64       63           403         703               5
       36       33       63       72           405         716               5
       37      100       99       82           156         444               5
       38       95       79       50           339         703               5
       39       66       20       59           468         669               5
       40       26       55       69           265         655               5
       41       90       62       62           164         472               5
       42       19       39       53           432         750               5
       43       18       12       97           159         457               5
       44       90       29       55           498         766               5
       45        3       88       92           249         480               5
       46       34       87       91           151         525               5
       47       33       60       93           180         529               5
       48        2       78       88           211         416               5
       49       20       69       64           334         617               5
       50       53       77       98           415         741               5
       51       80       66       57           300         533               5
       52       21       82       56           207         550               5
       53       73       77       57           465         708               5
       54       60       42       70           280         656               5
       55       91        7       56           450         816               5
       56       30        7       83           254         504               5
       57       96       61       81           498         834               5
       58       40       36       50           378         605               5
       59       51       92       62           481         867               5
       60       76       87       90           344         672               5
       61       90       74       83           162         558               5
       62       85       37       69           177         512               5
       63       14       29       97           217         487               5
       64       45       17       65           402         765               5
       65       72       13       85           352         729               5
       66       41       40       68           434         662               5
       67       88       42       88            38         343               5
       68        2       48       78           250         591               5
       69       55       99       87           245         601               5
       70       83       35       87           403         618               5
       71        1       22       64           166         552               5
       72       93       50       64           414         754               5
       73       34       71       60           480         726               5
       74       57       86       91           493         763               5
       75       57       72       88           222         556               5
       76       96       93       64           294         508               5
       77       26        1       59           325         641               5
       78       12       29       70           442         760               5
       79       98        6       73           485         832               5
       80       60       85       53           421         725               5
       81       51       59       57           125         511               5
       82       21       95       55           473         807               5
       83      100       84       60            88         405               5
       84       47       27       92           126         447               5
       85       88       58       71           328         721               5
       86       97        4       86           350         700               5
       87       93       59       87           285         570               5
       88        6       27       98            93         488               5
       89        0       23       69            49         314               5
       90       36       73       67           368         640               5
       91       69       72       85           407         762               5
       92       14       58       75           468         695               5
       93       61       42       59           285         554               5
       94        9       39       62           333         705               5
       95       19        5       81           438         832               5
       96       70       98       88           330         598               5
       97       22       10       66           466         749               5
       98        8       70       94           494         730               5
       99       23       54       73           343         742               5
      100      100       64       93           476         800               5
