TC-RC3241

VEHICLE
NUMBER     CAPACITY
   100     1329

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       51       65       93           451         824               5
        2       52       40       17           281         611               5
        3       79       32       74            19         382               5
        4       45       52       85            91         486               5
        5       83       48       13           141         517               5
        6       58       69       23           120         501               5
        7       79       32       53            20         318               5
        8       14       87       53             7         399               5
        9        4       34       89            77         382               5
       10       72       77       94           473         771               5
       11       80       26       94           131         470               5
       12       49       54       27           301         562               5
       13       61       14       43           455         838               5
       14       12       39       62           202         562               5
       15       36       62       17           497         737               5
       16       71       59       92           473         853               5
       17       38       69       99           360         653               5
       18       83       56       64           169         452               5
       19       67       29       31           278         489               5
       20       49       94       36           182         569               5
       21       77       32       33           396         715               5
       22       33       15        6           126         349               5
       23       88       13       77           207         555               5
       24       36       75       52           351         725               5
       25       24       62       62           319         561               5
       26       67       79       98           178         401               5
       27       95       81       92           328         580               5
       28       72       35       71           431         669               5
       29       88       45       40           195         571               5
       30       28       75       54           314         648               5
       31       76        8       50           198         487               5
       32       79       34       18           166         440               5
       33       40       53       94           119         470               5
       34      100       46       64            79         431               5
       35       71       13       78           430         709               5
       36       89       34       64            39         420               5
       37       84       50       53           280         485               5
       38       77       32       38            31         319               5
       39       83       25       97            98         454               5
       40       77       78       14           346         693               5
       41       48       67       45           404         730               5
       42       72       16       24           148         530               5
       43       76       31       76           136         529               5
       44       74       29       25           147         469               5
       45       68       41       51            52         298               5
       46       79       20       62            23         245               5
       47       93       26       17           277         482               5
       48       90       20        5            39         343               5
       49        5       43       57           137         389               5
       50       85       61       39           435         774               5
       51       77       32       62           466         769               5
       52       21       51       56           108         471               5
       53       41       97        4           148         518               5
       54       20       12       14           291         535               5
       55       77       30       83           429         760               5
       56       13       47       69            32         402               5
       57       68        6       39           363         650               5
       58       17       41       92           138         444               5
       59       79       42       75            55         365               5
       60       43       17       99           149         466               5
       61        4       42       71           203         580               5
       62       67       24       14           498         819               5
       63       52       64       87           490         800               5
       64       83       41       57           493         812               5
       65       78       20       60             9         223               5
       66       83       22       71           471         725               5
       67       85       95       98           103         391               5
       68       77       32       60           317         596               5
       69       27       84       90           438         765               5
       70       94       18       40           113         365               5
       71       31       27        7             3         305               5
       72       51       68       24           497         826               5
       73       82       44       32           416         691               5
       74       84       75       97            71         416               5
       75       14       84       34           477         683               5
       76       65       33       94           186         436               5
       77       54       34       86           252         625               5
       78       39       94       24           277         631               5
       79       60       73       81           279         627               5
       80       31       23       34           114         319               5
       81       77       14       62           162         540               5
       82       29       32       69           364         706               5
       83       59       43       30            40         431               5
       84       77       75       82           238         571               5
       85       52       74       78           137         489               5
       86       15       29       74           393         633               5
       87       26       88       13           286         629               5
       88       77       32       48           359         589               5
       89       27       53       58           286         664               5
       90       37       55       71           436         744               5
       91       57       64       85           145         533               5
       92       99       99       87           456         836               5
       93       98       35       36           411         732               5
       94        6       17       20           500         807               5
       95       11       95        8           257         654               5
       96       42       18       50            76         353               5
       97       14       38       39           453         661               5
       98       99       30       14           208         418               5
       99       17       48       52           370         638               5
      100        6       13       89           103         333               5
