TC-C2362

VEHICLE
NUMBER     CAPACITY
   100     16

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       39       74        1           913        1283               5
        2       18      100        1            68         303               5
        3       29       46        1          1288        1502               5
        4       34       27        1          1310        1608               5
        5       40       93        1           920        1235               5
        6       23       41        1           758        1093               5
        7       75       47        1           842        1232               5
        8       58       68        1          1326        1623               5
        9       36       63        1            26         370               5
       10       40       35        1           119         427               5
       11       23       75        1           742        1076               5
       12       37       92        1           858        1100               5
       13        3       61        1          1050        1386               5
       14       43       89        1           565         868               5
       15       19       29        1            42         347               5
       16       54       77        1          1268        1664               5
       17       11       63        1           412         687               5
       18       23       89        1          1098        1459               5
       19       37       94        1           572         865               5
       20       41       16        1           625         986               5
       21       23       41        1           671         993               5
       22       44       78        1           995        1218               5
       23       26       71        1          1353        1606               5
       24       41       89        1          1375        1610               5
       25       44       43        1          1184        1435               5
       26       42       89        1          1060        1330               5
       27       46       85        1          1167        1449               5
       28       20       38        1           159         533               5
       29       23       36        1          1406        1702               5
       30        9       70        1          1154        1437               5
       31       28       75        1          1117        1514               5
       32       23       74        1            33         412               5
       33       18       64        1            49         419               5
       34       42       88        1           455         826               5
       35       42       92        1           476         834               5
       36       24       45        1           291         548               5
       37       42       86        1           940        1150               5
       38       12       44        1           687        1037               5
       39       42       89        1          1381        1629               5
       40       32       61        1          1192        1480               5
       41       20       78        1           899        1124               5
       42       25       76        1          1141        1359               5
       43       13       60        1            87         310               5
       44       53       87        1            36         274               5
       45       28       75        1          1348        1694               5
       46       27       36        1          1425        1630               5
       47       55       91        1            69         276               5
       48       15        6        1          1142        1414               5
       49        0       58        1            42         267               5
       50       56       33        1           168         471               5
       51       19       75        1           412         758               5
       52       39       90        1          1487        1851               5
       53       25       78        1           733         957               5
       54       43       33        1           358         566               5
       55        3       76        1           333         695               5
       56       13       97        1           964        1219               5
       57        2       60        1           419         682               5
       58       29       54        1           904        1223               5
       59       23       74        1          1368        1669               5
       60       28       72        1           868        1221               5
       61       23       41        1           816        1056               5
       62        6       90        1           895        1126               5
       63       48       44        1           166         501               5
       64       15       65        1           947        1321               5
       65       19       40        1          1212        1532               5
       66       47       32        1           472         771               5
       67       43       92        1           290         593               5
       68       16       74        1           675         906               5
       69       54       53        1           879        1234               5
       70        5       69        1           804        1045               5
       71       23       33        1           559         770               5
       72       23       43        1          1488        1784               5
       73       47       43        1          1476        1723               5
       74       19       84        1          1350        1748               5
       75       69       70        1           476         714               5
       76       37       92        1           500         895               5
       77       24       42        1           775        1032               5
       78       14       52        1          1184        1581               5
       79       24       45        1           479         761               5
       80       22       74        1          1225        1563               5
       81       23       54        1           339         726               5
       82       53       89        1          1166        1370               5
       83       70       79        1           436         676               5
       84       43       89        1          1233        1504               5
       85       38       89        1           819        1205               5
       86       23       52        1           494         757               5
       87       22       41        1          1276        1522               5
       88       19       84        1           843        1201               5
       89       43       89        1           315         635               5
       90       45       89        1           195         470               5
       91       20       70        1           414         812               5
       92       32       77        1          1224        1492               5
       93       43       89        1           214         554               5
       94       20       40        1           859        1088               5
       95       20       71        1           623         994               5
       96       21       75        1          1089        1462               5
       97       22       76        1          1362        1672               5
       98       47       89        1          1482        1793               5
       99       51       92        1           718         941               5
      100       40       87        1           162         471               5
