TC-R1832

VEHICLE
NUMBER     CAPACITY
   100     42

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       16       46        7           487         843               5
        2       10       83        4           207         529               5
        3       52       40        1           317         597               5
        4       89       90        6            76         374               5
        5       28       67        5           250         589               5
        6       46       96        4           440         712               5
        7       93       67        1           141         342               5
        8       41       48        3           103         479               5
        9       74       58        3           338         558               5
       10       11       15        5           154         368               5
       11       22       54        2           381         642               5
       12       75       71        7            61         364               5
       13       68       56       10           241         605               5
       14       59       50       10            97         323               5
       15       64       63        8           313         578               5
       16       81       32        7           229         516               5
       17       88       71        9           443         729               5
       18       62       78        5           420         794               5
       19       19       41        2           323         592               5
       20       43       48        6           272         596               5
       21       48       79        6           260         608               5
       22       75       17        4           398         607               5
       23        8       45        1           216         461               5
       24       88       16        3           500         768               5
       25       91       87        6           206         601               5
       26       57       26        7           397         683               5
       27       35       29        2           401         638               5
       28       22       28        3           169         404               5
       29        7       95        4           410         757               5
       30       65       19        6           316         714               5
       31       71        9        3           154         393               5
       32       75       70        5           384         596               5
       33       68       13        9           470         753               5
       34       29       30        2            77         347               5
       35       57       63       10           458         782               5
       36       35       12        2            32         247               5
       37       82       38        8           458         722               5
       38       82       37       10           130         332               5
       39       66       62        1           411         669               5
       40        2       81        5            65         464               5
       41       99       36        8           326         693               5
       42       36       54        6            88         409               5
       43       20       99        8           171         510               5
       44       92       16        7           458         663               5
       45       80       37        2            85         411               5
       46       12       86        1           359         559               5
       47       91       59        2           271         612               5
       48       36        1        2           452         837               5
       49        0       60       10            54         299               5
       50        6       86        5           125         342               5
       51       82       76        5           410         664               5
       52        9       82        2            98         492               5
       53       77       72        4           341         643               5
       54       18       92        5           134         512               5
       55       35       24        6           352         682               5
       56       43        8       10           246         532               5
       57       64       62        4           393         792               5
       58       17       89        6           183         524               5
       59       37       60        5           266         580               5
       60       60       46        6           315         607               5
       61        3       14        5            82         336               5
       62       42       45        9           112         319               5
       63       58       43        1           194         479               5
       64       21       81        9            24         278               5
       65       22       14        6           343         672               5
       66       32       31        4           316         652               5
       67       63       78        4            72         365               5
       68       84       11       10           464         848               5
       69       32       73        6            18         404               5
       70       75       43        6           344         610               5
       71       80       84        3           267         614               5
       72       94       71        8             4         293               5
       73       44       56       10           402         666               5
       74       66       59        7           232         542               5
       75       96       66        4           251         638               5
       76       46       12        6           474         777               5
       77       44       16        7           187         444               5
       78       70       16        6           303         593               5
       79       16       45        8           287         508               5
       80        6       19        1           208         546               5
       81       89       51        3           287         492               5
       82       72       29        4            82         323               5
       83       88        7        4           144         449               5
       84       21       22        1           116         454               5
       85       50       52        3           310         660               5
       86       33       65        6           358         558               5
       87       16       50        1           148         504               5
       88       65       39        7           331         705               5
       89       24       22        4            28         304               5
       90       49       75        4           199         514               5
       91       86       20        4           308         566               5
       92        4       57        8            34         306               5
       93       75       52        8           485         742               5
       94       94       29        7           146         461               5
       95       44       34        9           227         585               5
       96       81       98        4           460         826               5
       97       40       67        4           466         819               5
       98       96       47        1           411         702               5
       99       68       17        1            64         324               5
      100       84       40        4           440         674               5
