TC-R3715

VEHICLE
NUMBER     CAPACITY
   100     183

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       17       20        5           166         263               5
        2       66       97        8           403         455               5
        3       24       93        8           234         344               5
        4       12       43       10           528         643               5
        5       91        9        9           473         545               5
        6       24       55        7             1         101               5
        7       36       74        7           568         640               5
        8       91       40       10            22         125               5
        9       94       86        9           489         579               5
       10       61       32        8           122         187               5
       11       87       43        5           242         296               5
       12       62       39        5           585         696               5
       13       78       92        9           600         697               5
       14       38       93        7           448         590               5
       15       11       85        5           500         649               5
       16       26       22        6           294         375               5
       17       11       41        9           140         203               5
       18       85       12        8           360         461               5
       19       84       68        9           579         658               5
       20       58        2        8           699         821               5
       21       24       16        5           301         450               5
       22       63        5       10           293         348               5
       23        4       84        7           326         420               5
       24       35       29        9            74         193               5
       25       28       54        6           552         702               5
       26       25       78        7           198         301               5
       27        5       87        7           203         314               5
       28       15        8        8           740         790               5
       29       15       76        5           336         394               5
       30       11       41        6           262         328               5
       31       70       74        7           137         273               5
       32       88       83        9           276         361               5
       33       30       32       10           350         480               5
       34       90       11        5           379         519               5
       35       11       75        7            77         149               5
       36       60       68        8           337         464               5
       37       46       53        7           171         278               5
       38       41       16        7           745         882               5
       39       32       68        6           392         451               5
       40       21       23        6           252         366               5
       41       73       51        9           260         352               5
       42       62       66        7           722         797               5
       43       27       17       10           575         687               5
       44       97       69        8           414         474               5
       45       78       55        5           559         641               5
       46       50       59        7           508         649               5
       47       76       20        9            79         180               5
       48       25       79       10           261         340               5
       49       58       93        8           169         286               5
       50       36       55        8           403         492               5
       51       65       38       10           589         649               5
       52       40        2        5           426         568               5
       53       36        4        8            86         161               5
       54        4       17        9           130         193               5
       55       64       98        6           746         835               5
       56       73       14        5           467         615               5
       57        7       68       10           745         799               5
       58       72       22        8            40         119               5
       59       39       36        6            71         189               5
       60       25      100        6           524         575               5
       61       57       12        5           721         834               5
       62       62       93        6           214         275               5
       63       44       22        8           666         773               5
       64       58       69        9           265         318               5
       65       57       62       10           461         543               5
       66       94       22        8           414         487               5
       67       42       78       10           417         472               5
       68       62       74        7           654         787               5
       69       98       74        6           651         779               5
       70       57        1       10           575         656               5
       71       47       62        9           294         344               5
       72       91       49        8            19         115               5
       73       85       59        9           638         770               5
       74       54       97       10            79         187               5
       75       34       47       10           148         262               5
       76       93       77        9           287         358               5
       77       44       53        7           686         747               5
       78       74       22        5           316         428               5
       79        7       46        7           350         478               5
       80       48       73        5           211         270               5
       81       78       34        6           631         746               5
       82       93       97        8           418         499               5
       83       44       79        9           230         378               5
       84       61       21        5           471         591               5
       85       95       90        5           545         608               5
       86       12       74        7           269         373               5
       87       84       56        9            39         166               5
       88       19       58       10           656         803               5
       89       68       88        9           590         659               5
       90       52       85       10           386         450               5
       91       68       61        7           669         785               5
       92       17        0        9           150         203               5
       93       47       41        7           129         264               5
       94       64       10        5           486         545               5
       95       88       47        7           179         310               5
       96       29       28       10           595         688               5
       97       34       42        6            91         224               5
       98       11       53       10           554         693               5
       99       49       39        8           746         879               5
      100       34       13        6            90         149               5
