TC-R3656

VEHICLE
NUMBER     CAPACITY
   100     62

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       75       60       10           326         564               5
        2       40       31        6           346         644               5
        3       18      100        6           340         650               5
        4        5       20       10           284         505               5
        5       92       99       10           366         579               5
        6       22       52        9           384         729               5
        7       73       93       10           490         701               5
        8       81       54       10           366         576               5
        9       67        6       10           283         592               5
       10       28       63       10           384         698               5
       11       16       51        5           501         888               5
       12       97       18       10           226         575               5
       13       74       37        5           352         708               5
       14       30       44        8           308         578               5
       15        1       75       10           124         433               5
       16       21        7       10           107         366               5
       17       12       86       10           307         556               5
       18       75       60       10            51         308               5
       19       17       26        6           451         826               5
       20       81       12        8            94         485               5
       21       28       69        8            44         372               5
       22       10       68        8           206         582               5
       23       73       38        9            11         212               5
       24       92       21        9            62         415               5
       25       81       28        7            29         385               5
       26       20        1        7           187         420               5
       27        5       38        7           427         669               5
       28       67        0        6            10         246               5
       29       77       68        5             8         311               5
       30       49       24       10            85         298               5
       31       45       88        6           392         783               5
       32       34       43        5           143         356               5
       33       75       50       10           229         611               5
       34       11        3       10           364         572               5
       35        8        1        6           324         562               5
       36       53       40        7            79         283               5
       37       47       39        5           374         580               5
       38       48       62       10           199         573               5
       39       99       11       10           393         771               5
       40       36       55        7           441         666               5
       41       93       79        9           308         572               5
       42       13        0        5           142         481               5
       43       98       99        5           384         611               5
       44       13       80        8           267         662               5
       45       29       47        7           499         874               5
       46       38       50        8           375         695               5
       47      100       71        8            75         367               5
       48        6       19       10           277         485               5
       49       31        4        6           189         491               5
       50       55       38        9           147         453               5
       51       75       51        9           326         593               5
       52        7       68        6           194         442               5
       53       69       89        6           198         467               5
       54       39       31        7           300         553               5
       55       16       70        9           228         449               5
       56       35       36        7           122         486               5
       57       60       73       10           167         406               5
       58       57       96        8           360         648               5
       59       38       95        6           328         604               5
       60       47       62        7           453         820               5
       61       69       94        7            11         308               5
       62       27       53       10           484         722               5
       63       86       93        8           405         606               5
       64      100       77        9            10         369               5
       65       74       72        8           487         688               5
       66       94        1        9           239         577               5
       67       86       23        6           432         692               5
       68       57       34       10           490         799               5
       69       58       31        6           364         616               5
       70       25        6        8           156         447               5
       71       87       43        8           197         509               5
       72       51       10        5           391         679               5
       73       71       76        8           330         722               5
       74        0       29        5           398         752               5
       75       25       83        8           186         478               5
       76       97       54        7           292         628               5
       77       30       75        5           465         821               5
       78       23       54        8           247         553               5
       79       10       98        7            64         409               5
       80        8       99        5           470         756               5
       81       51       69        6           167         465               5
       82       50        2        6            46         350               5
       83       83       30        5           247         551               5
       84       51       89       10           437         799               5
       85       16       48       10           238         502               5
       86       59       60        9           180         486               5
       87       63       42        9           432         818               5
       88       20       68        8           109         493               5
       89       73       40        6           444         791               5
       90       10       11        9           154         480               5
       91       43       95        5            81         317               5
       92        2       39        9            94         364               5
       93       25       95        6           311         655               5
       94       99        5        5           200         404               5
       95       58       43        6           368         763               5
       96       13       73        8           228         625               5
       97       94       99        8           194         470               5
       98       69        7        9           201         495               5
       99       51       90       10           144         447               5
      100        0       88        9           377         730               5
