TC-RC4781

VEHICLE
NUMBER     CAPACITY
   100     135

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       69       95        3           166         555               5
        2       20       14        7           212         500               5
        3        2       19        5           462         690               5
        4       95       80        1           322         715               5
        5       67       88        9           438         766               5
        6       98       15        2           452         761               5
        7        5       99        3           421         718               5
        8        8       44        8           250         612               5
        9       52       23        1           385         777               5
       10        6       39        7           361         751               5
       11       76       95        4           417         661               5
       12       11       82        9           106         313               5
       13       70       98        2           437         712               5
       14       17       27        3           415         780               5
       15       70      100        7           170         373               5
       16       94       49        9           109         408               5
       17       61       78       10           462         818               5
       18       70       98        8           200         541               5
       19       94       96       10           101         465               5
       20       39       17        9           422         674               5
       21       23       83       10           243         517               5
       22       29       46        7           165         465               5
       23       85       66        9            80         286               5
       24       38       29       10           320         533               5
       25       56       15       10           484         814               5
       26       65       95        1           334         558               5
       27       66       96        4           484         731               5
       28       61       45        4           205         476               5
       29       15       44        6           205         407               5
       30       31       26        9           152         400               5
       31       24       15        4           288         570               5
       32       77       93        9           492         736               5
       33       21       41        1           432         778               5
       34       83       67        3           187         416               5
       35       70       77        7           153         497               5
       36       18       75        8           478         686               5
       37       80       93        8           314         527               5
       38       89       97       10           217         422               5
       39       78       91        7           305         689               5
       40       97       91        5           223         576               5
       41       86       55        5           257         549               5
       42       19       59       10           471         757               5
       43       58       91        2           493         721               5
       44       84       21        2           337         574               5
       45       96       94        7            20         299               5
       46        1       26        5           332         581               5
       47       67       88        1           246         540               5
       48       89       23        7           429         703               5
       49       21       32        1           136         532               5
       50       43       71        2           421         655               5
       51       51       81        7           308         671               5
       52       88       93        1           477         727               5
       53       32       50        2           471         792               5
       54       70       80        1           288         637               5
       55       82       89        8           480         769               5
       56       56       51       10            99         384               5
       57       25       20        8           235         632               5
       58       69       86        4           421         645               5
       59       61       83        7           485         841               5
       60       18       66        9           213         608               5
       61       12       91        9           465         693               5
       62       83       68        7           459         709               5
       63       24       51        3           262         466               5
       64       82      100        7           465         722               5
       65       80       67        5           381         673               5
       66       76       89        5           461         674               5
       67       64       11        9           319         719               5
       68       92       70        8           454         722               5
       69       84       72        2           469         744               5
       70        6       11        9           163         377               5
       71       86       93        8           270         606               5
       72       40       90        8            93         399               5
       73       80       90        3           303         576               5
       74       70       23        3           447         827               5
       75       55       25        1           156         431               5
       76       10       82        6           417         625               5
       77       69       99        2           280         613               5
       78       82       83        4           344         657               5
       79       68        3        2           329         629               5
       80       74       93        3           497         835               5
       81       95       27        4           298         504               5
       82       67       63        6           465         806               5
       83       78       13        8           483         806               5
       84       98       48       10           254         596               5
       85       79       91        9            68         292               5
       86       65       96        1            27         342               5
       87       52       44        5           319         532               5
       88       63       49        4           477         819               5
       89       82       64        6           349         726               5
       90       97       90        1            17         363               5
       91       99       40        7           476         824               5
       92       26       21        5           216         455               5
       93       29       80        5           445         784               5
       94       45        7       10           313         645               5
       95       92       76        5           229         498               5
       96       50       96        3           451         808               5
       97       72       15        1           231         530               5
       98       90       77        8           179         417               5
       99        4       64        7           438         688               5
      100       83       24        3           462         773               5
