TC-R0293

VEHICLE
NUMBER     CAPACITY
   100     428

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       25        4        0             0        1000               0
        1       46       24       19           675         740               5
        2       92       93       31            17         117               5
        3       66       37       81           723         815               5
        4       70       11       25           589         702               5
        5       39       72       93           200         333               5
        6       93       37       16           302         434               5
        7       14       91       44           689         782               5
        8       47       19       12           745         815               5
        9       22       79       53           742         849               5
       10       14       27       95           697         801               5
       11       14       76       70           301         417               5
       12       33       70       42           745         869               5
       13        6       29       50           248         326               5
       14        3       98       49           474         581               5
       15       10       80       31            11         111               5
       16       38       10       78           748         890               5
       17       79       52       49           654         783               5
       18       48       57       98           660         768               5
       19       89       79       34           333         389               5
       20       58       68       56           716         800               5
       21       33       90       76           505         629               5
       22       35       97       97           307         357               5
       23       95       11       40           253         305               5
       24       25       49       60           657         801               5
       25       64        3       96           215         338               5
       26       88       26       39           752         839               5
       27       97       55       64           585         726               5
       28       82       40       57           743         884               5
       29       74       48       98           690         775               5
       30       63       24       39           625         723               5
       31       35       27       46           691         828               5
       32       43       55       51           275         365               5
       33       34       23       83           381         448               5
       34       45       68       70           740         818               5
       35       32       88       33           317         414               5
       36       11       32       29           235         346               5
       37        2       72       73           180         252               5
       38       19       50       46           211         270               5
       39       57       42       69           718         816               5
       40       57       75       17           750         890               5
       41        1       27       38             5          96               5
       42       52       56       82           745         887               5
       43       90       44        5           289         371               5
       44       74       29       17           337         454               5
       45       37       68       74           680         799               5
       46       90       15        9           199         283               5
       47       35        6       41           203         272               5
       48       81       40       55           662         757               5
       49       43       52        5           298         403               5
       50       11       13        1           301         412               5
       51       62       37       86           737         796               5
       52       34       20       76           392         534               5
       53       42       82       66           237         326               5
       54       25       16       86           561         626               5
       55       59       97        9           687         742               5
       56       47       76       46           196         275               5
       57       91       89        3           717         837               5
       58       49        9       99           677         765               5
       59       40       95       58           272         405               5
       60       38       24       70           165         283               5
       61       84       62        9           326         472               5
       62       42       13       36           467         529               5
       63        0       58       40           336         439               5
       64       29       62       38           681         782               5
       65       91       54      100           269         340               5
       66       98       67       65           209         264               5
       67       77       59       71           669         803               5
       68       38        3       75           223         294               5
       69       72       10       32           677         752               5
       70       98       26       83           163         253               5
       71       42       51       36           663         762               5
       72       73       24       68           187         296               5
       73       94       23       40           560         653               5
       74       52       20       55           752         851               5
       75       65       25       77           279         404               5
       76       47       88       68            28         153               5
       77       40       23       78           675         793               5
       78       39       95       39           178         229               5
       79       55       32       40           301         401               5
       80       78       52       64           487         630               5
       81       60       73       85           349         405               5
       82       24       60       55           287         415               5
       83       58       47        9           732         821               5
       84       37        8       91           553         667               5
       85       72       25       81           310         433               5
       86       68       86       22           518         626               5
       87       72       85       19           212         359               5
       88       83       86       86           225         373               5
       89      100       12       78           657         783               5
       90       32       17       43           192         296               5
       91       16        5       59           749         896               5
       92       39       85        8           411         484               5
       93       28       52       90           221         307               5
       94       57       45       85           222         273               5
       95       68       74       37           239         357               5
       96       99       85       97           290         354               5
       97       81       80        2           325         404               5
       98       91       82        7           699         755               5
       99       43       95       68           653         735               5
      100       70       60       79           666         764               5
