TC-R0467

VEHICLE
NUMBER     CAPACITY
   100     1862

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       72        6        0             0        2000               0
        1       77       73       97          1123        1212               5
        2        0        8       97           891        1032               5
        3       31        1       94           165         240               5
        4       25       43       60          1720        1851               5
        5       84       41       58           414         485               5
        6       84       68       89           187         322               5
        7       70        4       72           616         706               5
        8       54       73       73           768         819               5
        9       39       92       52          1438        1583               5
       10        0       84       96           251         325               5
       11       44       51       52            62         168               5
       12       41       68       79          1305        1395               5
       13       75        9       56           982        1061               5
       14       51       18       95          1337        1388               5
       15       21       67       90          1694        1841               5
       16       81       42       84            82         182               5
       17       78        0       67            31          84               5
       18       45       46       99          1609        1725               5
       19       86        5       80          1345        1412               5
       20       77       86       59          1670        1740               5
       21       93        5       75          1037        1136               5
       22       64       82       79           287         365               5
       23       70       21       59           602         724               5
       24       55       60       63          1489        1544               5
       25       13       66       66           285         354               5
       26       11       68       78           535         600               5
       27        3       11       61           813         950               5
       28       22       60       74          1069        1183               5
       29       87        8       95          1382        1461               5
       30       19       52       67           874         938               5
       31       55       79       84          1388        1438               5
       32       33       79       76           879        1007               5
       33        4       44      100          1166        1249               5
       34       11       41       53          1123        1256               5
       35        7       84       89           895         952               5
       36       17       12       96           713         780               5
       37       73       74       97          1622        1703               5
       38       50       23       83           780         863               5
       39       30       65       55          1529        1671               5
       40       94       73       92           439         493               5
       41       97      100       74           365         513               5
       42       78       55       98           356         411               5
       43       36       56      100           957        1010               5
       44       63       97       92          1418        1530               5
       45       30        7       76          1221        1287               5
       46       51       47       66           520         630               5
       47        8       44       80          1168        1227               5
       48       87       67       78           311         399               5
       49       34       25       99            21         126               5
       50       87       22       68            43          96               5
       51       46        1       84           274         383               5
       52       10       97       88           594         653               5
       53       38       88       99          1153        1240               5
       54       14       86       75            96         242               5
       55       56       28       63           656         740               5
       56       83       81       98           608         682               5
       57       86       29       99           336         421               5
       58       50       25       58           856         999               5
       59       30       39       62          1120        1261               5
       60       75       62       70            10          92               5
       61       78       21       70           127         215               5
       62       48      100       89           918         972               5
       63       20       14       75           235         371               5
       64       36        3       74           638         743               5
       65       46       38       82          1088        1171               5
       66       57       27       87          1430        1498               5
       67       69       33       87           171         254               5
       68       80       81       87           825         954               5
       69       20       18       88           476         546               5
       70       13        3       86          1449        1521               5
       71       32       58       96           758         897               5
       72       44       48       68           931         999               5
       73       28       47       77          1567        1704               5
       74       92        4       59          1721        1839               5
       75       72       56       89           252         395               5
       76       74       64       82          1162        1303               5
       77        7        6       55           661         810               5
       78       32       37       53          1750        1850               5
       79       35       74       85           675         816               5
       80       38       96       81          1608        1721               5
       81       60       48       70           397         465               5
       82       97       79       81          1639        1758               5
       83       80       22       50           293         390               5
       84       37       32       57          1477        1560               5
       85       59       84       52          1044        1113               5
       86        8       41       73          1316        1425               5
       87       72       24       79          1359        1463               5
       88       24       15       51          1254        1339               5
       89       38       85      100           684         819               5
       90       21       24       95           308         412               5
       91       77       54       78          1595        1686               5
       92       35       93       92           242         299               5
       93        4       36       64           289         412               5
       94       52       42       63          1189        1255               5
       95       79       95       97           204         283               5
       96       67       43       59          1349        1403               5
       97        7       71       85           569         655               5
       98       50       20      100          1355        1423               5
       99       75       80       55            66         153               5
      100       13        5       68          1347        1475               5
