TC-R0405

VEHICLE
NUMBER     CAPACITY
   100     579

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       31       38        0             0        2000               0
        1       49       12       58          1245        1346               5
        2       69       43       60           234         323               5
        3       51       35       98           241         367               5
        4       69       37       62           334         424               5
        5       16       26       98           261         383               5
        6       48       51       61           180         325               5
        7       64       15       68           815         907               5
        8       41       38       94           266         401               5
        9      100       68       73           722         803               5
       10       38       54       78           737         831               5
       11       23       77       56           372         509               5
       12       53       27       59           274         353               5
       13       46        0       56          1412        1504               5
       14       36        1       99           657         764               5
       15        0       64       71          1321        1459               5
       16       49        8       88           783         882               5
       17       73       16       96          1078        1219               5
       18        2       93       93           166         301               5
       19       93       26       84           770         829               5
       20       80       37       90           790         906               5
       21       23       74       79           663         779               5
       22       57       72       98          1182        1273               5
       23       87       10       59           776         908               5
       24        9       78       90           894         944               5
       25       35       36       66           692         787               5
       26       85       25       76           698         805               5
       27        2       47       57           753         881               5
       28       92       59       85           491         608               5
       29       60       58       67          1079        1141               5
       30       55        2       61           777         845               5
       31        7       31      100           703         800               5
       32       36       71       52           246         296               5
       33       26       73       58           207         290               5
       34       29        2       57           552         605               5
       35        5       84       73          1195        1287               5
       36       42       12       84           173         282               5
       37       78       36       62          1672        1774               5
       38        5       59       50           760         871               5
       39       52       58       70           212         308               5
       40       97       69       89           237         324               5
       41       31       55       66          1631        1767               5
       42       56       48       54           824         918               5
       43       94       13       93           678         779               5
       44        0       32       90           691         836               5
       45       25       29       66           333         428               5
       46       59       95       98          1445        1580               5
       47       49        9       58           656         789               5
       48       12       24       60           350         496               5
       49       14       57       50           840         922               5
       50       76       58       56           706         756               5
       51       44        7       95           180         258               5
       52       93       68       56          1471        1617               5
       53       92       79       58           287         427               5
       54       80        3       73          1169        1245               5
       55       54       23       55           785         862               5
       56       81       65       60          1148        1240               5
       57        8       14       90           662         752               5
       58       45       42       54           835         931               5
       59       71       27       83           272         398               5
       60       47       98       70           207         328               5
       61       95      100       88           726         785               5
       62       65       96       50           312         440               5
       63       72       79       74           707         847               5
       64       95       41       57           656         714               5
       65       65       88       52           687         800               5
       66       45       67       89           768         892               5
       67       19       46       54           318         443               5
       68       75       29       54           303         361               5
       69       14       38       62           760         848               5
       70       48       44       94           341         470               5
       71       52       11       95          1339        1409               5
       72       17        7       62           741         851               5
       73       50       98       52            42         105               5
       74       92       57       93           162         253               5
       75        6       72       86           191         257               5
       76       86       45       69           314         401               5
       77       96       37       61           614         714               5
       78       69       61       98           324         438               5
       79       54       16       78           684         813               5
       80       34       78       60           697         827               5
       81       95       77       79          1676        1731               5
       82       19       30       51           222         291               5
       83       15       93       60           240         341               5
       84       85       20       75           204         327               5
       85        2       93       53           241         346               5
       86       15      100      100          1479        1567               5
       87       40        6       57           800         857               5
       88       15       66       91          1552        1646               5
       89        3       51       91           957        1094               5
       90       54       32       80          1630        1707               5
       91       24       78       66           246         373               5
       92       41        6       79          1223        1334               5
       93       36       47       87           218         358               5
       94       37       53       94           162         247               5
       95       12       93       50           214         291               5
       96       26       83       59           225         375               5
       97       19       98       71           715         831               5
       98       98       10       91           746         798               5
       99       70       95       55           663         725               5
      100       63       81       59           204         286               5
