TC-C4059

VEHICLE
NUMBER     CAPACITY
   100     8

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1      100       12        1           398         618               5
        2       24       64        1           412         656               5
        3        5       60        1           754        1123               5
        4       95       91        1           866        1123               5
        5       69       14        1          1454        1712               5
        6        8      100        1           143         462               5
        7       39       92        1           285         523               5
        8       28       55        1           569         834               5
        9       81       22        1           525         899               5
       10       18       88        1            39         407               5
       11       16       67        1           416         697               5
       12       12       67        1          1040        1286               5
       13       66       93        1          1273        1602               5
       14       18       63        1           970        1327               5
       15       10       63        1          1245        1564               5
       16       24       92        1          1472        1680               5
       17       40       29        1           907        1133               5
       18       60       40        1           724        1023               5
       19       11       62        1           989        1351               5
       20       58       65        1          1207        1527               5
       21        6       67        1           138         523               5
       22        9       63        1          1295        1640               5
       23       12       73        1          1148        1453               5
       24       10       52        1           896        1225               5
       25       80       47        1          1285        1683               5
       26       34       47        1           688        1043               5
       27       16       57        1           412         770               5
       28       59       41        1           537         834               5
       29       20       20        1           622         844               5
       30       95       51        1          1119        1341               5
       31       17       63        1          1270        1567               5
       32       15       66        1           393         640               5
       33       17       64        1          1193        1589               5
       34       19       55        1           501         826               5
       35       67       77        1           397         657               5
       36       17       45        1           633         934               5
       37       11       91        1           643         915               5
       38       16       64        1          1326        1561               5
       39       10        9        1           871        1115               5
       40        8       71        1           205         556               5
       41       14       62        1           997        1388               5
       42       11       60        1             8         209               5
       43       17       65        1           869        1236               5
       44       15       66        1           774        1098               5
       45        7       69        1           346         562               5
       46       66       74        1           297         649               5
       47       77       73        1          1274        1562               5
       48       17       64        1          1185        1561               5
       49       16       71        1           550         787               5
       50       13       62        1           475         745               5
       51       12       62        1           607         966               5
       52        9       67        1           423         685               5
       53       52       43        1           856        1123               5
       54        7       12        1           928        1210               5
       55       12       55        1          1222        1473               5
       56       11        9        1           936        1312               5
       57       13       53        1           435         741               5
       58        6       55        1           243         520               5
       59       46       74        1          1258        1615               5
       60       73       75        1          1403        1613               5
       61       17       59        1           157         496               5
       62       49       84        1           919        1160               5
       63       15       67        1          1089        1344               5
       64       62       48        1          1488        1691               5
       65       70       78        1          1057        1372               5
       66       65       42        1           473         762               5
       67        9       60        1           617        1017               5
       68       94       73        1           846        1129               5
       69       81       59        1           712         993               5
       70       11       20        1          1427        1707               5
       71       18       67        1          1489        1804               5
       72       61       44        1           883        1102               5
       73       77       86        1           565         935               5
       74       18       23        1           499         776               5
       75       12       67        1          1129        1478               5
       76       16       64        1          1261        1537               5
       77       17       65        1           423         625               5
       78        7       95        1          1392        1630               5
       79       59       47        1           826        1168               5
       80       17       64        1           493         829               5
       81       10       68        1          1292        1663               5
       82       10       63        1           923        1258               5
       83       15       62        1            30         316               5
       84        4       24        1          1316        1522               5
       85       19       71        1           531         830               5
       86       53       81        1           506         742               5
       87       11       75        1          1313        1644               5
       88       14       69        1           909        1273               5
       89       63       46        1           821        1085               5
       90       38       50        1           538         877               5
       91       74       68        1           285         510               5
       92       66       41        1            69         433               5
       93        6       64        1          1324        1655               5
       94       18       66        1           809        1098               5
       95       13       62        1           196         566               5
       96       75       72        1          1188        1455               5
       97       14       63        1          1065        1349               5
       98        7       59        1          1066        1344               5
       99       71       70        1           422         690               5
      100        3       40        1           979        1327               5
