TC-C0692

VEHICLE
NUMBER     CAPACITY
   100     46

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       33       34        0             0        2000               0
        1       67       44        5           271         373               5
        2       72       33        2           771         854               5
        3       37       17        9           925        1024               5
        4       49       42        1           717         783               5
        5        9        4        1           661         752               5
        6       60       46        2           729         818               5
        7       22       13        3           333         408               5
        8       67       46        7            47         140               5
        9       45       30        3           260         385               5
       10       48       59       10           287         405               5
       11       46       21        5           320         470               5
       12       75       45        4           247         307               5
       13       66       44        3           150         276               5
       14       84       85        8           793         937               5
       15       60       43        3           710         828               5
       16       62       46        4           751         878               5
       17       60       45        3           789         936               5
       18       62       26        9           526         584               5
       19       57       92        1           167         288               5
       20       96       61        5           649         749               5
       21      100        9        9           237         295               5
       22       60       43        3           734         864               5
       23       53       44        3           255         396               5
       24       65       44        7           644         786               5
       25       99        3        3            15          79               5
       26       70       43        8           337         417               5
       27       51       91        2           771         856               5
       28       67       45        1           318         464               5
       29       85       41        8           219         297               5
       30       50       32        2           267         362               5
       31       34       45        4           740         823               5
       32       11       49       10           256         306               5
       33       69       45        6           790         850               5
       34        5       29        5          1062        1175               5
       35       75       60       10           163         223               5
       36       40       38        4           766         865               5
       37       64       42        9           421         539               5
       38       58       96        9           227         351               5
       39       73       46       10           513         589               5
       40       69       45        9           767         873               5
       41       61       38        6          1488        1623               5
       42       99        6        5           790         926               5
       43       60       29        4           588         727               5
       44       72       45        2           301         379               5
       45       20       26        6           320         421               5
       46       28        9        1           746         871               5
       47       80       45        9           785         894               5
       48       48       34        8          1478        1617               5
       49       64       43        3           238         306               5
       50       78       65        7           658         725               5
       51       19       44        3           159         215               5
       52       34       43        5           675         802               5
       53       67       44        5           161         307               5
       54       26       20        6           269         374               5
       55       62       52        7           325         412               5
       56       18        1       10           823         878               5
       57       28       20        1           980        1105               5
       58       64       45        7           215         307               5
       59       33       13       10           215         362               5
       60       61       51        4           234         315               5
       61       43       53        6           350         411               5
       62       96       21        8           657         751               5
       63       53       44        6           324         467               5
       64       69       40        7           161         264               5
       65       66       44        4           853        1003               5
       66       66       45        6           843         937               5
       67       67       99        1           266         394               5
       68       74       43       10           367         486               5
       69       61       42        6          1590        1703               5
       70       25       53        5           811         942               5
       71       65       48       10           715         825               5
       72       16       85        6           785         923               5
       73       57       39        9           682         831               5
       74       71       47       10           273         410               5
       75       33       44        2           824         892               5
       76       51       94        9           222         371               5
       77       71       36        8           587         719               5
       78       89       50        1           528         631               5
       79       24       16       10           748         874               5
       80       55       48        4           379         454               5
       81       69       45        6           167         294               5
       82       59       39        4          1466        1521               5
       83       40       28        6           810         950               5
       84       84       42       10           750         881               5
       85       66       45       10           698         848               5
       86       55       41        6           232         320               5
       87       25        4        4           697         843               5
       88       15       91        2           349         485               5
       89       26        9        1           667         788               5
       90       64       64        5           330         382               5
       91       51       44        9           229         343               5
       92       60       49        8           172         268               5
       93       11       33        8           787         879               5
       94       47       46        1           650         773               5
       95       55       28        5           176         323               5
       96       62       51        3           839         981               5
       97       42       39        5           725         821               5
       98       88       62        9           769         831               5
       99       34       86        4          1318        1375               5
      100       59       54       10           183         287               5
