TC-RC1623

VEHICLE
NUMBER     CAPACITY
   100     1843

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       14       49        0             0        2000               0
        1       92       36       62           539         660               5
        2       24      100       77           988        1051               5
        3      100       39       79          1201        1314               5
        4       79       41       87           172         290               5
        5       84       35       89           744         819               5
        6       98       40       84           810         893               5
        7        0       79       91          1642        1694               5
        8       21       96       79           172         242               5
        9       79       52       96           658         798               5
       10       69        4       93            84         153               5
       11       25      100       74           814         878               5
       12       77       58       66           813         903               5
       13       33       80       69           740         875               5
       14       99       43       97           164         298               5
       15       37       31       90           290         435               5
       16       35       35       77           785         875               5
       17       99       43       97          1382        1440               5
       18       15       19       54           678         749               5
       19       99       43       70           236         330               5
       20       70       69       80           819         942               5
       21       36       14       69           844         962               5
       22       78       41       70           839         964               5
       23       43       96       89           236         289               5
       24       47       17       88           245         297               5
       25       67       30       84           669         791               5
       26       85       41       60          1614        1737               5
       27       88       28       60           817         900               5
       28       12       88       75          1133        1225               5
       29       66       22       75           198         266               5
       30       35       41       96          1465        1569               5
       31       85        5       62           672         804               5
       32       61       23       68           823         941               5
       33       77       40       68           706         795               5
       34       78       67       78           785         877               5
       35       92       34       92           287         377               5
       36       77       47       51           316         451               5
       37       32       70       98           712         861               5
       38       10        5       60          1611        1748               5
       39       60       98       70           299         398               5
       40       50       70       62           685         820               5
       41       88       44       60           811         912               5
       42       61       63       79           705         829               5
       43       69       71       54           718         836               5
       44       91       65       97           779         844               5
       45       13       39       92          1388        1505               5
       46       88       46       79           231         342               5
       47       34       12       72           251         395               5
       48       77       10       92           195         332               5
       49        4       65       53           343         456               5
       50       81       65       62           834         968               5
       51        6       11       69           242         364               5
       52       74       18       59           674         781               5
       53       63       76      100           209         279               5
       54       31       92       77           723         813               5
       55       77       74       54           262         401               5
       56       79        0       78           763         896               5
       57       81       40       67          1155        1261               5
       58       81       42       65           285         406               5
       59       36       91       85           690         819               5
       60       82       30       92           878        1008               5
       61       61       95       85           812         902               5
       62       84       88       84           336         389               5
       63       68       10       69           782         846               5
       64       94       32       70           233         303               5
       65       74       59       70          1172        1246               5
       66       73       52       94           768         882               5
       67       93       48       55           709         785               5
       68        8       56       87           265         349               5
       69       14       64       87           600         678               5
       70       66       86       73          1613        1751               5
       71       55       72       72           319         402               5
       72        5       11       61          1591        1696               5
       73       42       91      100           245         337               5
       74       22       37       92           449         509               5
       75       23       39       89           810         958               5
       76       17       40       81           703         834               5
       77       53       91       96           307         409               5
       78       83       87       61           184         303               5
       79       67       94       72          1632        1765               5
       80       55       56       69           739         847               5
       81       71       41       98          1270        1336               5
       82       93       47       71           793         901               5
       83       73       94       76           666         721               5
       84       77       22       58           699         826               5
       85       65       83       76           422         501               5
       86        5       48       91           199         292               5
       87       45       30       67           230         329               5
       88       79       74       64           311         386               5
       89       12       42       62           163         253               5
       90       48       65       94           278         386               5
       91       80       20       81           759         840               5
       92       46       83       61            95         183               5
       93       77        6       55           748         799               5
       94       24      100       84           337         458               5
       95       81       42       91           281         417               5
       96       22       31       94           178         299               5
       97       55       93      100           931        1048               5
       98       75       29       66           243         315               5
       99       45       74       65           226         369               5
      100       27       92       86           252         351               5
