TC-R2232

VEHICLE
NUMBER     CAPACITY
   100     117

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       14       85        4           433         716               5
        2        8       51        3           287         656               5
        3       49       59        5           833        1106               5
        4       80       30        7           138         416               5
        5       64       33        7           928        1261               5
        6       40       45        3           444         719               5
        7       19       46        5           936        1260               5
        8       69       69       64           904        1268               5
        9       34       29       52           993        1358               5
       10       50       79        2           801        1127               5
       11       13       57        9           466         767               5
       12       38       62        4           997        1232               5
       13       15       69        9           435         783               5
       14       11       34        5          1306        1585               5
       15        9       64        9          1059        1413               5
       16       53       11       10           880        1136               5
       17       21        3        2           764         978               5
       18       41       60        2          1224        1560               5
       19       36        0        6          1061        1309               5
       20       10       18        5          1003        1383               5
       21       34       99       87           679         998               5
       22       42       67        7           315         538               5
       23       46       34        1           233         625               5
       24       12       48        9          1194        1399               5
       25       17       26       82           317         579               5
       26       17       91        7           721        1075               5
       27       50       63        7           931        1174               5
       28       88       34        5           767        1133               5
       29       56       11        5           703        1092               5
       30       50        4        8          1141        1394               5
       31       98       69       65           797        1172               5
       32       17       69        3           359         695               5
       33       42       68        9           331         652               5
       34        5       73        9           811        1167               5
       35       14       20       99           471         729               5
       36       34        4        6           471         776               5
       37       58       80       90           857        1070               5
       38       16       75       94           103         392               5
       39       68       94        5           475         693               5
       40       50       52        2           261         615               5
       41       75       70        3           858        1252               5
       42       26       55        6          1331        1537               5
       43       35       70        9          1132        1341               5
       44       81       94       10           699        1027               5
       45      100       68       53           669         909               5
       46       18        1        6           506         762               5
       47       44       87        6          1282        1662               5
       48       55       50       10           222         544               5
       49       95        9        7            48         416               5
       50       81       42        1          1388        1655               5
       51       76       77        1           486         710               5
       52       23       34        7           374         649               5
       53       67       24        8          1402        1610               5
       54       76       12        7          1083        1462               5
       55       19        3        3           668        1005               5
       56       89       93        7           713         983               5
       57       58       77        6          1165        1443               5
       58       17       47        5           645         897               5
       59       28       35        1           996        1315               5
       60       86       20        8           560         939               5
       61       56       34        5            53         310               5
       62       81       36        4           666         946               5
       63       54       87        8           150         539               5
       64       81       72        3           442         675               5
       65       13       96        2           869        1208               5
       66       47       94       10          1109        1500               5
       67       70       56        6           278         554               5
       68       76       22       10           163         508               5
       69        5       95        4          1276        1477               5
       70       82       75        3           114         363               5
       71        0       76        3          1023        1420               5
       72       80        3        7          1121        1325               5
       73       11       44        6           631        1008               5
       74       22       41       88          1337        1707               5
       75       93       83       83           492         803               5
       76      100        8        4          1019        1309               5
       77       57       31       10           357         695               5
       78       94       24        6          1073        1297               5
       79       13       87        4          1175        1565               5
       80       77       21        6          1458        1750               5
       81       43       97       98          1067        1462               5
       82       76       16        9           468         684               5
       83       99       57        6          1455        1745               5
       84       32       82        9           603         958               5
       85       87       48        9           125         511               5
       86       66       82        8           322         638               5
       87       46       58       10           784        1149               5
       88       98       28        7          1287        1547               5
       89       59       10        5            56         455               5
       90        0       81        4           403         700               5
       91       93       13        1           698        1073               5
       92       15       40        3          1034        1307               5
       93       30       90       10           900        1212               5
       94       21       53        7           314         625               5
       95       42       96        5          1348        1704               5
       96       71       84        4           351         636               5
       97       18       17        5           580         913               5
       98       52       32        3          1152        1529               5
       99       99       58        3           334         710               5
      100       81       61        1           794        1113               5
