TC-RC3091

VEHICLE
NUMBER     CAPACITY
   100     62

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       82       99        6           236         352               5
        2       34       12        9          1050        1196               5
        3       22        7        6           782         866               5
        4       84       30       10          1274        1395               5
        5       99       47        6          1418        1553               5
        6       72       24        7          1608        1720               5
        7        7       73        8          1603        1704               5
        8       10       64        9            38          99               5
        9       27       68       10           581         684               5
       10       99       11       10          1564        1623               5
       11       78       24        5          1038        1174               5
       12       88       28        9          1537        1630               5
       13       88       10        8           670         765               5
       14       70       10        9           542         683               5
       15       77       48        6           639         783               5
       16       84       24        9           394         495               5
       17       82       39        8          1210        1293               5
       18       74       25        6           902        1026               5
       19       74       27        6            18         156               5
       20       87       24        8           948        1001               5
       21       14       34        6           223         296               5
       22       54       35        9          1224        1274               5
       23       80       43        8           758         852               5
       24       51       14        5          1148        1219               5
       25       29       79        8           901        1027               5
       26       41       31        9          1046        1180               5
       27       55       27        5           597         680               5
       28       68       87       10           250         322               5
       29       92       90       10          1510        1569               5
       30       63       13       10          1037        1136               5
       31       69       70        9            59         205               5
       32       91       17       10           886         998               5
       33       60       19        5          1294        1419               5
       34       37       19       10           556         684               5
       35       40       15        8          1041        1152               5
       36       60        1        9            66         190               5
       37       86       13        8           587         736               5
       38       80       24        7           736         806               5
       39       52       13        9          1606        1715               5
       40       90       54        7           749         877               5
       41       47       60        7          1231        1352               5
       42       80       23        9           598         674               5
       43       66       34        9           878         964               5
       44       75       98        7          1688        1782               5
       45       88        1        9          1385        1488               5
       46       26       38        8          1369        1440               5
       47       65       29        9           852         905               5
       48       84       22        6          1653        1734               5
       49       77       24        9          1026        1164               5
       50       70       31        6           742         847               5
       51       47        3        6          1363        1512               5
       52       76       14       10          1033        1138               5
       53       70       16        5          1656        1735               5
       54       67       79        9          1570        1652               5
       55       45       61        7           226         317               5
       56       63       87        5           718         849               5
       57        9       31        5           107         235               5
       58       51       94        6          1308        1394               5
       59       45       13       10           304         429               5
       60       79       10        5           395         499               5
       61       99        6        9           540         617               5
       62       67       81        9           530         644               5
       63       63       36        6           646         728               5
       64       10       10        9           723         794               5
       65       64      100        8           387         510               5
       66       68        7        6           933        1063               5
       67       53       32       10          1708        1829               5
       68       65       44        6          1628        1707               5
       69       65       35        5          1546        1653               5
       70       76       23        6          1361        1437               5
       71       89       88       10          1243        1367               5
       72       16       78        8           678         804               5
       73       79       24       10           665         750               5
       74       28       33        9          1156        1300               5
       75        5       94        6           689         803               5
       76        4       43        9          1566        1680               5
       77       88       16        8           267         377               5
       78       90       62        5          1509        1650               5
       79       77       23        5          1073        1223               5
       80       72       21        9           687         816               5
       81       95       33        6          1049        1183               5
       82       23       49        9           122         190               5
       83       19       23        8           236         320               5
       84       76       32        7          1288        1383               5
       85       31       88        9           145         268               5
       86       71       80       10          1322        1470               5
       87       61       20        6           646         750               5
       88       58       79        6          1679        1792               5
       89       78       30       10          1692        1815               5
       90       31       68        8           575         634               5
       91       98       49        6           623         764               5
       92       10        5        5          1631        1709               5
       93       69       42        7          1109        1186               5
       94       67       29        8          1492        1629               5
       95        7       18        5           635         775               5
       96       73       38       10           775         837               5
       97       72        6        7          1030        1098               5
       98       91       79        5           797         857               5
       99       49       84       10           582         648               5
      100       26       49        7           624         678               5
