TC-RC3389

VEHICLE
NUMBER     CAPACITY
   100     111

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       11       84        4           680         918               5
        2       34       47        5           169         418               5
        3       98       91        5           830        1052               5
        4        6       72       97           673         924               5
        5       54       62        7           716         946               5
        6        0       16        3            29         393               5
        7       24       85        8           277         613               5
        8       20       41        2           754         962               5
        9       11       81        7           278         610               5
       10       83       66        2           402         631               5
       11        8       85        6           791        1042               5
       12       50       16        3          1225        1614               5
       13       22       81        4           224         477               5
       14       77       93        4           595         802               5
       15       30       70        3           976        1196               5
       16       15       82        5           247         491               5
       17       30       12        2           736        1093               5
       18       26       54        4           257         524               5
       19       95       34        3           670         894               5
       20        5       80        4           310         650               5
       21       29       60        3          1215        1483               5
       22       76       32        9           303         681               5
       23       99       25        4           808        1052               5
       24       74       91        8           343         653               5
       25       74       90        8          1357        1698               5
       26       28        8        4          1048        1330               5
       27       17       97        7           231         446               5
       28       36       30        9           751        1124               5
       29       71       46        7           282         499               5
       30       12        5       80           255         654               5
       31       20       67        8           744        1060               5
       32        8       80        7           825        1038               5
       33       18       74        9          1264        1483               5
       34       22       19        9           848        1134               5
       35        6       82        7           985        1367               5
       36       77       52        7           544         901               5
       37       34       12        6          1312        1634               5
       38       51        4       53           317         520               5
       39       68       39        8           834        1168               5
       40       33       40        9          1468        1670               5
       41       86        0        9           286         566               5
       42       73       83        7           651         924               5
       43       89       17       10          1214        1565               5
       44        8        6        3           548         805               5
       45       70       58        6           766        1028               5
       46       73       88       78           782        1102               5
       47       60        7       10           803        1135               5
       48       81       64        4           240         533               5
       49       91       38       97           819        1130               5
       50       20       90        4           203         504               5
       51       24       22        2           848        1239               5
       52       11       94        6          1326        1632               5
       53       80       20        9           673         932               5
       54       79       86        4           813        1050               5
       55       79       42        1           212         428               5
       56       10       82        5           640         909               5
       57        2        2        9           783         984               5
       58       53       11        9           710        1096               5
       59       65       43        4           724        1052               5
       60       80       25        9           966        1247               5
       61        2       77        1           218         438               5
       62       48       23       10           246         588               5
       63       37       20        5           728         976               5
       64       71       19        3           687         923               5
       65        3       73        7          1065        1341               5
       66       97        6        3           203         563               5
       67       82       87        8          1241        1499               5
       68       97       36        2           467         801               5
       69       34       49       10           447         845               5
       70       77       68        8           845        1066               5
       71       94       63        3           215         513               5
       72        7       30       62           329         642               5
       73       68       37        2           255         528               5
       74       67       44        9           663         904               5
       75       49       78        4           299         549               5
       76       97       27        2           826        1108               5
       77       46       72        3           164         443               5
       78       79       87       10           690         905               5
       79       75       72        6           155         505               5
       80        2       39       87           289         661               5
       81       34       46       95           244         446               5
       82       25       80        7           185         447               5
       83       27       97        8           704        1086               5
       84       76       45        9           275         570               5
       85       78       74        3           924        1165               5
       86       96       40        6           752         963               5
       87       73       88        4           154         409               5
       88        6       72        6          1321        1548               5
       89       14       41        6           272         505               5
       90       75       46        2           758         988               5
       91       24       34        4           300         553               5
       92        2       41        3           735         959               5
       93       74       60        7           927        1147               5
       94       92        0        8           239         568               5
       95       84      100       69           320         556               5
       96       97       36        7           702         949               5
       97       11        9       53           697        1026               5
       98       25       89        8           678         922               5
       99       97       36       52           230         494               5
      100       59       60       51           323         689               5
