TC-R0166

VEHICLE
NUMBER     CAPACITY
   100     138

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        6       85        0             0        1000               0
        1       84       54        3           717         830               5
        2       93       98        9           746         869               5
        3       61       81        8           653         791               5
        4       19       72        9           320         386               5
        5       17       64        4           251         324               5
        6       62       73        3           450         516               5
        7       11       84        3           205         280               5
        8       69       87       10           449         594               5
        9       65       40        4           222         337               5
       10       92        4       10            50         145               5
       11       51       16        5           374         461               5
       12       73       52        1           734         790               5
       13       26       52        4           324         410               5
       14       55       63        5           122         265               5
       15       10       15        9           129         245               5
       16       89       35        1           715         789               5
       17       39       15        6           260         380               5
       18       96       42        1           267         407               5
       19       54       86        9           281         422               5
       20       86       18        9           729         857               5
       21       85       54        2           315         391               5
       22        8       94        1           677         757               5
       23       93       60        5           671         809               5
       24        4       77        4           226         335               5
       25       18       72        5           747         827               5
       26       50       97        4           720         777               5
       27       73        3        9           712         848               5
       28       78       11        4           713         858               5
       29       73       47        2           199         272               5
       30       88       17        6            24         165               5
       31        5       79        8           711         799               5
       32       70       47       10           275         333               5
       33       61       68        5           158         255               5
       34       54       54        9           306         356               5
       35       11       52        7           739         845               5
       36        5        3        2           104         203               5
       37       17       80        4           678         764               5
       38       51       77        1           305         454               5
       39        8       57        5           225         357               5
       40       53       84        2           661         716               5
       41       14        1        2           721         822               5
       42       62       49        1           607         748               5
       43       22       25       10            97         196               5
       44       85       31        4           181         255               5
       45       42       92        7           344         484               5
       46       47       96       10            13         150               5
       47       87      100        3           723         812               5
       48       21        0        8           688         768               5
       49       86       34        8           654         743               5
       50       34       22        8           333         448               5
       51       27       64       10           706         807               5
       52       53       74        9           734         831               5
       53       95       55        4           748         872               5
       54       89       42       10           332         425               5
       55       89       65        9           320         398               5
       56        6       20        8           343         490               5
       57       59       49        6           719         820               5
       58       10       32        4           748         808               5
       59        2       72        3            83         184               5
       60       34       81        2            33          91               5
       61       23       49        6           711         791               5
       62       90        5        5           662         722               5
       63       76       43        8           187         291               5
       64       42       34        6           153         292               5
       65       65       53       10           319         383               5
       66       62       63       10           661         768               5
       67       34       56        8           336         393               5
       68       47      100        5           252         390               5
       69      100       59        5           721         782               5
       70       10       60        9           700         795               5
       71       26       34        1           748         849               5
       72       15       29        8           183         328               5
       73       28       94        9           184         260               5
       74       26       36        9             4          99               5
       75       36       35        6           737         822               5
       76       73       15        7           286         436               5
       77       16       83        5           226         294               5
       78       62       70        5           334         425               5
       79       98       71        7           234         325               5
       80       52        6        3           372         423               5
       81       19       43        5           157         225               5
       82       17       59       10           724         843               5
       83       55       21        2           722         791               5
       84       66       19        2           670         816               5
       85       83       81        1           275         333               5
       86       81       97        6            38         171               5
       87        7        4        4           347         458               5
       88       18       12        6           261         402               5
       89       75        7        8           464         531               5
       90       85       37        3           370         466               5
       91       63       51        6           673         769               5
       92       31       36        4           381         511               5
       93       14       56        4           674         727               5
       94       59       82        8           690         814               5
       95       22       61        1           225         340               5
       96       34      100        2           112         261               5
       97       32       94       10           181         307               5
       98       59       37        9           711         836               5
       99       27       26        8           200         263               5
      100        4       25       10           383         496               5
