TC-R2184

VEHICLE
NUMBER     CAPACITY
   100     1820

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       24       53       62           254         587               5
        2       12       57       68           488         872               5
        3       86        7       91           418         802               5
        4       87       14       84           218         548               5
        5       18        1       99            72         403               5
        6       71       34       56           444         736               5
        7       47       16       78           125         421               5
        8       25       53       65           294         633               5
        9       73       61       93           128         393               5
       10       27       65       87           173         419               5
       11       20       46       85           314         695               5
       12       15       96       72           463         793               5
       13       29       26       71           219         527               5
       14       63       24       65            97         489               5
       15       69       52       75            73         277               5
       16       87       84       89           475         785               5
       17       51       94       96           209         432               5
       18       46       85       80           389         765               5
       19       27        6       69           444         709               5
       20       20       44       56            57         419               5
       21       15       53       88           126         414               5
       22       59       61       64            63         266               5
       23       73       39       96           431         680               5
       24       76       60       81           342         636               5
       25       97       74       52            44         413               5
       26       17        0       60           107         434               5
       27       71       91       95           206         414               5
       28       73       50      100           473         869               5
       29       35       16       53           419         624               5
       30       97      100       70           148         489               5
       31       13        5       92           372         581               5
       32       85       55       90           207         427               5
       33       68       57       59           482         808               5
       34       89       13       59           160         445               5
       35       71       26       77           158         365               5
       36       61       45       86           406         625               5
       37       81       70       63           303         650               5
       38       53       39       78           426         699               5
       39       22       72       63           470         858               5
       40       25       68       70           389         785               5
       41       10       62       73           230         465               5
       42       57       31       64            37         424               5
       43       80       51       98           104         324               5
       44       21       39       93             0         209               5
       45       47        1      100           241         555               5
       46       72       65       68           213         483               5
       47        5       47       99           431         753               5
       48       66       15       52           326         613               5
       49       59       71       87           434         791               5
       50       76        8       51            27         337               5
       51       73       98       65             4         276               5
       52       34       40       66            38         297               5
       53       91       51       57           181         510               5
       54        7       41       86           114         329               5
       55       50       35       95           328         536               5
       56       18       59       89           181         493               5
       57       88       86       54           372         746               5
       58       93       17       89           468         782               5
       59       83        1       78            55         381               5
       60       75       91       86           433         779               5
       61       96       61       95           422         651               5
       62       70       29       88           112         474               5
       63       70       39       59           344         733               5
       64       77       42       90           100         353               5
       65       89        7       52           491         883               5
       66       33       65       68           116         433               5
       67       45       81       61            99         421               5
       68       24       79       93           499         894               5
       69       69       71       57           358         623               5
       70       35        2       61           208         490               5
       71       22       24       80           483         809               5
       72       94       13       56           451         733               5
       73       77       38       71           218         536               5
       74       10        2       59           123         386               5
       75       17       19       70           406         655               5
       76       43       39       77           383         733               5
       77       24       21       69           237         486               5
       78       62       76       94           142         539               5
       79       41       28       69           415         642               5
       80        9        6       71           240         461               5
       81       33       33       99           127         455               5
       82       89       48       82           372         696               5
       83       96       54       67            20         419               5
       84       65       61       64           463         817               5
       85       34       17       63           190         414               5
       86       68       12       63           251         603               5
       87       23       58       89           390         717               5
       88       61       50       58           457         674               5
       89       45       58       88            41         266               5
       90       25       89       58           324         577               5
       91       38       12       89           425         809               5
       92       23       89       98           487         828               5
       93       92       42       57            86         312               5
       94       58       72       96           466         754               5
       95       19       59       69            92         414               5
       96        8       71       96            36         366               5
       97       91       96       83           397         720               5
       98       75       76       76           302         524               5
       99       29       36       72           350         731               5
      100       23       38       86           283         666               5
