TC-C0978

VEHICLE
NUMBER     CAPACITY
   100     596

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       97       41        0             0        2000               0
        1       74       26       87          1456        1594               5
        2       11       89       67           396         532               5
        3       17       28       62          1242        1363               5
        4       58       39       68           387         441               5
        5       15       27       94          1535        1650               5
        6       65       71       97           389         519               5
        7       73       27       59            92         183               5
        8       17       27       72          1255        1354               5
        9       22       42       94           540         686               5
       10       56       16       57           174         228               5
       11       32       13       82           971        1040               5
       12       17       27       61          1540        1677               5
       13       22       15       93           787         894               5
       14       74       27       56           922        1071               5
       15       75       29       90          1483        1578               5
       16       61       35       83           656         769               5
       17       18       28       98           355         413               5
       18       72       27       98          1578        1654               5
       19       17       27       88          1431        1553               5
       20       24       28       81           409         495               5
       21       35        4       61           740         815               5
       22       18       28       68           607         687               5
       23       13       26       55          1651        1735               5
       24       65       12       98          1034        1092               5
       25       87       71       81          1555        1609               5
       26       74       27       59          1034        1120               5
       27       16       23       74          1235        1351               5
       28       17       27       86           114         249               5
       29       31       39       79          1068        1165               5
       30       74       27       53          1260        1388               5
       31       74       25       91           224         304               5
       32       47       68       74           873         998               5
       33       78       19       77           467         585               5
       34       56       16       86          1211        1271               5
       35       33       55       55          1214        1280               5
       36       27       24       64           110         200               5
       37       18       28       52           748         832               5
       38       77       31       61           384         480               5
       39       21       27       70          1319        1410               5
       40       70        6       50          1746        1871               5
       41       15       20       95            24          90               5
       42       17       28       77          1132        1202               5
       43       25       23       54          1492        1544               5
       44       74       29       68          1487        1596               5
       45       69       29       63           898        1048               5
       46       63       39       93           928        1035               5
       47        8       26       56          1701        1834               5
       48       73       32       53          1040        1126               5
       49       56       65       64           631         762               5
       50       66       24       87          1405        1466               5
       51       18       21       70          1158        1228               5
       52       13       27       88          1702        1820               5
       53       18       28       67          1020        1117               5
       54       17       24       58          1009        1146               5
       55       18       28       94           198         249               5
       56       18       28       88           347         470               5
       57       55       69       73           888         960               5
       58       18       25       52            18         105               5
       59       17       39       76           633         706               5
       60       31       35       64           290         379               5
       61       21       50       94          1640        1741               5
       62       71       29       87           440         514               5
       63       76       28       53          1728        1864               5
       64       17       28       58           292         406               5
       65       57       73       89          1355        1489               5
       66       54       86       89           608         755               5
       67       94       74       87           981        1114               5
       68       71       49       72          1028        1151               5
       69       13       94       98          1461        1518               5
       70       66       14       66           863         978               5
       71       74       27       88          1171        1225               5
       72       82       23       72           839         950               5
       73       22       30       98          1032        1120               5
       74       66       56       79          1210        1304               5
       75       51       69       89          1357        1465               5
       76       71       62       82           711         821               5
       77        5       69       82          1227        1277               5
       78       10       33       60           628         718               5
       79       72       27       57          1095        1162               5
       80       36       94       94          1213        1294               5
       81       51       35       52           150         242               5
       82       60       68       83          1173        1320               5
       83       81       12       91          1543        1630               5
       84       32       27       76           119         257               5
       85       50       13       79          1027        1161               5
       86       27       81       92           881        1008               5
       87       74       26       52          1744        1872               5
       88       79       27       61           823         968               5
       89       15       27       64           568         671               5
       90       42       86       72           348         450               5
       91       74       27       61          1657        1764               5
       92        0       27       50           563         632               5
       93       77       27       63           433         492               5
       94       72       28       55          1736        1835               5
       95       16       27       84           849         910               5
       96       69       39       99          1213        1327               5
       97       16       28       75          1235        1310               5
       98       64       69       55          1030        1112               5
       99       70       62       65          1500        1635               5
      100       22       23       98           244         350               5
