TC-C1145

VEHICLE
NUMBER     CAPACITY
   100     558

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       25       77        0             0        2000               0
        1       19       37       57           835        1178               5
        2       74       38        8           290         607               5
        3       88        9        3           937        1272               5
        4       29       51        5           720        1037               5
        5        5       54        8          1355        1685               5
        6       16       48       10           401         709               5
        7       17       62       93           793        1140               5
        8       89       83        4           868        1174               5
        9       21       32        1          1247        1479               5
       10       62       33        4          1256        1612               5
       11       64       21        7          1463        1707               5
       12       38       52        7           681        1013               5
       13       58       19       64          1308        1523               5
       14       70       25        1            47         385               5
       15       86       22        6             2         225               5
       16       77       35        6           518         732               5
       17       72       26       53           239         439               5
       18       12       56       77          1304        1541               5
       19       51       31        4          1247        1542               5
       20       83       29        1          1385        1605               5
       21       18       56        9          1049        1344               5
       22       10       36       74           311         633               5
       23        5       13       10          1119        1324               5
       24       57       14       10            45         443               5
       25       78       35       10            38         262               5
       26       58       25       83          1495        1871               5
       27       70       48        3           483         712               5
       28       84       48       78          1255        1585               5
       29       68       23        9          1419        1725               5
       30       79       35       90           469         763               5
       31       78       68        3           941        1315               5
       32       14       45       60          1389        1769               5
       33       87        5       77           728        1043               5
       34       81       30        1          1112        1435               5
       35       61       19        3           205         431               5
       36       61       21       59          1240        1618               5
       37       68       21       84           726        1074               5
       38       76       11       68           630        1001               5
       39       69        9       74          1155        1472               5
       40       27       53        1          1010        1366               5
       41       67       24        6           433         696               5
       42       50       92        2          1462        1761               5
       43       67       22       92          1348        1617               5
       44       72       44        3           745        1082               5
       45       93       43        8          1157        1555               5
       46       78       35       92          1392        1734               5
       47       78       34        8           977        1179               5
       48       79       38        2          1246        1497               5
       49       77       35       89          1225        1591               5
       50       21       48        4          1147        1545               5
       51       48       62        4          1215        1424               5
       52       22       46        7          1267        1614               5
       53       12       55        4           328         641               5
       54       55       11        2           947        1169               5
       55       78       35       55           710         970               5
       56        7       63       10           375         599               5
       57       82        4        3           736        1056               5
       58       72       13        2           440         744               5
       59       78       35        4           278         579               5
       60       31       50        7           697        1020               5
       61       34       73        1           293         523               5
       62       17       40        6          1067        1414               5
       63       78       32        6           174         446               5
       64       68        4        8           572         773               5
       65       74       38        8          1340        1612               5
       66       28       54       79           791        1000               5
       67       86       11        8          1300        1519               5
       68       69       22        9          1029        1274               5
       69       38       25        3          1057        1447               5
       70       77       33        8           704        1015               5
       71        3       96        4             6         382               5
       72       96       22        7          1416        1685               5
       73       16       60        5          1063        1346               5
       74       78       35        1           251         454               5
       75       78       35       61           471         774               5
       76       78       38       55           652         933               5
       77       78       35        2           278         568               5
       78       86       23        6           875        1180               5
       79       16       54       61          1414        1744               5
       80       12       31       62           340         584               5
       81       78       32        3           809        1109               5
       82       51       24        5           364         631               5
       83       39       41        9           156         356               5
       84       38       74        6            85         294               5
       85       69       18        6           992        1324               5
       86       59       71       51           842        1231               5
       87       66       21        5           693         914               5
       88       83       24        5          1272        1525               5
       89       77       34        7             6         219               5
       90       69       23        4          1116        1322               5
       91       27       76        8           759         997               5
       92       58        1        5          1191        1572               5
       93       60       43        8          1205        1564               5
       94      100       83        9           411         734               5
       95       78       32        5          1146        1389               5
       96       98       30        6          1039        1278               5
       97       83       33       82          1206        1571               5
       98       97       53       57          1070        1375               5
       99       67       23        6          1144        1489               5
      100       62        6        5          1129        1331               5
