TC-RC1625

VEHICLE
NUMBER     CAPACITY
   100     1803

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       23       36        0             0        2000               0
        1       29       14       55          1406        1744               5
        2       42       65       81           745         961               5
        3       36       25       73           355         702               5
        4       56       67       92           576         896               5
        5       87       88       83           493         709               5
        6        5       45       59           497         702               5
        7       68       21       53           536         936               5
        8       39       31       58           643         909               5
        9       19       84       69           977        1209               5
       10       41       31       79          1314        1519               5
       11       68       75       93          1181        1484               5
       12       82       92       64           665        1058               5
       13       56       27       60            39         389               5
       14       36       27       66           219         463               5
       15       53       51       75          1342        1603               5
       16       35       27       95           836        1121               5
       17       22       14       98           630         954               5
       18       90       93       51           350         597               5
       19       82       97       93          1286        1624               5
       20       41       27       64           922        1260               5
       21       46       51       62          1092        1389               5
       22       35        1       73           282         552               5
       23       34       26       75             9         307               5
       24       62       79       81           832        1035               5
       25       27       26       55          1200        1529               5
       26       50       31       69           365         689               5
       27       32       85       71           972        1204               5
       28       97       69       97           401         708               5
       29       53       30       67          1323        1644               5
       30       21       97       86           385         764               5
       31       56        4       60          1010        1258               5
       32        0       70       51          1082        1432               5
       33       39       18       83           715         956               5
       34       64        2       76           357         748               5
       35       39       18       92           263         613               5
       36       46       74       50           508         870               5
       37       56       77       64           817        1164               5
       38       36       25       68          1046        1444               5
       39       17       23       52           384         733               5
       40       68       92       77           279         575               5
       41        4       74       90           680         914               5
       42       34       23       86           150         481               5
       43       45       91       54          1359        1606               5
       44       89       14       53           252         503               5
       45       72       73       87           315         558               5
       46        1       68       80          1153        1458               5
       47       79       65       66          1327        1676               5
       48       31       84       95           912        1123               5
       49       37       92       99           279         493               5
       50       90        1       79           233         467               5
       51       42       30       75           938        1213               5
       52       36       62       75          1291        1517               5
       53       61       53       75           570         882               5
       54       32       52       55           894        1230               5
       55       62       53       89           610         877               5
       56       34       25       93           828        1148               5
       57       36       26       61           178         546               5
       58       27        3       63          1329        1654               5
       59       50       33       57           517         757               5
       60       70       72       69           398         716               5
       61       41       29       84          1238        1448               5
       62       31       18       55           151         517               5
       63       86       30       73           256         536               5
       64       61       85       62          1467        1694               5
       65       31       18       78           827        1202               5
       66       91        0       63           321         700               5
       67       30       25       99          1333        1589               5
       68       38       21       80          1183        1467               5
       69       70       19       94           301         671               5
       70       60       14       97          1395        1707               5
       71       49       14       74          1137        1510               5
       72       54       31       97          1195        1415               5
       73       45       29       92           912        1270               5
       74       97       95       72           482         823               5
       75       44       30       52           965        1269               5
       76       86       99       76          1005        1261               5
       77        4       86       98          1476        1774               5
       78       33       15       66           722        1037               5
       79       33       63       71          1147        1535               5
       80       88       52       66            24         346               5
       81       83       38       94          1052        1421               5
       82       39       27       88           781        1022               5
       83       71       32       88          1128        1477               5
       84       66        2       85           312         699               5
       85       57       49       76           286         517               5
       86       46       77       75          1445        1673               5
       87       36       26       88           121         323               5
       88       55       75       99           461         745               5
       89        8       47       96           415         780               5
       90       24      100       74           830        1137               5
       91       35       18       78           298         505               5
       92       39       34       55          1362        1602               5
       93       30       21       54           550         799               5
       94       11       75       89           185         492               5
       95       54       23       83          1332        1544               5
       96       36       24       75          1102        1349               5
       97       34       39       50          1094        1373               5
       98       37       22       95          1354        1599               5
       99       37       73       59           167         523               5
      100       70       89       88           560         803               5
