TC-R0274

VEHICLE
NUMBER     CAPACITY
   100     175

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       49        5        0             0        2000               0
        1       64        3        5           464         595               5
        2       83       56        8           795         854               5
        3       27       63        9          1454        1529               5
        4       94        3        9          1108        1243               5
        5       76       91        7           496         561               5
        6       13       19        6           331         420               5
        7       79        8        6          1495        1547               5
        8       83       77        6          1290        1416               5
        9       44       80       10           700         831               5
       10       58       46        5          1381        1434               5
       11       12       35        5           597         669               5
       12        8       97        5          1471        1617               5
       13       60       73       10           781         904               5
       14       30       82        7           707         851               5
       15       59       53        6           930        1062               5
       16       31       88        7           999        1085               5
       17       71       80        8           767         829               5
       18       59       62        8           545         643               5
       19        0       10        8          1181        1258               5
       20       14       54       10            29         158               5
       21       57       17       10          1269        1409               5
       22       82       51        6           616         688               5
       23      100       27        9           652         729               5
       24       63       81        9          1576        1665               5
       25       85       55        8           281         403               5
       26       35       84        9            38         185               5
       27       91       30        7          1480        1610               5
       28       73        2        8           597         733               5
       29       34       87        7            46         163               5
       30       76       15        5          1095        1170               5
       31       33       57        8           618         668               5
       32        8       28        7          1599        1661               5
       33        8       41        8           777         883               5
       34       93       72        6           286         350               5
       35       21       20       10            53         170               5
       36       31       56        5          1373        1523               5
       37       29       83        5           957        1090               5
       38       67       31        6           592         678               5
       39       58       68        5             6         116               5
       40       97       93       10          1748        1871               5
       41      100       18        8          1720        1817               5
       42       51       71        6           588         683               5
       43       85       68        7           738         806               5
       44       76       44       10           603         735               5
       45       12       75        7          1334        1425               5
       46       40       90        5          1109        1256               5
       47       25       74       10           824         973               5
       48       77       82        7           916         976               5
       49       77       81       10           139         199               5
       50       13       47        7          1047        1163               5
       51       53       96        9           463         606               5
       52       82       23        9          1119        1199               5
       53       40       93        6          1647        1748               5
       54       24       90       10           769         867               5
       55       85       53        7          1078        1204               5
       56        4       50        5          1241        1335               5
       57        9        1        8           390         465               5
       58       17        0        5           266         320               5
       59        9       76        6          1363        1486               5
       60       29       10        6          1222        1353               5
       61       47       82        6           611         664               5
       62       29       84        9          1617        1696               5
       63       29       42        7           338         469               5
       64       14       83        6          1079        1220               5
       65       47       65        8          1132        1235               5
       66       26        8        5           822         949               5
       67       24       11        7          1536        1596               5
       68       97       20        7           929        1073               5
       69       16       67        6           999        1085               5
       70       59       31        8           434         560               5
       71       42       75        5          1008        1138               5
       72       98       75       10           618         731               5
       73       45       56        5          1521        1575               5
       74       57       57        5          1190        1241               5
       75       39        8        9          1083        1191               5
       76       11       88        5           897        1021               5
       77       21       59        9           169         275               5
       78       62       49        9           973        1105               5
       79       45       99        8           683         774               5
       80        4        2        5          1430        1557               5
       81       34       77        9           113         221               5
       82       84       67        7          1162        1226               5
       83       12       16        5          1677        1777               5
       84       82       73        9          1088        1235               5
       85       43       95        5           306         369               5
       86       93       83       10           403         529               5
       87       70       31        8          1419        1493               5
       88       85       25        9          1218        1322               5
       89       68       21        9           870         929               5
       90       92        1        8           179         249               5
       91       64       38        6          1693        1801               5
       92       19       22        5           795         934               5
       93       50       93        9            51         199               5
       94       97       66        6          1113        1232               5
       95       70       14        9          1601        1665               5
       96       32        5        5          1163        1271               5
       97        2        3        7          1286        1396               5
       98        4        6        6           737         813               5
       99       13       45       10          1131        1215               5
      100       94       57        5          1015        1151               5
