TC-R3519

VEHICLE
NUMBER     CAPACITY
   100     16

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       25       52        1           229         568               5
        2       65       74        1           803        1075               5
        3       93       22        1          1439        1780               5
        4       28       39        1           509         843               5
        5       53       17        1           236         554               5
        6       60       76        1           199         492               5
        7       74       13        1           775        1009               5
        8       79       59        1           252         563               5
        9       73       55        1           748        1085               5
       10       78        1        1           757        1072               5
       11       96       22        1          1130        1505               5
       12       96       14        1           214         515               5
       13       90       86        1           800        1101               5
       14       68       35        1           199         568               5
       15       43       95        1           645         966               5
       16       35       77        1           728        1098               5
       17       77       88        1           227         539               5
       18       34       88        1           577         927               5
       19       88       14        1           196         447               5
       20       91       49        1           258         627               5
       21       67       92        1           404         609               5
       22       62       58        1           340         587               5
       23       51       90        1           266         555               5
       24       14       88        1           792        1070               5
       25       65       23        1           111         478               5
       26       82        8        1          1218        1493               5
       27       59       18        1           812        1062               5
       28       58       26        1             2         323               5
       29       89       38        1           660         919               5
       30       15       63        1           201         485               5
       31       47       32        1           328         588               5
       32       80       42        1           229         542               5
       33        5       37        1          1359        1728               5
       34       80       52        1           299         587               5
       35       25       26        1           397         756               5
       36       25       27        1          1377        1673               5
       37       37       44        1           165         510               5
       38       75       29        1           130         394               5
       39        5       69        1           297         527               5
       40       45       75        1           750        1029               5
       41       96       36        1           760        1142               5
       42       40       40        1           685        1057               5
       43       10       64        1           711        1026               5
       44       31       14        1           722        1029               5
       45       68       75        1           233         440               5
       46       37       78        1           108         334               5
       47       93       94        1           850        1201               5
       48       80        8        1           318         687               5
       49       16       34        1           728         973               5
       50       45       29        1           351         657               5
       51       10       61        1           204         439               5
       52       21        0        1           664         919               5
       53       26        7        1           166         378               5
       54       34       81        1           322         540               5
       55       61       45        1          1414        1637               5
       56       43       95        1           772        1074               5
       57       42       45        1           779        1054               5
       58       72       64        1          1314        1709               5
       59       55       76        1          1263        1506               5
       60       72       82        1           319         629               5
       61       95       67        1           815        1194               5
       62       78       20        1           146         543               5
       63       52        0        1           770        1003               5
       64       19       61        1           271         579               5
       65       35        3        1           197         413               5
       66       66       69        1           732         984               5
       67       45       25        1           660         943               5
       68       95       12        1           332         675               5
       69       59       77        1           810        1151               5
       70       86       74        1           788        1036               5
       71        3       19        1           164         442               5
       72        0       45        1          1493        1770               5
       73        1       21        1           297         526               5
       74       63       95        1           770        1112               5
       75       30       66        1           792         994               5
       76       62        6        1           696        1063               5
       77       95       25        1           299         642               5
       78       93       70        1          1381        1598               5
       79        6       36        1           283         539               5
       80       20       72        1           660        1032               5
       81       42       69        1           307         507               5
       82       54        5        1           150         362               5
       83       51       84        1           213         530               5
       84       73       33        1           829        1036               5
       85       57       16        1          1349        1594               5
       86       41       42        1           843        1082               5
       87       95       40        1           695        1028               5
       88       70       15        1           695         963               5
       89       11       59        1           302         560               5
       90       39       26        1          1495        1809               5
       91        8       58        1           818        1151               5
       92       38       19        1           241         610               5
       93       17       78        1           254         654               5
       94       45       11        1           804        1113               5
       95       72       63        1           775         992               5
       96       84       11        1           101         436               5
       97       61        6        1           309         639               5
       98       53        8        1           671         976               5
       99       92       39        1          1156        1460               5
      100       19       45        1           343         606               5
