TC-R2278

VEHICLE
NUMBER     CAPACITY
   100     537

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       87       29        1           738         883               5
        2       64       37        3           706         788               5
        3       71       73        3           689         775               5
        4       52       84        5           684         753               5
        5       25       46        9           231         351               5
        6       48       36        7           195         297               5
        7       32       85        7           739         842               5
        8       42       34        8           244         373               5
        9       86       98       10           166         308               5
       10       78       62        5           319         392               5
       11        9        1        3           742         811               5
       12       56       52        8           150         277               5
       13       78       70       80           744         836               5
       14       82        1      100           720         863               5
       15       53       70       10           660         808               5
       16       77       26        7           707         820               5
       17       75       52        5           704         766               5
       18       57       88        5           596         717               5
       19       39       14        5           350         430               5
       20       99       64        3           700         798               5
       21       35       18        8           334         473               5
       22       58       68        4           677         803               5
       23       62       12       10           318         464               5
       24        5        2       52           238         348               5
       25       38       20        6           658         751               5
       26       97       11       67           708         763               5
       27       33       88        4           290         340               5
       28       74       16        4           668         747               5
       29       64       61       10           284         412               5
       30       82       12       82           738         872               5
       31       87       54        5           329         433               5
       32       49       28        2           695         830               5
       33       54       52        4           690         776               5
       34       41       58       10            40         132               5
       35       37       11        8           571         696               5
       36       28       50       78           208         348               5
       37        8      100        7           709         805               5
       38       96       60       75           312         398               5
       39       81       89        9           685         777               5
       40       68       51       81           734         881               5
       41       11       60        7           254         304               5
       42       59       73        7           732         842               5
       43       12       24        8           747         843               5
       44       89       68       98           366         447               5
       45       24       72        3           736         873               5
       46       53       13        3           697         835               5
       47        1       51        7           173         286               5
       48       43       54        8           712         789               5
       49       86        6       96           289         357               5
       50       54       32       91           309         452               5
       51        7       20        3           117         213               5
       52       60       37       10           695         835               5
       53       33       21        1           170         235               5
       54       56        1       10           689         775               5
       55       66       95       63           740         846               5
       56       13       38        3           672         821               5
       57        1       12        5           206         295               5
       58       77       88        3           158         260               5
       59       63       65        9           200         325               5
       60       77       70        2           722         783               5
       61       90       58        1           463         530               5
       62       75       27       61           207         276               5
       63       36       66        9           285         389               5
       64       53       60        5           657         772               5
       65       68       28       10           731         787               5
       66       94       46       97           732         852               5
       67       66       18        9           650         761               5
       68       12       63        7           154         261               5
       69       76       33        4           268         354               5
       70       34       31        6           165         306               5
       71        9       80        2            71         188               5
       72       83        8       76           342         454               5
       73       60       91        4            83         162               5
       74       32       86        4           155         254               5
       75        1       27       74           304         448               5
       76       89       89       80           640         729               5
       77       98       76       58           745         827               5
       78       24       94        2           246         382               5
       79       87       61        5           657         723               5
       80       16       24        3           672         751               5
       81       32       95        5           502         613               5
       82       23       34       59           661         785               5
       83       50       30        8           276         394               5
       84       55       15       63           546         663               5
       85       53       25        9           658         778               5
       86       25       46        7           284         354               5
       87        0       51       98           210         273               5
       88       30       22        4           270         388               5
       89       51       44       10           197         287               5
       90       47       19       91           261         343               5
       91       92       45       77           169         240               5
       92       71       50        1            31         156               5
       93       44       25        8           261         345               5
       94       84       30        5           383         516               5
       95       78       25        2           198         309               5
       96       27       37        8           266         362               5
       97       86       91        7           278         341               5
       98       89        3        2           723         782               5
       99       25       72        3           240         327               5
      100       68       30        6           261         370               5
