TC-C4348

VEHICLE
NUMBER     CAPACITY
   100     372

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       85       95       43           184         406               5
        2       84      100       18           821        1028               5
        3       36       83       61           204         494               5
        4       33       16       30           611         943               5
        5       12       82       96           251         475               5
        6       11       85       64           707        1048               5
        7       53       76       10           742        1116               5
        8       61       65       29           196         522               5
        9       10       87       61           156         357               5
       10        3       46       30           350         563               5
       11       82       98       52          1416        1637               5
       12       40       67       58           653        1000               5
       13        4       86       73           196         420               5
       14       10       87       94           758        1082               5
       15       10       84       84           261         549               5
       16       21       88       15           847        1201               5
       17       12       84       61           198         450               5
       18        9       36       27           268         612               5
       19       83       99       80           745        1017               5
       20        0       21       75          1248        1454               5
       21       32       89       80           241         496               5
       22        8       72       20           255         503               5
       23       73       82       29           221         477               5
       24       86       99       25           441         816               5
       25       10       84       31           711        1012               5
       26       76       90        5          1079        1311               5
       27        4       85       58           317         662               5
       28        6       46       11           252         591               5
       29       75      100       17           189         542               5
       30        9       36       26           817        1118               5
       31       10       87       36           210         450               5
       32       10       29       41            18         270               5
       33       83       99        4           735        1135               5
       34       82       89       16           921        1262               5
       35       15       28       39           882        1202               5
       36       11       87       44           673         981               5
       37       80       98       81          1253        1463               5
       38        2       31       86           973        1371               5
       39       11       87       60           693        1030               5
       40       10       86       60           693        1090               5
       41       50       84       63           722         945               5
       42       10       87       67          1193        1397               5
       43       18       32       16           796        1003               5
       44       65       71       20           342         554               5
       45       98       95       57           838        1205               5
       46       18       86       23           211         480               5
       47       85       99       44           818        1019               5
       48       38       78       26           836        1230               5
       49        7       33        7           716         953               5
       50        3       90       52           676         904               5
       51       11       87        8           350         724               5
       52       10       86       24           180         483               5
       53        6       90       68           790        1190               5
       54        5       86       58           682        1030               5
       55       72       83       29            90         414               5
       56       10       87       46           747        1130               5
       57        0       13       49           331         563               5
       58       16       37       87           538         816               5
       59        6       45       58           273         658               5
       60       10       87       51           286         520               5
       61       17       33       18           839        1204               5
       62       11       85       64          1161        1497               5
       63        0       82       72           795        1151               5
       64       32       76       79           269         551               5
       65       86       95       39           156         521               5
       66       12       85       70           202         417               5
       67       18       55       45          1117        1455               5
       68       81       98       34           488         738               5
       69       30       90       56           154         546               5
       70       10       87       27           733         982               5
       71       25       71       65           698         991               5
       72       10       35       27           303         568               5
       73       82       99       34           350         607               5
       74       83       95       79           785        1012               5
       75       29       21       11           989        1301               5
       76       36       38      100           411         785               5
       77        0       31       92           177         391               5
       78       12       83       68           237         443               5
       79       10       87       65          1308        1695               5
       80        6       94        9           653         988               5
       81       13       81       33           655         925               5
       82        6       26       84           331         537               5
       83       10       87       33           697        1016               5
       84        6       28       34           175         558               5
       85       87       95       76           259         553               5
       86        4       37       68          1117        1331               5
       87       84      100       47           247         577               5
       88       83       95       74           225         556               5
       89       80       98       23          1179        1438               5
       90       10       87       51           410         754               5
       91       12       86        3           786        1124               5
       92       78       96       49           675        1054               5
       93       10       86       19           717         962               5
       94       84      100       17           363         675               5
       95       10       87       62           731         947               5
       96       74       86       62           317         633               5
       97       39       87       70           725        1004               5
       98       78       91        1           921        1198               5
       99       33       42       18           299         598               5
      100       87       93       85          1216        1512               5
