TC-R2002

VEHICLE
NUMBER     CAPACITY
   100     185

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1       20       94        9          1073        1188               5
        2       14       62        9          1400        1489               5
        3       10       73        8          1469        1580               5
        4       66       25        8          1644        1785               5
        5       99       68        8           485         619               5
        6       67       12       10          1357        1480               5
        7       45       78        8           878         959               5
        8       13       68        5           305         373               5
        9       25        9        9          1662        1712               5
       10       56       18        6           384         525               5
       11       97       25       10           793         887               5
       12       69       22        5           314         422               5
       13       78       74        6           316         402               5
       14       38       44        5          1604        1685               5
       15       58       72       10           888        1031               5
       16        3       24        6          1336        1406               5
       17        0       71        7           488         617               5
       18       53       40       10          1655        1717               5
       19       54       67        6          1007        1064               5
       20       73       54       10           491         588               5
       21       93       32       10          1549        1602               5
       22       31       10        8           651         746               5
       23       73       88        9           476         537               5
       24       96       60       10          1727        1792               5
       25       53       91        9          1376        1430               5
       26       66       94        7           939        1088               5
       27       14       14        9           542         616               5
       28       64       47        6           361         495               5
       29        3       83        9          1112        1164               5
       30       70        4        7           261         360               5
       31       88       10        8           124         235               5
       32        8       19       10           320         386               5
       33       99       56       10           807         896               5
       34       95       88        5           425         568               5
       35      100        7        6           765         882               5
       36       72       82       10          1671        1800               5
       37       27       62        9            12          90               5
       38       63       13       10           131         181               5
       39       88       25        7          1356        1427               5
       40       63       60        5           996        1102               5
       41       19       36        6           956        1064               5
       42       89       39       10           943        1025               5
       43       68       81        6          1118        1209               5
       44       92       92        8          1554        1656               5
       45       53       43        6          1029        1151               5
       46       99       87        7          1688        1805               5
       47       47       84        5           355         468               5
       48       99       26        5           623         724               5
       49       17       99        8          1104        1154               5
       50       26       66        9           373         426               5
       51        3       54        9           900         988               5
       52       59       33       10          1503        1602               5
       53       19       72        8           995        1095               5
       54       16       30        9           545         632               5
       55       54       93        5          1314        1364               5
       56        8       69        8          1392        1526               5
       57       27       45        7          1539        1677               5
       58       53       57        5           409         463               5
       59       89       24        5           692         791               5
       60       19       33        8           409         558               5
       61       97       11       10           105         207               5
       62       39       73        6            13         109               5
       63       69       75        8           861         967               5
       64       19       41        7            32         136               5
       65       16       26        5           501         583               5
       66       17       83        9           386         471               5
       67       73       25        9          1191        1272               5
       68       27       46        8           687         778               5
       69       55       49        5          1254        1347               5
       70       97       14        5           124         228               5
       71       67       52        7          1327        1415               5
       72       53       34        9           910        1005               5
       73       82       27        6          1604        1659               5
       74       35       21        8           859         913               5
       75        2       97        8          1354        1472               5
       76      100       91        7          1673        1763               5
       77        5       25        5           919        1025               5
       78       89       28        7          1300        1381               5
       79        4       48       10          1349        1467               5
       80       74       44        7          1405        1497               5
       81       15        5        8          1731        1850               5
       82       57        8        6          1648        1715               5
       83       64       61        9           825         961               5
       84       60       34        7          1491        1600               5
       85       70       37        5           478         575               5
       86       34       64       10          1205        1298               5
       87       31       69       10           302         380               5
       88       45       90       10          1483        1607               5
       89       80       50       10           557         689               5
       90       93       86        6           206         315               5
       91       10       85        8          1427        1538               5
       92       46       40        8           356         437               5
       93       16       92        8           464         599               5
       94       63       48        7          1474        1609               5
       95       52        5        6          1692        1824               5
       96       33       32       10          1589        1650               5
       97       82       43        8          1023        1083               5
       98       59        2        5            90         156               5
       99       38       24       10            82         157               5
      100       52       55        8           411         464               5
