TC-C2439

VEHICLE
NUMBER     CAPACITY
   100     89

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       67       26        7           684         800               5
        2       11       31        4           184         268               5
        3       32       13        4           708         844               5
        4       23       14        3           330         454               5
        5       70       39        8           175         229               5
        6       65       87        5           261         409               5
        7       77       31        6           251         322               5
        8       29       21        4           247         380               5
        9       32       27        4           689         811               5
       10       54       31       10           211         359               5
       11       65       96        9           157         271               5
       12       83       95        9           704         778               5
       13       58       27        5           514         662               5
       14       54        2        9           683         820               5
       15       65       93        5           321         441               5
       16       58       33        3           309         449               5
       17       41       52        1           340         438               5
       18       31       19        6           235         374               5
       19       62       25        8           504         565               5
       20       66       30        2           680         770               5
       21       61       30        1           654         769               5
       22       62       21        1           434         579               5
       23       32       42       10           731         848               5
       24       30        9        6           565         652               5
       25       26       34        3           744         847               5
       26       65       93        9           438         504               5
       27       58       16        8           668         780               5
       28       47       23        8           426         491               5
       29       63       50        7           467         555               5
       30       65       96        3           253         355               5
       31       54       28        5           300         364               5
       32       31       11        7           568         713               5
       33       60       26        2           514         604               5
       34       68       25        1           661         753               5
       35       96       13        3           410         529               5
       36       57       24        1           683         811               5
       37       40       47       10           338         447               5
       38       51       24        4           736         790               5
       39       85       88        5           243         338               5
       40       28       20        5           747         809               5
       41       29        5        4           173         251               5
       42       67       27        2           337         417               5
       43       17       22        9           205         341               5
       44       57       88        6           680         741               5
       45       65       95        6           210         302               5
       46       29       21        5           694         843               5
       47       50       29        4           350         499               5
       48       59       27        7           703         832               5
       49       29       21        2           701         795               5
       50       30       21        9           700         785               5
       51       27       18        2            84         173               5
       52       66       25        6           152         202               5
       53       64       94        9           710         852               5
       54       48       52        2            72         134               5
       55       67       76        1           652         801               5
       56       54       31        8           178         271               5
       57       56       92        3           685         833               5
       58       81       99       10           695         792               5
       59       59       27        2           187         292               5
       60       63       29        4           170         317               5
       61       20        4        3            11          95               5
       62       33       23        5           314         458               5
       63       29       21        1           178         261               5
       64       90       31        2           664         723               5
       65       59       25        4           707         770               5
       66       61       27       10           222         328               5
       67       65       11        8           701         832               5
       68       59       27        1           699         811               5
       69       59       31        7           739         806               5
       70       66       98        6           263         364               5
       71       67       29        6           684         775               5
       72       66       97        1           615         711               5
       73       58       28        9           737         849               5
       74       62       34       10           657         714               5
       75       59       27        7           715         828               5
       76       47       73        8           662         779               5
       77       32       19       10           738         885               5
       78       20       41        8           252         304               5
       79       37       30        8           745         880               5
       80       54       15        8           740         805               5
       81       57       31        6           728         809               5
       82       28       17        9           300         402               5
       83       27       18        7           228         349               5
       84       65       89        7           748         851               5
       85       67       54        5           729         840               5
       86       27       18        4           262         334               5
       87       55       29        7           205         353               5
       88       59       27        7           682         781               5
       89       64       27        9           437         533               5
       90       25       12        7           397         543               5
       91       40       20        2           180         277               5
       92       35       34        4           674         801               5
       93       28       37        7           149         225               5
       94       19       16        3           686         825               5
       95       30       31        8           133         223               5
       96       93       32        4           715         816               5
       97       65       96       10           232         336               5
       98       13       73        6           721         835               5
       99       65       22        4           305         446               5
      100       14       19        5           156         221               5
