TC-C4603

VEHICLE
NUMBER     CAPACITY
   100     620

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       41       14       92          1169        1413               5
        2       96       66        9          1032        1322               5
        3       67       94        6          1486        1791               5
        4       38       38       53            88         442               5
        5        0        0        6           692         898               5
        6        5       71       84           752         982               5
        7       88       61       77          1435        1799               5
        8       90       53       85           263         523               5
        9       95       70        2          1496        1763               5
       10       86       55        8           550         857               5
       11       37       38        6          1089        1438               5
       12       25       98       87           121         362               5
       13       70       96       82           324         718               5
       14       80       15       62          1352        1581               5
       15       46       19        9           860        1258               5
       16       59       51        5          1196        1474               5
       17       78       92        3          1149        1533               5
       18       73       26        7           579         932               5
       19       95       65        9           713        1107               5
       20       70       30        8          1379        1675               5
       21       22       71       55          1352        1669               5
       22       58       18       63           278         562               5
       23       85       53        8           319         662               5
       24       71       94        9           380         777               5
       25       90       52        9           373         591               5
       26       95       65        6          1091        1473               5
       27       29       94        2           522         773               5
       28       25       27       10          1419        1669               5
       29       30       57        1           704        1076               5
       30       14       58        6           714        1100               5
       31       51       33       10             3         400               5
       32       34       28       92            49         435               5
       33       28       62       97           305         544               5
       34       46       33       71          1089        1426               5
       35       69       57        6           660         923               5
       36       44       34        4          1283        1595               5
       37       60        0        2          1131        1496               5
       38       95       58       96           290         646               5
       39       71       37        6          1039        1243               5
       40       10       54        4          1206        1490               5
       41       95       61       93           965        1273               5
       42       91       59        3           253         522               5
       43       96       66       10           452         771               5
       44       89       59        8          1476        1678               5
       45       58       36        1            14         329               5
       46       64       61        7           422         785               5
       47       92       55        2          1397        1623               5
       48       50       45        8            44         415               5
       49       88       61        1           534         916               5
       50       91       54        7            34         339               5
       51       95       64       10          1085        1385               5
       52       96       66       57          1071        1401               5
       53       24       58        9          1106        1377               5
       54       93       56        6           584         899               5
       55       46       30       10          1440        1806               5
       56       30       61        2           984        1260               5
       57       41       11        8          1368        1670               5
       58       65       56        4          1217        1426               5
       59       89       44       84          1101        1301               5
       60       24       53        2          1034        1312               5
       61        8       60       73           990        1267               5
       62       93       57        6           871        1237               5
       63       97       62       65           727         960               5
       64       73       41        6            82         456               5
       65       33       57       54           262         609               5
       66        9       79        9            46         390               5
       67       89       58        9           618         933               5
       68       87       91       89           742        1023               5
       69       87       69        2           237         473               5
       70       43       26        8           353         691               5
       71       97       65       10          1143        1349               5
       72       97       65        2           266         635               5
       73       89       64        6           720        1012               5
       74       52       97       10          1300        1626               5
       75       94       56        1          1132        1518               5
       76       66       36        5          1278        1523               5
       77       59       35        8            87         367               5
       78       91       65       65          1204        1497               5
       79       50       96       79          1078        1381               5
       80       15       54       73          1251        1592               5
       81       81       69        5           101         397               5
       82       35       56        6          1069        1349               5
       83       95       65        9          1136        1373               5
       84       24       42        1          1408        1740               5
       85       60       51        9          1091        1404               5
       86       97       65        9          1090        1343               5
       87       25       60        6           811        1091               5
       88       71       39        5           700         928               5
       89       91       59       10          1089        1412               5
       90       46       31        7          1335        1687               5
       91       29       72       86            87         287               5
       92       39       58        4           460         785               5
       93       89       64       10           554         943               5
       94       29       65       80           255         501               5
       95       97       65        5           331         686               5
       96       96       66        8           396         750               5
       97       46       38       59            96         471               5
       98       78       35       77           355         746               5
       99       65       56       10           524         866               5
      100       59       91        5           120         396               5
