TC-C1012

VEHICLE
NUMBER     CAPACITY
   100     1164

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       69       54        0             0        2000               0
        1       56       22       99           322         396               5
        2       55       22       53           298         407               5
        3       58       24       58            84         151               5
        4       52       32       97           731         838               5
        5       62       32       65           194         293               5
        6       62       34       95           338         473               5
        7       92       10       95           153         216               5
        8       28       31       77           264         414               5
        9       57       20       76          1133        1266               5
       10       39       36       73           568         631               5
       11       46       34       61          1492        1615               5
       12       67        4       91          1036        1165               5
       13       91       43       70           957        1082               5
       14       47       16      100           154         303               5
       15       40       40       56           803         881               5
       16       43       44       79           241         338               5
       17       55       39       83           775         901               5
       18       59       44       53           284         431               5
       19       64       38       93           724         814               5
       20       45       20       51            87         237               5
       21       63       37       57           186         297               5
       22       40       60       60           882         955               5
       23       71       31       53           848         930               5
       24       64       37       97           800         855               5
       25       64       37       56           747         816               5
       26       66       54       94           835         903               5
       27       50       39       95           192         321               5
       28       43       20       51           337         456               5
       29       80       42       64           874         996               5
       30       32       52       66          1593        1688               5
       31       73       46       52          1023        1106               5
       32       77       37      100           209         260               5
       33       65       11       81           190         302               5
       34       69       47      100           323         403               5
       35       67       44       51           811         890               5
       36       44       34       53           832         900               5
       37       61       48       93          1588        1638               5
       38       62       38       62           762         812               5
       39       60       20       90           272         406               5
       40       64       37       68           708         842               5
       41       63       36       58           782         904               5
       42       49       15       84           161         264               5
       43       57       32       64          1143        1193               5
       44       56       23       53           216         268               5
       45      100       27       77           757         847               5
       46       70       21       89           283         421               5
       47       65       46       84           788         853               5
       48       68       29       53           156         250               5
       49       54       11       65           713         784               5
       50       62       23       96           237         316               5
       51       43       37       52           346         483               5
       52       55       45       87           291         399               5
       53       50       49       69           789         853               5
       54       65       27       87           322         383               5
       55       63       36       90           227         336               5
       56       21       46       74           844         974               5
       57       36       38       95           825         908               5
       58       58       17       65           281         353               5
       59       47       33       95          1538        1644               5
       60       63       36       85           700         757               5
       61       79       14       87           617         735               5
       62       46       13       50           694         769               5
       63       36       33       89           267         360               5
       64       44       36       50           170         259               5
       65       75       18       54           785         931               5
       66       47       64       56           761         812               5
       67       46       36       66           688         740               5
       68       60       41       95           650         742               5
       69       22       30       51           137         285               5
       70       69       25       93           307         453               5
       71       58       19       55           770         861               5
       72       45       36       78           730         852               5
       73       45       35       61          1450        1533               5
       74       64       49       77           319         441               5
       75       44       11       78           769         862               5
       76       91       15       71           795         926               5
       77       81       14       53           698         750               5
       78       46       23       77           783         854               5
       79       64       37       89           175         234               5
       80       52       34       54           619         745               5
       81       40       46       94           667         746               5
       82       56       20       63           244         321               5
       83       54       25       67           327         433               5
       84       87       26       52           938        1056               5
       85       19       39       59           794         872               5
       86       73       39       94           682         818               5
       87       81        9       74          1136        1282               5
       88       37       32       93           277         370               5
       89       47       26       75          1344        1482               5
       90       45       36       98           189         248               5
       91       23       22       53           741         803               5
       92       49        7       96           611         704               5
       93       56       23       81           240         328               5
       94       63       37       63           681         768               5
       95       47       21       62           110         243               5
       96       54       49       59          1604        1751               5
       97       99        7       59           245         374               5
       98       65       26       54           845         967               5
       99       64       16       50           893         972               5
      100       80       89       55           426         549               5
