TC-C1074

VEHICLE
NUMBER     CAPACITY
   100     162

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        3       60        0             0        2000               0
        1       15        7        7          1537        1646               5
        2       67       27       92          1031        1135               5
        3       74       23        2          1186        1248               5
        4        9       45        3          1487        1583               5
        5       92       60        4            48         137               5
        6        8       44       92           936        1067               5
        7       48       45       10           334         390               5
        8        1       43        4          1456        1587               5
        9       49       45       58           795         871               5
       10       76       36       68           656         718               5
       11       52       99        4           538         595               5
       12        6       46        8          1555        1651               5
       13       84       27        6          1177        1281               5
       14        4       34        2           852         973               5
       15       92       30       57           648         773               5
       16       73       25       55           425         475               5
       17       64       27       83           770         868               5
       18       67       29       76          1459        1539               5
       19       65       29       65            34         179               5
       20       99       98        4          1005        1114               5
       21       38        6        5           816         894               5
       22        8       47        1           525         626               5
       23       86       82       76          1378        1477               5
       24        6       46        1           803         909               5
       25       37       12        5          1369        1454               5
       26        5       32       72          1389        1528               5
       27        4       34        4          1484        1605               5
       28       68       82       10           940        1046               5
       29        8       50        7           755         824               5
       30       96       89        3          1540        1606               5
       31        5       48        9           193         275               5
       32       80       42       10          1375        1482               5
       33       67       28        5          1614        1728               5
       34        4       34        3           275         386               5
       35       88       76        2           298         437               5
       36       38       43       99          1743        1827               5
       37       61       24        7           640         712               5
       38       71       91        1           225         373               5
       39        7       33        3          1143        1288               5
       40       97       59       10           943        1074               5
       41       51       18        1          1635        1696               5
       42        9       39        6            96         244               5
       43       86       80        4          1734        1826               5
       44        6       46        5          1418        1526               5
       45       88       18        4          1560        1661               5
       46       61       39        8           562         695               5
       47        4       35        1           300         447               5
       48        4       34        6           879         995               5
       49       77       32        7           166         241               5
       50       57       51        7           389         526               5
       51       66       29        2           755         836               5
       52       63       28        4           469         618               5
       53       63       28        9           156         270               5
       54       86       29        7          1245        1305               5
       55       53       89        2           855         999               5
       56       68       29        9           962        1050               5
       57       88       82       10           368         511               5
       58       24       57       59          1369        1485               5
       59        7       45        4           868         987               5
       60        7       36        7          1239        1333               5
       61       94       46       99           614         731               5
       62        9       54       10          1303        1415               5
       63       59       23        6          1102        1227               5
       64      100       82        1           278         371               5
       65       78       84        8           631         701               5
       66       67       16        8            26         174               5
       67       21       24       10           983        1126               5
       68        8       27        3           964        1049               5
       69       39       53       60           582         686               5
       70       53       73        8           362         436               5
       71        4       42       70          1254        1336               5
       72       49       91        3          1650        1717               5
       73       31       47        2          1369        1476               5
       74        5       37        2          1731        1840               5
       75        3       47        6           641         789               5
       76        3       34        4          1516        1610               5
       77       18       26        5          1640        1691               5
       78       29       69        4            81         218               5
       79       65       83        9           197         269               5
       80        2       48        4          1216        1293               5
       81        8       40       75           245         394               5
       82       88       89       58          1497        1558               5
       83       33      100        2           484         595               5
       84        0      100        3           620         681               5
       85       39        3        9          1472        1534               5
       86       83       75        7           202         286               5
       87        5       29       80          1689        1756               5
       88       40       65        4           413         467               5
       89        9       47       78          1125        1270               5
       90       36       75        1          1213        1278               5
       91       80       19        4           174         284               5
       92        1       41        9           205         277               5
       93        4       34        4           258         378               5
       94       90       87       53          1557        1699               5
       95       37       43        2           949        1015               5
       96       25       20       92          1541        1664               5
       97       28       41        8          1080        1193               5
       98       64       13        3           293         389               5
       99        9       39        2           686         747               5
      100       14       43        7           484         564               5
