TC-R0364

VEHICLE
NUMBER     CAPACITY
   100     1226

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       29        3        0             0        1000               0
        1       55       64       96           251         638               5
        2       71       15       71           462         716               5
        3       54        4       56           213         570               5
        4       63       49       49           349         618               5
        5       34       92       95           177         443               5
        6        9       65       29           281         566               5
        7       69       71       90           204         445               5
        8       55       28        8           250         564               5
        9        9       92        4           199         501               5
       10       87       34       64           460         764               5
       11       54       69       25           481         711               5
       12       76       44       52           312         545               5
       13       91       23       80           203         587               5
       14       45       12       55           480         844               5
       15       66       89       66            15         377               5
       16       39       87       76           103         476               5
       17       72       48       22           173         400               5
       18       97       52       54           254         616               5
       19       10       92       42           237         501               5
       20       37        4       30           283         665               5
       21       57       11       95           305         536               5
       22       29       10        4           181         518               5
       23       37       40       51           407         666               5
       24       53       38       23           301         505               5
       25       62       55       99           244         477               5
       26       51       22      100           273         636               5
       27       10       13       12           445         725               5
       28       31       45       67           282         681               5
       29       10       35       98           484         778               5
       30       32       41        5           443         701               5
       31       84        5       81           251         570               5
       32       12       30       20           204         427               5
       33       99       51       38           413         621               5
       34       39       39       66           410         745               5
       35       57       83       43           188         442               5
       36       41       17       93           161         387               5
       37        8       72       36           440         829               5
       38       49       57       47           405         757               5
       39        4       45       24           339         572               5
       40       74       61       96           117         499               5
       41       41       88       56           490         792               5
       42       46       35       69           361         563               5
       43       33       29       18            91         299               5
       44       26       53       97           483         757               5
       45       88       69       99           487         781               5
       46       23       19       59           412         752               5
       47       43       87        9           407         684               5
       48       53       82       21           468         732               5
       49       55       71       29           326         719               5
       50       90       24        5           300         622               5
       51       13       71       92           330         593               5
       52       58       73       16           359         631               5
       53       55       42       91           452         799               5
       54       14       58       30           433         706               5
       55       73       35        9           287         511               5
       56        6       68       16           406         648               5
       57       33       45       96           329         535               5
       58       94       91       73           271         519               5
       59       68       43       58           483         765               5
       60       38        4        9           449         657               5
       61       35       79       71            99         377               5
       62       82       80       69           217         479               5
       63       81       86       61           288         576               5
       64       30       87       53           419         721               5
       65       10        9       81           194         396               5
       66       18       32       40            50         391               5
       67       81       18       98           478         764               5
       68       99       49       11           408         752               5
       69       79        4       16           478         801               5
       70       47       54       63           218         427               5
       71       16       25       35           477         694               5
       72       99       37       53           168         397               5
       73       74       10       22            94         476               5
       74       72       18       60           265         587               5
       75        7       34       76           485         792               5
       76       24       48       58           137         533               5
       77        1       13       45           186         419               5
       78       25       81        3           176         487               5
       79       98       52       64           138         349               5
       80       54       95       60           414         687               5
       81       31       81       36           368         726               5
       82       58       32       59           205         425               5
       83       46       63        2             7         232               5
       84       77        4       86           456         819               5
       85       34       53       44           413         739               5
       86       78       84       39           310         513               5
       87       35       75       52           495         834               5
       88       35       43       26           224         447               5
       89       50       74       85            86         373               5
       90       51        6       71           497         790               5
       91       82       43       23           477         804               5
       92       19       78       87           239         554               5
       93       60       67       79           181         530               5
       94       63        1       11           435         824               5
       95       54       15       67            92         465               5
       96       30       55       35           464         831               5
       97       11       74       38           208         413               5
       98       55       89       29           344         679               5
       99       17       23       43           402         614               5
      100       44        0       43           412         779               5
