TC-RC1418

VEHICLE
NUMBER     CAPACITY
   100     186

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       97       87        0             0        1000               0
        1       43       62        8           416         623               5
        2       69       73       10           238         447               5
        3       85       63        6           287         643               5
        4       27       25        7           445         753               5
        5       11       78        7           296         585               5
        6       82       57        7           326         585               5
        7       23       92        8           150         359               5
        8       31        7        7           119         512               5
        9       84       42        6            78         441               5
       10       62       35        5           188         492               5
       11       13       35       10           242         520               5
       12       41       33        8           135         443               5
       13       29       89        8           329         533               5
       14       38       13        9           425         707               5
       15       68       11        5           243         481               5
       16       20       89        6           179         423               5
       17       40       65        7           364         616               5
       18       43       71        6           388         735               5
       19       41        4        8           295         561               5
       20       86       98        6           333         607               5
       21       55        7        8           468         669               5
       22       32       61        9           241         441               5
       23       39       32        7           287         674               5
       24       54        2        9           391         665               5
       25       59       12        6           241         505               5
       26       50        2        7            35         370               5
       27       18       76        5             1         374               5
       28       38       71       10            45         313               5
       29       48       30        8           180         496               5
       30       33       28        9           194         427               5
       31       76       57        9           424         680               5
       32       72       81        9           210         484               5
       33       55       97       10           507         764               5
       34       85       50        8           434         678               5
       35       44       93        5           389         640               5
       36       93       88        9           301         672               5
       37       14        4        6           416         773               5
       38       21       98        9            21         354               5
       39       71       13        9           227         612               5
       40       26       87        8           348         601               5
       41        4       14        5           467         782               5
       42       20       99        9           165         457               5
       43       20       85       10           129         359               5
       44       50        0        9           350         622               5
       45       99       49        9           365         696               5
       46       48       80        7           129         483               5
       47       72       56       10           325         594               5
       48       30       10        9           406         677               5
       49       93       53       10           461         693               5
       50       76       27        5           447         805               5
       51       31       38        8           364         641               5
       52       21       99       10            19         222               5
       53       12       87        7           481         857               5
       54       35       10        8           447         769               5
       55       50        1        6           103         367               5
       56       41        7       10           259         486               5
       57       33        9        5           300         551               5
       58       18       88        5           495         818               5
       59       33        8        7           220         602               5
       60       21       90        9             6         290               5
       61       29        3        6            51         283               5
       62       36       36        5            97         405               5
       63       25       94        9           185         405               5
       64        0       63        9           504         865               5
       65       64       98       10            88         371               5
       66       74       60        7           481         779               5
       67       34       54       10           489         795               5
       68       51       28        8           334         550               5
       69       36       69        9           194         525               5
       70       93       33        6           431         818               5
       71       56       86       10           297         642               5
       72       53        0        9            41         412               5
       73       50       99        5           487         699               5
       74       16       71        7           149         415               5
       75       23       91        5           124         399               5
       76       57       23       10           164         457               5
       77       59       86        9           314         564               5
       78       81        9        5           451         774               5
       79       44        6       10           201         585               5
       80       60       75        7           146         524               5
       81       42       32        9           152         490               5
       82       53        0        9           319         545               5
       83       18       77        6           145         480               5
       84       26       90        7           451         770               5
       85       56       86        5           418         762               5
       86       48       91        8           404         656               5
       87      100       44        8           346         581               5
       88       72       37       10           200         402               5
       89       79       40        9           170         431               5
       90       23       92        6            36         334               5
       91       43       27        7           458         846               5
       92       74       49       10           476         831               5
       93       19       94        5            67         336               5
       94       19       81        9           460         810               5
       95       37       15        5           122         352               5
       96       41       88        8           304         669               5
       97       78       90       10           405         643               5
       98      100       76       10           369         689               5
       99       48       71        9           475         748               5
      100       18       81        5           221         467               5
