TC-RC3340

VEHICLE
NUMBER     CAPACITY
   100     1765

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       34       93       83           435         793               5
        2       10       90       73           194         593               5
        3       56       15       99             5         282               5
        4      100        9       79           150         482               5
        5       66       47       87           482         772               5
        6       13       41       50           425         632               5
        7       37       87       87           459         716               5
        8       89       43       77           195         555               5
        9        7       69       83           328         579               5
       10       95       49       64           477         709               5
       11        7       93      100           273         620               5
       12       75       36       66           120         503               5
       13       10       85       70           157         369               5
       14        6       11       62           445         736               5
       15       14       66       74           368         689               5
       16       11       20       80           160         374               5
       17       13       19       68           423         733               5
       18       44       50       63            34         430               5
       19       77       34       68           449         657               5
       20        7       89       85           469         832               5
       21       78       26       62           183         509               5
       22       23       27       92           449         688               5
       23       89       15       72             5         236               5
       24       87       10       77           427         792               5
       25       25       90       78           347         588               5
       26       94       92       71           327         620               5
       27       50       96       55           475         703               5
       28       72       81       76           338         674               5
       29       78       28       99           231         434               5
       30       36       24       50           423         770               5
       31       56       89       89           252         504               5
       32       57       29       70           475         763               5
       33       69        2       61           500         738               5
       34       86       40       67           117         338               5
       35       77       34       64           412         794               5
       36       14       92       65           344         621               5
       37       88       30       68           153         543               5
       38       67        8       83           291         542               5
       39        5       28       79           231         584               5
       40       22       75       62           196         591               5
       41      100       39       63           451         658               5
       42       82       47       61           341         580               5
       43       93       91       98           222         481               5
       44       89       43       50           401         654               5
       45       87       33       87           251         632               5
       46       81       10       70           212         533               5
       47       63       46       75           428         721               5
       48       33       54       89           494         730               5
       49       72       69       81           209         589               5
       50       76       33       93           430         830               5
       51       59       32       73           169         421               5
       52       15       66       68           430         816               5
       53       97       28       64           297         649               5
       54       70        5       86           325         709               5
       55       37       53       74           357         671               5
       56       13       67       99           434         771               5
       57       95       78       57           479         862               5
       58       72        7       70           340         636               5
       59       79       35       78           489         848               5
       60       91       77       64           434         692               5
       61       79       97       99           411         699               5
       62       78       43       94           251         599               5
       63       95       11       56           136         355               5
       64       51       51       63           497         881               5
       65       50       31       84           292         580               5
       66       89       60       94           405         662               5
       67       49        2       83           289         500               5
       68       20       67       60           318         524               5
       69       94       71       67           154         551               5
       70       16       89       60           241         560               5
       71       16       81       85           345         568               5
       72        7       90       54           305         669               5
       73       16       73       66            61         301               5
       74       66        5       52           196         534               5
       75       10        1       83           203         528               5
       76       77       33       66           417         697               5
       77       80       27       90            92         323               5
       78        8       87       73           336         732               5
       79       96       42       85           267         639               5
       80       62        5       68           288         587               5
       81       33       59       84           286         651               5
       82        8       90       62           190         549               5
       83       37        2       78           411         701               5
       84       72       32       65           346         669               5
       85       56        0       57           122         326               5
       86       67        8       66           247         598               5
       87       71       36       56           485         777               5
       88       77       34       84           217         547               5
       89       27       65       53           259         482               5
       90       71       42       64            42         254               5
       91       56       62       72           484         710               5
       92       31       61       84           151         494               5
       93       18       31       63            25         410               5
       94       85       23       82           318         624               5
       95       78        6       81            59         432               5
       96       81       75       74           449         797               5
       97       80       89       64           409         648               5
       98       21       22       81           453         848               5
       99       93       47       90           408         704               5
      100       16       47       52           465         861               5
