TC-RC4993

VEHICLE
NUMBER     CAPACITY
   100     599

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       26       48       74             2          72               5
        2       39       50       62           622         705               5
        3       67       29       63           567         663               5
        4       93       39       86           721         865               5
        5        8       18       99           723         777               5
        6        7       67       92           255         404               5
        7       87       19       93            48         163               5
        8       43       63       86           419         522               5
        9       29        2       55           685         792               5
       10       47       96       74           553         604               5
       11       39       95       84           613         740               5
       12       13       69       87           271         420               5
       13       83       64       59            58         185               5
       14       85       89       71           598         652               5
       15       26       48       78           607         723               5
       16       40      100       99           664         773               5
       17       35        4       94           744         852               5
       18       20       58       77           427         523               5
       19       81       36       80           603         748               5
       20       27       98       92           498         644               5
       21        7        8       60           200         263               5
       22       88       43       82           236         362               5
       23       14       58       97           537         632               5
       24        3       90       60           546         671               5
       25        6       63       92           750         837               5
       26       76       15       91           709         766               5
       27       33       73       86            10          86               5
       28       93       87       52           228         325               5
       29       34       42       63            41         183               5
       30       42       65       99           731         802               5
       31        2       18       96            76         221               5
       32       77       30       83           397         534               5
       33       44       24       64           524         609               5
       34       52        2       81           207         336               5
       35       39       37       98           588         661               5
       36       66       33       55           560         620               5
       37       23        0       64           476         559               5
       38       10       66       96           194         266               5
       39        0       33       50           188         313               5
       40       97       38       55           393         465               5
       41       40       40       99            76         139               5
       42       34       28       62           528         661               5
       43       92       14       73           235         368               5
       44       87       28       80           103         179               5
       45        1       97       76             2         103               5
       46       95       92       81            50         138               5
       47       64       93       64           474         588               5
       48       90       69       63            93         229               5
       49        7       62       57           180         260               5
       50       18       44       88           627         762               5
       51       72       75       52           361         453               5
       52        6       37       87            44         123               5
       53       45       70       54           218         281               5
       54       87       19       72           174         225               5
       55       29       42       84           500         635               5
       56       89       15       83           475         568               5
       57       94       69       94           665         792               5
       58       19       47       80           452         586               5
       59       89       13       77             2         142               5
       60       93       54       68            27         125               5
       61       87       19       95           587         711               5
       62       66       33       63           189         265               5
       63       22       57       65             6          67               5
       64       38       58       61           542         687               5
       65       58       54       55           336         460               5
       66       62       77       60           543         691               5
       67       36       22       81           129         237               5
       68       10       50       54           443         555               5
       69       46       48       79           321         393               5
       70       21       15       98            77         164               5
       71       85        3       58           726         834               5
       72       87       32       79           245         393               5
       73       86       34       78           634         774               5
       74       73       48       58           175         281               5
       75       43       44       98           252         348               5
       76       92       96       65           551         659               5
       77       28       62       92           492         622               5
       78        2       68       68           152         223               5
       79       18       84       81           659         800               5
       80       90       50       73           613         679               5
       81       90       17       75            43         163               5
       82       62       56       86           601         722               5
       83       19       57       70           398         516               5
       84        2       59       88           627         700               5
       85       31       64       74           332         432               5
       86       52       95       80           466         541               5
       87       94       29       72           663         728               5
       88       26        1       79           323         407               5
       89       72       41       81            87         183               5
       90       35       61       52            81         132               5
       91        4       54       77           279         330               5
       92       87       20       51           603         710               5
       93       76        7       71           460         536               5
       94       65       56       55           380         500               5
       95       97       21       63           598         651               5
       96       98       27       80            97         216               5
       97       34        0       54            51         189               5
       98       22       82       50           678         746               5
       99       55       44       58           526         651               5
      100        3       68       79           415         565               5
