TC-C2611

VEHICLE
NUMBER     CAPACITY
   100     412

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        2000               0
        1        5       53        9          1429        1498               5
        2       87       15       75          1334        1473               5
        3       65       69       20           469         613               5
        4       62       66       94          1206        1306               5
        5       71       78       36           137         219               5
        6       43       59       78           872         975               5
        7       71       76        8          1692        1813               5
        8       51       41       72          1606        1753               5
        9       67       67       43          1424        1481               5
       10       62       64       28             5         142               5
       11       72       57       96           536         630               5
       12       67       70       81           367         445               5
       13       47       74      100           115         258               5
       14       63       67       95          1524        1619               5
       15       66       63       33           412         478               5
       16       76       84       32           250         370               5
       17        2        5       67          1679        1802               5
       18       71       59       83          1716        1782               5
       19       75       72       12          1469        1582               5
       20       60       74       26          1029        1085               5
       21       69       76       62           503         580               5
       22        0       99       80           473         554               5
       23       76       63       28          1141        1271               5
       24       64       72       53           796         882               5
       25       72       76       39           979        1097               5
       26       70       64       91          1602        1730               5
       27       51       71       27           226         338               5
       28       63       72       99           920        1034               5
       29       62       88       19          1393        1475               5
       30       67       74       72          1661        1748               5
       31       24       62        6           183         301               5
       32       88       70       42          1712        1839               5
       33       67       66       73           126         249               5
       34       11       80       58           811         921               5
       35       70       60       10          1109        1221               5
       36       73       81       95           346         404               5
       37       32       60        1           782         930               5
       38       23        4       48          1344        1419               5
       39       69       55        4           622         721               5
       40       22        4       87           249         351               5
       41       10       62       20           882         970               5
       42       71       76       55          1694        1817               5
       43       96       47       58           661         765               5
       44        3       57       93          1206        1339               5
       45       62       80       53           772         874               5
       46       25       91      100           735         843               5
       47       33       53        9           176         230               5
       48      100       99       86          1155        1286               5
       49       66       68        2           394         507               5
       50       81       13       51           530         655               5
       51       61       70       15           695         752               5
       52       33       54        4           326         394               5
       53       62       64        5           335         445               5
       54       72       62      100           476         589               5
       55       55       60       78          1174        1302               5
       56       70       76        9          1434        1526               5
       57       66       68       61          1059        1119               5
       58       31       97       74           858         957               5
       59       67       66       35           449         587               5
       60       72       69       32          1012        1147               5
       61       78       66       10           916        1014               5
       62       92       18       13           262         364               5
       63        0       73        1           426         494               5
       64       63       61       12          1741        1858               5
       65       72       59       86           203         329               5
       66       74       51       58           994        1139               5
       67       17       55       60           129         228               5
       68       66       68       87          1455        1541               5
       69       19       70       49          1273        1338               5
       70       77       71       38          1554        1628               5
       71       65       68       86          1485        1603               5
       72       81       74       87          1409        1475               5
       73       87       21       66           739         797               5
       74       14        1       52          1324        1394               5
       75       60       89       51           120         236               5
       76       29       63       12           575         628               5
       77       70       75       79          1428        1495               5
       78       16        3       21          1437        1548               5
       79       85       60       95          1278        1356               5
       80       66       62        4          1312        1400               5
       81       85       17       16          1061        1161               5
       82       39       99       77           399         531               5
       83       25        0       70           609         665               5
       84       83       83       99          1350        1418               5
       85       75        7       33          1457        1507               5
       86       70       54       52           217         337               5
       87       81       44       98           509         632               5
       88       79       62       42          1093        1242               5
       89       65       80       26           907         999               5
       90       30        1       40           551         681               5
       91       31       59       56           487         633               5
       92       68       82       29           883         955               5
       93       67       85       61          1396        1486               5
       94       72       76       31           125         184               5
       95       76       66       98          1232        1305               5
       96       88       13       98           122         270               5
       97       56       69       33          1592        1716               5
       98       64       80       89          1314        1446               5
       99       65       75       66            17         102               5
      100       95       18       42          1692        1831               5
