TC-R2085

VEHICLE
NUMBER     CAPACITY
   100     1281

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       23       61       74           381         470               5
        2       34       25       25           408         554               5
        3       75       12       13           699         788               5
        4       12        6       68           438         567               5
        5       71       77       32           330         386               5
        6       36       71        7           188         257               5
        7       75       75       95           211         317               5
        8       81       55       54           691         840               5
        9       92       67       22           206         336               5
       10       27       80       79           655         796               5
       11       16        0       73           154         243               5
       12        9       79       28           725         837               5
       13       71       12        3           662         779               5
       14       14       12       46           365         438               5
       15       90       12       73           652         797               5
       16       76       43       42           589         668               5
       17       79       68       41           671         800               5
       18       13       40       99           312         458               5
       19       13       96       33           189         257               5
       20       98       33       76           209         325               5
       21       12        4       12           549         627               5
       22       31       63       95           237         377               5
       23       14        3        6           668         746               5
       24       29       95       86           687         799               5
       25       85       30       22           671         756               5
       26       88       42       25           734         869               5
       27       69       35       40           210         355               5
       28       97       63        6           678         815               5
       29       96       62       46           330         437               5
       30       48       73       32           361         503               5
       31       17       51       95           311         414               5
       32       92       55       27           487         551               5
       33       88       93       11           248         361               5
       34        4        2       57           227         321               5
       35       28       90       55           694         764               5
       36       55       27       61           250         333               5
       37       31       61       60           672         771               5
       38       88       29       93           218         342               5
       39       77       83       90           668         768               5
       40       79       74       88           666         762               5
       41       15       66       85           251         364               5
       42       56       90        6           153         301               5
       43       95       92       99           716         863               5
       44       88       72        5           244         368               5
       45       95       54       95           688         803               5
       46       19       78       43           217         343               5
       47       70       35       17           278         417               5
       48       82       79       28           656         757               5
       49       60       89       72           200         300               5
       50        2       25       96           718         823               5
       51       50       93       85           709         781               5
       52        1       75       34           252         369               5
       53       48        9       93           682         796               5
       54       28       65       80           423         512               5
       55       19        4       80           302         413               5
       56       83       56       70           246         395               5
       57       90       34      100           267         388               5
       58      100       85       59           213         290               5
       59       62        3       54           596         677               5
       60       44       33       15           660         713               5
       61       94       50       41           679         793               5
       62       22       84       87           161         311               5
       63       48       60       70           332         399               5
       64       17       76       79           260         368               5
       65        7       16       76           335         414               5
       66       69       61       34           693         823               5
       67       42        0       20           181         241               5
       68       40       95       15           229         309               5
       69       82      100       57           676         792               5
       70       93       95       95           377         459               5
       71       35       29       88           211         340               5
       72        3        7       54           179         318               5
       73       71       61       96           689         752               5
       74       49       22       74           704         756               5
       75       94       21       52           244         319               5
       76        6       39       53           193         310               5
       77       73       67       21           654         781               5
       78        3       70       27           609         748               5
       79       67       67       25           441         553               5
       80       41       28       99           444         565               5
       81       42       46        2           216         268               5
       82       26       80       26           676         797               5
       83       59       50       59           545         614               5
       84        5       79       51           720         818               5
       85       29       54       95           379         432               5
       86       55       20       75           686         786               5
       87       25       63       43           614         742               5
       88       20       24       35           713         837               5
       89       71       86        6           323         437               5
       90       93        0        9           689         775               5
       91       91       11       88            32         124               5
       92       81      100       58           125         196               5
       93       58       37        3           340         453               5
       94       68       45       70           709         779               5
       95       53       88       76           306         416               5
       96       43       79       53           331         474               5
       97       84       96       28           358         435               5
       98       78       20       44           681         806               5
       99       93       82       51            40         183               5
      100       92       96       94           687         823               5
