TC-RC5151

VEHICLE
NUMBER     CAPACITY
   100     307

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       99       97       53          1307        1706               5
        2       99       32        7           236         537               5
        3       57       26        1           266         549               5
        4       77       84        6           290         574               5
        5       39       17        6            12         383               5
        6       10       63        9           824        1164               5
        7       92       55        8           171         563               5
        8        7       89        8           535         934               5
        9       69       92        8           317         639               5
       10       77       94        9           253         627               5
       11        7       69        7           524         884               5
       12       53       76       10           196         581               5
       13        9       79       10           320         720               5
       14       11       54       52           838        1183               5
       15       21       77       79           238         445               5
       16       87       93        9           881        1168               5
       17       61       66        8           162         498               5
       18       27       18        9           740         979               5
       19       28       18        8           724         941               5
       20       87       89        3           344         690               5
       21       85       39        4          1435        1765               5
       22       47       44       65           657         953               5
       23       84       94       85           195         472               5
       24       89       85        2           668         894               5
       25       88       57        4          1251        1515               5
       26       87       93        9           291         584               5
       27       87       92        3           703        1073               5
       28       24       75        4           754         987               5
       29       43       88        9           777         978               5
       30       86       31       10           350         646               5
       31       74       68        5           676        1031               5
       32       15       88        7           779        1158               5
       33       65       27       10           313         524               5
       34       70       46        4           740        1125               5
       35       64       96        8          1205        1561               5
       36       87       89       84           713        1010               5
       37        4       98        8           777        1079               5
       38       95       40        3           788        1027               5
       39       12       89        6          1219        1478               5
       40       74       16        8           702        1040               5
       41       42       54        9           804        1095               5
       42        2       66       64           280         511               5
       43       88       40        6           157         490               5
       44       11       89        5            29         383               5
       45       87       72        2           435         738               5
       46       85       91        9          1416        1684               5
       47       72       54       81           190         460               5
       48       80       97       10           721         975               5
       49       82       82        2           224         567               5
       50       11       90       10           775        1175               5
       51       94       93        3           335         679               5
       52       13       89       77           289         551               5
       53       84       87        2           160         373               5
       54       69       14       76          1256        1472               5
       55       84       76        9           668         979               5
       56       82       44       10           132         401               5
       57       95       25        2           751        1112               5
       58       28       20        8           757        1105               5
       59       26       57        9           164         553               5
       60       83       87        1           249         541               5
       61       26       82        6           660        1022               5
       62       70       73        3           210         535               5
       63       52       64        2           260         462               5
       64       89       96        4           292         652               5
       65       52       39        5           847        1054               5
       66       12       90       67           323         652               5
       67       24       97        4          1478        1878               5
       68       55        9       10           845        1137               5
       69       81       11       72           760        1109               5
       70      100       38       88           163         374               5
       71       60       51        7           475         797               5
       72       74        1        1          1215        1452               5
       73       99       46        3           653         965               5
       74        8       49        8           347         632               5
       75       14       92       96           835        1216               5
       76       91       90       56           281         532               5
       77        3       98        2           212         576               5
       78       78       68        4           686         969               5
       79       97       44        4           334         678               5
       80       65       45       71           738        1024               5
       81       92       62       87           787        1164               5
       82       70       70        3           502         881               5
       83       13       89        7           821        1197               5
       84       90       39        1           711        1026               5
       85       32       46        6           687         892               5
       86       41       10        4           825        1062               5
       87       62       73        3           191         430               5
       88       17       75        8           287         537               5
       89       90       37        8           818        1192               5
       90       86       93        4           691        1058               5
       91       87       93        7           271         573               5
       92       49       86       10           191         544               5
       93       82       92        5           712        1018               5
       94       39       78       97           193         454               5
       95       36       77        8           250         491               5
       96       97       83       86           176         562               5
       97       32       96        2           815        1038               5
       98       12       89        4            37         334               5
       99       99       75        3           648        1045               5
      100       86       93        4           716        1104               5
