TC-R0068

VEHICLE
NUMBER     CAPACITY
   100     24

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       74       89        0             0        1000               0
        1       66       52        1           713         856               5
        2       56       22        1           330         441               5
        3       18       76        1           277         346               5
        4       52       78        1           211         324               5
        5       52       71        1           271         393               5
        6        6       63        1           661         781               5
        7       89       17        1           279         353               5
        8       62       81        1           543         692               5
        9       11       49        1           683         758               5
       10       96       68        1           289         416               5
       11       56       52        1           295         393               5
       12       14       12        1           637         784               5
       13       93       99        1           663         809               5
       14       77       14        1           699         792               5
       15       29       43        1           742         848               5
       16       77       32        1           295         410               5
       17       52       83        1           305         382               5
       18       44       47        1           693         757               5
       19       89       31        1           265         317               5
       20       48       82        1           727         822               5
       21       33       92        1           272         386               5
       22       72       54        1           711         860               5
       23       26       80        1           269         360               5
       24       40       51        1           678         795               5
       25       55       39        1           739         805               5
       26       25       33        1           509         638               5
       27        5       77        1           173         243               5
       28       58       66        1           161         241               5
       29       42       24        1           346         412               5
       30       67       34        1           707         779               5
       31       92        4        1           203         342               5
       32       84       37        1           383         453               5
       33       84       30        1           672         776               5
       34       21       31        1           537         665               5
       35       54        1        1           677         785               5
       36       63        9        1           332         457               5
       37       94       36        1           236         321               5
       38       72       98        1           750         896               5
       39       72       35        1           653         756               5
       40        8        3        1           152         290               5
       41        3       95        1           271         393               5
       42       99       56        1           722         792               5
       43       56       49        1           440         573               5
       44       10       35        1           204         258               5
       45       38       76        1           260         345               5
       46       21       41        1           695         758               5
       47       32       45        1           252         307               5
       48        6       72        1           431         493               5
       49       39       39        1           669         786               5
       50       57       95        1           347         474               5
       51       92       48        1           693         799               5
       52       91       88        1           730         807               5
       53       56       63        1           715         861               5
       54       42       18        1           717         800               5
       55        0       56        1           196         313               5
       56       94       23        1           720         806               5
       57       85       15        1           632         736               5
       58       30       12        1           206         286               5
       59       76       81        1           660         738               5
       60       24       39        1           160         230               5
       61       40       84        1           148         271               5
       62       86        4        1           733         860               5
       63       79       64        1           725         776               5
       64       11       39        1           487         585               5
       65       18       45        1           696         786               5
       66      100        6        1           214         271               5
       67       17       31        1           734         848               5
       68       24       14        1           209         334               5
       69        3        3        1           256         406               5
       70       23        7        1           326         408               5
       71       78       85        1           210         319               5
       72        9       45        1           242         384               5
       73       46       89        1           701         843               5
       74       59       50        1           255         354               5
       75        4       78        1           677         746               5
       76       20       98        1           741         826               5
       77       59        2        1           529         657               5
       78       48        2        1           604         690               5
       79       28       49        1           246         392               5
       80       43       49        1           686         752               5
       81       71       48        1           706         777               5
       82       81      100        1           195         302               5
       83       51        4        1           700         808               5
       84       10       77        1           690         769               5
       85       24       64        1           601         747               5
       86       83       45        1           698         842               5
       87       54       61        1           585         669               5
       88       81        9        1           186         236               5
       89       48        0        1           264         367               5
       90       95       57        1           645         699               5
       91       37       74        1           191         270               5
       92       74       46        1           225         306               5
       93       16       73        1           175         304               5
       94       56       23        1           739         815               5
       95       75       33        1           672         782               5
       96        7       32        1           562         629               5
       97       60       55        1           204         274               5
       98       77       33        1           186         321               5
       99        8        7        1           289         407               5
      100       89       66        1           199         281               5
