TC-RC3176

VEHICLE
NUMBER     CAPACITY
   100     384

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       91       25       83           209         429               5
        2       21       13       49           346         550               5
        3       76       19       41           133         431               5
        4       64       25       52           349         748               5
        5       16       80       78           239         475               5
        6       59       76       22           214         539               5
        7       85       26       94           408         680               5
        8       54       64       25           245         503               5
        9       97       35       32           434         702               5
       10       51       48        1           211         512               5
       11       73       72       55           318         519               5
       12       92       12        4            41         401               5
       13       83       26        7           329         637               5
       14       58       50      100           126         451               5
       15       76       43       63           337         605               5
       16       56       48       89            11         310               5
       17       82       21       96             8         316               5
       18       94       24       29           336         677               5
       19        4       92       89           125         372               5
       20       41       30       93           390         729               5
       21       81       20       70           190         570               5
       22       14       80       59           443         786               5
       23       54       32       14           319         592               5
       24       14       52        6           164         503               5
       25       94       26       28           426         646               5
       26       30       73       33           154         357               5
       27       45       93       77           177         426               5
       28       98       37       81             3         291               5
       29       80       22       88           338         641               5
       30       54       81       52           209         605               5
       31       80       15       31           361         629               5
       32       99       39       33           367         680               5
       33       60       79      100           389         707               5
       34        9       33       19           303         634               5
       35       54       38       19           106         354               5
       36       65       72       61           252         480               5
       37       76       57       15           464         702               5
       38       73       13       28            63         452               5
       39       73       46       46            29         276               5
       40       61       82       74           320         623               5
       41       29       93       98           306         656               5
       42        8       43       40           377         746               5
       43       37       71       28           446         732               5
       44       73       97       24            75         349               5
       45        4        9       75           416         624               5
       46       51       35       39            59         447               5
       47       80       20       35           453         829               5
       48       11       16      100           344         627               5
       49       97       75       27           201         405               5
       50       99       38       52           294         681               5
       51       55       44       75           397         727               5
       52       68       68       31            78         395               5
       53       77       67       62           451         709               5
       54       96       31       51             6         218               5
       55       99       35       10           238         517               5
       56       69       44       51            34         325               5
       57       95       30       18           326         630               5
       58       90       29       10           251         530               5
       59       11       41       57           303         579               5
       60       22       20       30           289         669               5
       61       35       52       23           193         550               5
       62       60       48       87           441         720               5
       63       87       38       23           120         507               5
       64       93       27       13           301         615               5
       65       98       35       97           425         811               5
       66        7       23        9           388         761               5
       67       56       11        1           188         417               5
       68       43        7       12            33         402               5
       69       49       86       86            32         325               5
       70       59       65       21           460         711               5
       71       51       52       85            22         288               5
       72       72       20       22           242         603               5
       73       80       49       89             5         377               5
       74       91       30       86           244         480               5
       75       81       19       53           340         702               5
       76       30       54       93           253         536               5
       77       76       21       32           393         715               5
       78        3       23       58            30         231               5
       79       76       67        5           435         735               5
       80       20       60       24           385         644               5
       81       87       27       84           190         432               5
       82       68        6       76           231         546               5
       83       22       89       58           366         735               5
       84       12       84       17            14         300               5
       85       47        1       22           345         560               5
       86       58       47       24           452         746               5
       87       67       13       28           234         437               5
       88        9       50       10           443         743               5
       89       64       38       79           501         743               5
       90       61       21       27            81         421               5
       91       28       97       99           471         723               5
       92       61        6       64           467         784               5
       93        1       32       55           384         713               5
       94       81       19       20           222         461               5
       95       37       14       46           327         543               5
       96       51       27       65           300         585               5
       97       43       86       22           392         656               5
       98       71       64       59           469         847               5
       99       70       56       13           119         424               5
      100       92        6       53           408         678               5
