TC-R2279

VEHICLE
NUMBER     CAPACITY
   100     645

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       89        8        2           585         703               5
        2       89       89        7           264         317               5
        3       50       99        1           703         785               5
        4       99       79        5           693         813               5
        5       67       93        7           287         401               5
        6       23      100       93           687         740               5
        7       28       76        5           737         864               5
        8       17       27        1           731         809               5
        9        3       17        8           692         791               5
       10        0       89        8           722         852               5
       11       82       23        1           702         763               5
       12       33       11        2           717         777               5
       13       84       40       10           527         665               5
       14       41       36        6           182         266               5
       15       49       57       65           211         315               5
       16       66       24        9           270         416               5
       17        4       99        2           281         349               5
       18       97       95        6           735         880               5
       19       68       79       52           666         768               5
       20       13       94       84           228         345               5
       21       96       26        4           679         747               5
       22       75       84        6           282         373               5
       23       47       31       10           182         245               5
       24        6       78        8           716         819               5
       25       25       28       74           720         852               5
       26       92       81        2           285         348               5
       27       47       79       90           717         779               5
       28       70       33       99           658         774               5
       29       96       48        4           345         412               5
       30       91       96        2           215         344               5
       31       50       61        4           430         529               5
       32       90       77        1           685         768               5
       33       89       98       10           150         283               5
       34       11       52        3           664         779               5
       35       71       44        8           589         673               5
       36       61       36        2           724         869               5
       37       39       61       75           308         455               5
       38       76       51        1           301         426               5
       39       61       66       10           669         751               5
       40       36       55       78           413         476               5
       41       62       88        4           320         456               5
       42       33       97       87           375         486               5
       43       38       67       59           696         756               5
       44       75       17        5           650         722               5
       45        6        6       94           207         351               5
       46       90       58        2           691         830               5
       47       24       88       95           702         757               5
       48       96       20       81           238         374               5
       49       66       50        7           693         800               5
       50       21       26       67           300         357               5
       51       76       70       79           271         404               5
       52       20       36        5            10         113               5
       53       12       61        7           736         835               5
       54       14       15        7           336         435               5
       55       29       59        8           246         369               5
       56        1       87        5           184         329               5
       57       32        9       80           664         719               5
       58        2       59       81           286         414               5
       59       51       62        7           266         371               5
       60       51       50       99           189         301               5
       61       87       48       54           721         791               5
       62       95       92        3           105         207               5
       63       12        3        8           176         286               5
       64       71       35        3           237         329               5
       65       64       19       93           269         409               5
       66       86       34        7           536         586               5
       67       36       21        8           675         762               5
       68       33       94        3           191         269               5
       69       89       92        8           324         397               5
       70       29       70        3           688         820               5
       71       38       19        8           308         383               5
       72       48       67        8           275         387               5
       73       33       97        8           692         771               5
       74       64       50        5           652         729               5
       75       59       97        7           697         833               5
       76       80       85        2           295         408               5
       77       33        1       73           172         300               5
       78       18       32        3           287         390               5
       79       96       68        8           256         318               5
       80       79        1        8           686         783               5
       81       58       78        8           237         287               5
       82       55       73        7           152         203               5
       83       46       88       92           317         464               5
       84       92       58       78           222         348               5
       85       52       94        3           277         375               5
       86       73       72        5           738         865               5
       87       77       26        8           724         859               5
       88       29       84       10           719         847               5
       89       29       38        4           722         835               5
       90       55       27       85           649         782               5
       91       67       17       91           715         818               5
       92       41       86        8           377         512               5
       93       79       67       58           651         760               5
       94       82       72        8           220         276               5
       95       67       82        7           681         771               5
       96       38       32       66           723         861               5
       97       31       50        7           362         511               5
       98       80       37        5           520         576               5
       99       93       46       63           334         471               5
      100       32       62        8           700         839               5
