TC-RC4662

VEHICLE
NUMBER     CAPACITY
   100     16

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       16       80        1           718         856               5
        2       73       79        1           820         901               5
        3       59       84        1           325         385               5
        4       29       79        1           317         438               5
        5       19        3        1           228         342               5
        6       83       43        1           743         855               5
        7       48       47        1           848         900               5
        8       91       40        1          1063        1211               5
        9       18       98        1           537         604               5
       10       60        0        1           331         472               5
       11       72       73        1           437         555               5
       12       55       49        1           202         295               5
       13      100       86        1           555         664               5
       14       58       67        1          1096        1146               5
       15       90       60        1           299         402               5
       16        9       29        1           448         578               5
       17        2       97        1          1147        1244               5
       18       34       42        1           715         771               5
       19       16       33        1           160         216               5
       20       32       51        1          1117        1265               5
       21       77       18        1           326         472               5
       22       48       27        1           816         946               5
       23       74       81        1           252         396               5
       24       46       92        1           798         948               5
       25       73       85        1           669         771               5
       26       47        8        1           630         686               5
       27       97       33        1           944        1044               5
       28       81       35        1           654         762               5
       29       29       14        1          1701        1798               5
       30       33       53        1           673         734               5
       31       34       73        1           704         850               5
       32       97       47        1           190         281               5
       33        4       76        1           228         329               5
       34       60        0        1          1244        1391               5
       35       44       58        1          1228        1377               5
       36       60       30        1           829         882               5
       37       46       92        1           160         222               5
       38       83       48        1           268         410               5
       39        0       68        1          1684        1754               5
       40       72        0        1           799         868               5
       41       41       95        1           306         446               5
       42       43       95        1           656         788               5
       43       75       71        1           285         422               5
       44       83       68        1           153         225               5
       45       93       95        1           743         797               5
       46       33       71        1           751         869               5
       47       56       10        1           253         372               5
       48       53       78        1           639         736               5
       49       42       94        1           865         948               5
       50       80       76        1           666         733               5
       51       29       64        1           328         378               5
       52       43       91        1           226         344               5
       53       39       56        1           663         800               5
       54       37       55        1           338         427               5
       55       32       75        1           281         336               5
       56       74       90        1           695         801               5
       57       65       55        1           659         759               5
       58        1       38        1           237         342               5
       59       44       99        1          1342        1424               5
       60       78       58        1           156         295               5
       61       58       43        1           190         330               5
       62       23       64        1           737         853               5
       63       11        9        1           725         840               5
       64       45       39        1           720         822               5
       65       94       70        1           165         223               5
       66       79       76        1           314         459               5
       67       72       79        1           752         823               5
       68       74       79        1           782         862               5
       69       82       44        1           680         812               5
       70       14       17        1           199         304               5
       71       42       52        1           220         273               5
       72       69       18        1           192         279               5
       73       68       76        1           842         907               5
       74       33       15        1           318         453               5
       75       97       15        1           196         251               5
       76       41        9        1           228         296               5
       77       42       93        1          1575        1645               5
       78       57       95        1           736         826               5
       79       86       85        1          1343        1468               5
       80       65       82        1           286         365               5
       81       60        0        1           387         504               5
       82       14       84        1           650         769               5
       83        4       24        1           166         219               5
       84       64       44        1           841         897               5
       85       64        4        1           926        1042               5
       86       52       97        1           727         875               5
       87       64       77        1          1447        1508               5
       88       49       29        1           104         218               5
       89       43       91        1           361         454               5
       90       51       93        1           183         303               5
       91       32       90        1           790         902               5
       92       73       78        1           194         246               5
       93       39       51        1           915        1048               5
       94       81       83        1           848         899               5
       95       60        4        1           737         856               5
       96       47       88        1           289         433               5
       97       15       24        1           210         342               5
       98       31       96        1           702         760               5
       99       41       57        1           797         853               5
      100       43        2        1           677         811               5
