TC-RC1253

VEHICLE
NUMBER     CAPACITY
   100     46

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       47       17        0             0        1000               0
        1       12       69       10           697         775               5
        2       75        3        4           266         358               5
        3       25       14        4           323         469               5
        4       88       22        8           699         764               5
        5       82       93        4           680         793               5
        6       68       85        6           720         819               5
        7       67        6        5           161         298               5
        8       64       60        4           164         245               5
        9       48       89        9           256         394               5
       10       26        1       10           594         729               5
       11       97       68        2           258         391               5
       12       85       68        1           207         268               5
       13       75       92        8           676         776               5
       14       11       64        6           257         385               5
       15       95       62        3           726         808               5
       16      100       49        7           714         810               5
       17       68       82        4           529         648               5
       18       37       36        9           728         854               5
       19        3       19        3           309         382               5
       20       53       89        3           193         339               5
       21       15       83        6           746         869               5
       22       45       21        1           280         363               5
       23       22       56        3           152         274               5
       24       90       52        9           179         256               5
       25       85       42        6           238         345               5
       26       75       67        8           244         367               5
       27       36       91        9           656         762               5
       28       63       62        6           723         794               5
       29       62       87        8           313         463               5
       30       77       21        2           740         821               5
       31       81        8        9           181         231               5
       32       90       73        2           734         878               5
       33       45       90       10           545         631               5
       34       22        3        6           284         352               5
       35       86       84        6           298         441               5
       36       82       57        6           215         363               5
       37       73       62        3           267         349               5
       38       76       29        1           723         845               5
       39       74      100        7           297         383               5
       40       11       86        7           197         270               5
       41        2       75        7            86         222               5
       42       90       52       10           278         395               5
       43       80       85        4           261         402               5
       44       45       68       10           574         708               5
       45       52       17       10           233         296               5
       46       45      100        9           264         350               5
       47       91       51        5           575         717               5
       48       67       73       10           445         503               5
       49       23       86        6           680         772               5
       50       87       79        4           590         738               5
       51       94       71        2           703         812               5
       52       53       78        1           156         211               5
       53       77       25        5           335         431               5
       54       81       74        6           710         829               5
       55       70       29        9           721         854               5
       56       16       62        3           381         512               5
       57       72       86        9           739         867               5
       58       56       89        3           407         476               5
       59       74       81        1           694         813               5
       60       52       84        4           290         362               5
       61       80       61        2           186         307               5
       62       20       21        3           666         740               5
       63       71       88        5           595         723               5
       64       51       86        8           254         319               5
       65       70       23        1           427         525               5
       66       69       96        7           189         256               5
       67       28       83        1           247         297               5
       68       65       13       10           155         239               5
       69       26       82        3           180         239               5
       70        2       92        6           272         341               5
       71       16       56        4           742         890               5
       72       68       49        3           715         791               5
       73       86       56        2           150         294               5
       74        6       71        8           676         753               5
       75       30       54       10           742         806               5
       76       52       84        6           239         313               5
       77       48       69        9           750         827               5
       78       23       93        8           691         759               5
       79       53       87        3           720         846               5
       80       67       92        9           298         405               5
       81       86       46        1           295         433               5
       82       19        7       10           728         822               5
       83       74       90        7           681         813               5
       84       54       81        1           242         312               5
       85       44       44        7           670         815               5
       86        9       65        8           742         813               5
       87       92       42        6           664         806               5
       88       71       20        9           305         385               5
       89       92        5        1           202         287               5
       90       68       96        5           233         359               5
       91       94       71        7           678         790               5
       92       62       20        5           189         318               5
       93       84       55       10           724         874               5
       94       70       25        2           711         774               5
       95       20       11        8           341         467               5
       96       96       21        3           726         791               5
       97       28       14        1           210         273               5
       98       81       55        8           203         285               5
       99       91       55        8           736         838               5
      100       68       21        7           493         583               5
