TC-R3946

VEHICLE
NUMBER     CAPACITY
   100     193

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       36        9        9           427         654               5
        2       67       15       10            75         284               5
        3       57       96        5           377         622               5
        4       55       87        4           122         505               5
        5        3       95       10            87         354               5
        6       59       68        9           319         578               5
        7       46        0        9            89         372               5
        8        6       71        6           365         689               5
        9       18        1        7           383         712               5
       10       67       54       88           376         744               5
       11       14       30        6           197         497               5
       12       73       85       93           293         669               5
       13       77       65        1           143         527               5
       14        7       28        3           272         479               5
       15       50       45        7           323         592               5
       16       96       90        9           266         517               5
       17       55       82        1           227         485               5
       18       12       78        2           163         501               5
       19       71       53        3           414         688               5
       20       36        0        9             8         234               5
       21        0       72        4           143         521               5
       22       78       15        9           264         595               5
       23       82       50        8           464         863               5
       24        6       30        7           101         447               5
       25       65       78        4           390         787               5
       26       36       89        8           354         693               5
       27       94       75        7           235         570               5
       28       68       73        2           281         515               5
       29        3       94        8           238         633               5
       30       99       99        9            50         350               5
       31       92       14       87           319         589               5
       32       10       55       10           445         730               5
       33       36       81        3           214         585               5
       34       79       36        5           485         857               5
       35       94       23        9           251         600               5
       36       62       43        7           425         654               5
       37       41       41        2            15         331               5
       38       13       38       10           218         473               5
       39        9       71        4            67         303               5
       40       68       17       54           363         615               5
       41       13       72        6            43         246               5
       42       73       24        4           104         333               5
       43       40       74        7            87         392               5
       44       91       11       97           106         367               5
       45       30       38       64           135         519               5
       46        7       87        9            44         398               5
       47       90       50       97           156         497               5
       48       34       43       74           109         420               5
       49       89       85        4           353         752               5
       50       57        9        1           164         368               5
       51       23       51        7           292         633               5
       52       63       20      100            73         329               5
       53       46        1        7           467         832               5
       54       48       58       10           443         667               5
       55       39       67       51           279         570               5
       56        5       37       73           111         366               5
       57       47       41        8           433         701               5
       58       30       62        9            17         285               5
       59       75       54        2           331         546               5
       60      100       74       59           233         465               5
       61       33       21        7           290         674               5
       62       68       45       67           442         692               5
       63        4       73       96            91         426               5
       64       96       95        1           449         681               5
       65        3       86        3           181         575               5
       66       90       32       55           352         678               5
       67       57       91        6           333         548               5
       68       67       69        2           221         603               5
       69       56       55       91           140         539               5
       70       12       55        8           363         726               5
       71       72       24       91           450         760               5
       72       75       44        8           176         424               5
       73        3       72        2           395         613               5
       74       29       24       56           466         743               5
       75       70       49       57           216         439               5
       76       32       57        4           322         685               5
       77       87       17       92           106         379               5
       78       44       56        9           228         494               5
       79       66       21       81            49         391               5
       80       53       34        1           356         596               5
       81       61        7       50           204         600               5
       82       53        8        3           390         712               5
       83       28       41        9            62         296               5
       84       28       82        1           169         477               5
       85        2       10       66           418         682               5
       86       85       35        9           499         727               5
       87       34       71        8            32         344               5
       88       63       25       10           201         537               5
       89       89        4        7           257         604               5
       90       74       39       56             1         368               5
       91       76       97        4           154         531               5
       92       63       57        2           145         348               5
       93       76       45        8           217         545               5
       94       12       15       84           325         543               5
       95       10       19        5           423         719               5
       96       25       71        1           178         547               5
       97       72       88        7           320         633               5
       98       78       66        4            55         274               5
       99       90       87        2           424         782               5
      100       57       67       98           288         638               5
