TC-C0677

VEHICLE
NUMBER     CAPACITY
   100     43

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       73       42        0             0        1000               0
        1       69       30        7           711         787               5
        2       17       36        1           315         408               5
        3       51       52        3           639         761               5
        4       93        9        8           304         371               5
        5       74       21        1           115         236               5
        6       63       53        9           735         848               5
        7       88       20        8           302         450               5
        8       68       22        6           293         369               5
        9        7       16        6           723         773               5
       10       52       64        1            72         142               5
       11       15       48        6           742         807               5
       12        6       36        7           692         778               5
       13       69        7        5           174         254               5
       14       10       56        6           216         340               5
       15       65       55        8           315         375               5
       16       87       42        9           686         767               5
       17       82       24        3           247         306               5
       18       72       20        7           153         217               5
       19       72       25        3            38         117               5
       20       51       91        4           709         765               5
       21       54       60        7           277         427               5
       22       70       30        8           727         780               5
       23       54       30        7           671         786               5
       24       59        9        2           232         334               5
       25       57       59        2           266         403               5
       26       72       21        4           138         260               5
       27       66        9        8           558         631               5
       28       25       43       10           185         306               5
       29       11       65        7           710         801               5
       30       16       48        9           345         479               5
       31       86       11        4           489         550               5
       32       71       21        2           658         804               5
       33       68       19        2           164         297               5
       34       97       30        3           740         833               5
       35       24       30        7           280         404               5
       36       79       15        3           682         823               5
       37       70       23        2           170         309               5
       38       77        3        2           681         763               5
       39       22        9       10           159         265               5
       40       72       18       10           284         357               5
       41       90       95        4           406         546               5
       42       66       15        1           684         737               5
       43       80       15        6           180         238               5
       44       74       21       10           705         830               5
       45       20       54        4           325         421               5
       46       42       55       10           355         435               5
       47       28       12        1           680         783               5
       48       90       24        1           233         301               5
       49       71       63        5           140         256               5
       50       60       46        9           740         860               5
       51        6       66        2           723         835               5
       52       80       13        3           671         780               5
       53       28       10        9           711         808               5
       54       86       27        2           657         778               5
       55        7       78        9           335         454               5
       56       73       20        4           282         408               5
       57       85       20        7           705         838               5
       58       98       82        8           347         451               5
       59        5       13        4           723         785               5
       60       69       59        2           357         507               5
       61       20       45        5           240         387               5
       62       84       20        9           259         397               5
       63       10       44        8           168         225               5
       64        8       38        9           239         304               5
       65       56       10        2           304         364               5
       66       26       24       10           469         563               5
       67       21       34        2           344         412               5
       68       20       43        2           554         678               5
       69       67       14        6           315         368               5
       70       75       70        6           694         832               5
       71        7       10        8           680         731               5
       72       72       28        5           698         774               5
       73       26       70        8           181         323               5
       74       85       59        3           730         859               5
       75       70       12        6           207         282               5
       76       22       49        7           747         815               5
       77       84        5        6           369         439               5
       78       87       41        3            30         114               5
       79       13       36        4           728         831               5
       80       15       31        3           503         558               5
       81       18       15        5           700         810               5
       82       16       47        1           321         413               5
       83       15       48        7           716         793               5
       84       15       46        2           719         814               5
       85        9       96        7           739         888               5
       86       46       65        3           508         634               5
       87       39       63        7           321         459               5
       88        1       85        9           217         272               5
       89       75       16        5           665         810               5
       90       99        2        6           172         255               5
       91       52       76        3           209         334               5
       92       51       15        9           333         456               5
       93       41       93        4           743         827               5
       94       77        1        5           499         551               5
       95       82       16        1           254         307               5
       96       79       21        6           128         219               5
       97       70        7        5           525         639               5
       98       50       80        8           213         321               5
       99       55       85        4           332         394               5
      100       76       13        8           338         390               5
