TC-C0637

VEHICLE
NUMBER     CAPACITY
   100     16

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       83        1        0             0        2000               0
        1       85       13        1           702         905               5
        2       58       67        1           655         906               5
        3       91       97        1           840        1085               5
        4       34       67        1           772        1011               5
        5       24       54        1          1058        1288               5
        6       91       99        1           720         979               5
        7       37       84        1          1058        1325               5
        8       78       91        1           349         675               5
        9       45        4        1           700         943               5
       10       48       68        1           362         737               5
       11       53       69        1           817        1101               5
       12       49       55        1           750        1041               5
       13       38       81        1           338         562               5
       14       99       97        1           335         582               5
       15       98       80        1           688        1026               5
       16       97       67        1            37         334               5
       17       96       83        1           748        1148               5
       18       94       88        1           724         964               5
       19       36       57        1           738        1012               5
       20       26       60        1           750        1086               5
       21       34       66        1           657        1030               5
       22       51       82        1           690         965               5
       23      100       96        1           329         671               5
       24       18       60        1           845        1206               5
       25       30       76        1           257         644               5
       26       85       88        1           261         485               5
       27       37       67        1           665         873               5
       28       34       67        1           552         758               5
       29       49       83        1           766        1062               5
       30       33       72        1           217         477               5
       31       93       87        1           216         553               5
       32      100       72        1           727        1020               5
       33       84       21        1           936        1282               5
       34       88       94        1           678         931               5
       35       87        9        1           188         410               5
       36       83       16        1           338         579               5
       37       53       78        1           819        1116               5
       38       96       96        1          1429        1786               5
       39       52       52        1           171         495               5
       40       37       73        1           312         674               5
       41       48       76        1           334         636               5
       42       74       91        1           843        1201               5
       43       41       81        1           290         566               5
       44       89       84        1           810        1096               5
       45       45       63        1           196         420               5
       46      100       97        1           793        1080               5
       47       93       94        1           159         515               5
       48       97      100        1           160         419               5
       49       85       80        1           183         523               5
       50       57       46        1           741        1023               5
       51       86        9        1           250         488               5
       52       97       96        1           395         663               5
       53       16      100        1           153         371               5
       54       90       70        1           300         684               5
       55       39       61        1           702        1064               5
       56       35       67        1           804        1048               5
       57        5        4        1           535         795               5
       58       98       96        1           214         608               5
       59      100       92        1           222         447               5
       60       91       90        1           822        1152               5
       61      100       95        1          1262        1636               5
       62       99       98        1           779        1017               5
       63       29       61        1            84         347               5
       64       29       70        1           597         881               5
       65       42       85        1           217         465               5
       66       62        2        1           343         572               5
       67       55       67        1          1275        1662               5
       68       60       23        1           846        1073               5
       69       91       91        1           270         528               5
       70       62       84        1           764        1006               5
       71       39       92        1           186         525               5
       72       86       93        1           114         392               5
       73       91       92        1           204         530               5
       74       95       95        1           324         592               5
       75       98       42        1           237         493               5
       76       45       26        1          1347        1685               5
       77       89       59        1           667         932               5
       78       21       70        1           648         927               5
       79       44       79        1           811        1197               5
       80       92       83        1          1142        1394               5
       81       99       98        1           925        1234               5
       82       87       97        1          1009        1341               5
       83       81       19        1           709         943               5
       84       18       60        1           828        1203               5
       85       40       82        1           278         494               5
       86       99        1        1           205         436               5
       87       99       98        1           659        1033               5
       88       92       91        1           222         455               5
       89       93       91        1           343         558               5
       90       33       66        1           728         997               5
       91       99       97        1           220         516               5
       92       45       75        1           970        1325               5
       93       47       15        1           723        1075               5
       94       43       77        1          1205        1485               5
       95       50       85        1           713         997               5
       96       93       95        1           209         433               5
       97       95       90        1           728        1001               5
       98       94       96        1           887        1274               5
       99       75       80        1           225         618               5
      100       90       96        1           255         638               5
