TC-C4413

VEHICLE
NUMBER     CAPACITY
   100     1176

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1       73       15      100           830        1173               5
        2       14       87       21           186         444               5
        3       54       42       89           631         930               5
        4       17       53       21           834        1168               5
        5       99       99       68           291         572               5
        6       10       68        2          1239        1579               5
        7       22       33       48           487         829               5
        8       14       76       79           773        1082               5
        9       18       35       56           973        1331               5
       10       94       11       58           273         647               5
       11        7       96       45           324         666               5
       12       69       26       28           329         690               5
       13       14       37       25           699        1004               5
       14        9       75       40           349         716               5
       15       76       31       73          1287        1522               5
       16       68       11       87           638         990               5
       17       16       85       62            34         261               5
       18       12       29        5           190         582               5
       19       55       16       19          1006        1305               5
       20       19       29       12           786        1130               5
       21       12       37       37           817        1065               5
       22       67       13       24           162         531               5
       23       30       70       90           809        1022               5
       24       69       17       27           181         581               5
       25       71        4       22          1410        1639               5
       26       68       11       60           794        1107               5
       27       79       27       75           209         431               5
       28       79       43       47           333         554               5
       29        9       90       41           684        1018               5
       30       80       78        4          1498        1854               5
       31       68       11       43           267         533               5
       32       77       29       90           190         566               5
       33       63       16       55           671         882               5
       34        5       84       87           218         472               5
       35       84       28       13           236         471               5
       36       82       64       79           694         972               5
       37        9       36       43          1137        1453               5
       38        9       32       85           164         494               5
       39        9       83       15           922        1201               5
       40       84       33        8           273         565               5
       41       69       26       69           685         930               5
       42       20       98       72           729         979               5
       43       78       30       66           723         979               5
       44       27       88       69           318         521               5
       45       78       30       14           485         756               5
       46       86       62       64           806        1136               5
       47       77       30       10           953        1352               5
       48       68       11       44           269         600               5
       49       77       31       62           196         581               5
       50       68       11       61           343         632               5
       51       87       23       94          1216        1587               5
       52       39       11       29           275         662               5
       53       76       32        7           225         559               5
       54       66       10       10           280         605               5
       55       83       64       99           757        1076               5
       56       64        2       85           497         750               5
       57       74       29       91           652        1022               5
       58       65        9      100           203         515               5
       59       11       81       85           550         938               5
       60       66       62       86           295         597               5
       61       24       11       38          1233        1586               5
       62       46       68        9           821        1219               5
       63       67       32       75           304         531               5
       64       35       77       33           752        1109               5
       65       63        4       59           788        1123               5
       66       68        3        5           835        1176               5
       67       48       69        2           293         525               5
       68       79       32       18           791        1015               5
       69       11       26       55          1090        1383               5
       70       98       46       73           818        1060               5
       71       66       10       44           268         537               5
       72        0       86       34           188         560               5
       73       20       92       94           263         639               5
       74       29       37       96           687        1031               5
       75       68       11       17           330         658               5
       76       75       31       77           684         993               5
       77        7       38       76           252         611               5
       78       23       95       24           684         891               5
       79       59       21       96          1185        1413               5
       80       75       27       28           848        1171               5
       81       74       15       97           566         794               5
       82       77       32       76           330         623               5
       83       68       12       97           805        1126               5
       84       17       64       17           214         507               5
       85       77       43        8           773        1126               5
       86       78       79        6           267         580               5
       87       80       33       11           821        1128               5
       88       77       30       58           201         584               5
       89       13       86       19          1244        1518               5
       90       10       72       64           750        1085               5
       91       70        4       92           839        1110               5
       92       13       79       27           808        1139               5
       93       16       88        2           803        1038               5
       94       81       22       61           809        1117               5
       95       72       25       60           659         860               5
       96       71        9       92           787         995               5
       97       68       11       19           134         414               5
       98       15       39        7           338         688               5
       99       11       54       25           175         442               5
      100       65       11        7          1367        1667               5
