TC-RC4797

VEHICLE
NUMBER     CAPACITY
   100     136

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        2000               0
        1        4       99        6           690        1059               5
        2        6       97        3           236         570               5
        3       18       76        3          1088        1295               5
        4       63       79        9           673         925               5
        5       78       18       10           190         464               5
        6       33       31        6           323         713               5
        7       36       57       10           183         470               5
        8       65       30        6           161         475               5
        9       22       74        2           188         425               5
       10       22       94       10           254         464               5
       11       55        6        8           217         543               5
       12       22       35        6           160         548               5
       13       91       26        8           759        1061               5
       14       70       16        9           152         368               5
       15       20       31        2           745        1035               5
       16       22       80        2            88         303               5
       17       70       17        5           336         636               5
       18       73       24        4           667         972               5
       19       92       17        8           610         876               5
       20       63       79        2           669         880               5
       21       81      100        6           567         788               5
       22       80       18        2          1330        1557               5
       23       58       69        7           247         638               5
       24       44        5        6           214         465               5
       25       35       22        4           149         447               5
       26       68       12       10           847        1144               5
       27       61       31        4           347         609               5
       28       53       23        3           793        1079               5
       29       26       86        4           838        1111               5
       30       35        3        8           339         602               5
       31       61       48        3           761        1031               5
       32       81       31        1           230         579               5
       33       48       89        5           198         531               5
       34       54       20        7           337         692               5
       35        8        9        3           779        1004               5
       36       95       18        7           170         463               5
       37       75       98        6           275         659               5
       38       46       53       10           750         982               5
       39        6       18        4           152         400               5
       40       64       12        6           212         512               5
       41       70       17        6           154         440               5
       42       73       15        6           784        1115               5
       43       77       71        1           323         613               5
       44       20       15        9           871        1132               5
       45       75       22        4           294         514               5
       46       46       88        1           837        1190               5
       47       56       33        3           723        1091               5
       48       78       78        8           617         856               5
       49       45        7        3           724        1114               5
       50       69       17        6          1456        1722               5
       51       81       20        9          1445        1823               5
       52       52       85        1           707        1006               5
       53       67       76        4           840        1151               5
       54       68       16        4           838        1229               5
       55       47        5        3           788        1168               5
       56       53       89        3           559         942               5
       57       71       14        7           658        1035               5
       58       52       69        2           722         933               5
       59       78       19       10           793        1161               5
       60       35       63       10           200         410               5
       61       82       12        5           451         849               5
       62        9       77        3           316         548               5
       63       71       45        1           813        1178               5
       64       23       68       10           718        1105               5
       65       94       21        5           490         813               5
       66       71       17       10           468         753               5
       67       78       18        6           171         554               5
       68       78       11        1          1163        1404               5
       69        5       88        4           794        1193               5
       70       93       74        8           833        1191               5
       71       98       31        5           761        1053               5
       72       29       64        1           164         489               5
       73       12       12        9           274         546               5
       74       68       12        8           256         529               5
       75       61       50        6           989        1238               5
       76       46        1        3           667         922               5
       77       80       23        3           697         936               5
       78       28       42        4           226         496               5
       79       24       88        5           230         483               5
       80       60       86        9           205         449               5
       81       76        7        4           266         504               5
       82       90      100        6          1177        1489               5
       83        1       37        4           778        1143               5
       84       56       91        9           219         487               5
       85        1        8        7           865        1091               5
       86       70       17        9           680         972               5
       87      100       38        6           288         668               5
       88       10       56        2           292         518               5
       89       64       18        3           831        1185               5
       90        8       75        9           710        1059               5
       91       39       53        7          1428        1680               5
       92       73       65        9           770        1052               5
       93       57       41        8           610         879               5
       94       36       85        8           750         966               5
       95       93       25        4           312         512               5
       96       32        9        8           306         592               5
       97       90       55        6           524         757               5
       98       52       49        9           244         593               5
       99       87       86        9          1340        1700               5
      100       92       34        7           659         891               5
