TC-C0941

VEHICLE
NUMBER     CAPACITY
   100     1206

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       65       64        0             0        1000               0
        1       82       82       96           244         542               5
        2       72       17       16           450         656               5
        3       64       78       59           350         608               5
        4       32       47        6           254         578               5
        5       54       57       52           489         742               5
        6       44       89       72           403         630               5
        7       66       33        4           239         466               5
        8       53       43       25           220         459               5
        9       53       55       53           408         620               5
       10        1       41       70           257         476               5
       11        8       66       56           281         681               5
       12       49       95        6           328         541               5
       13       46        9       30            11         277               5
       14       53       92       78           307         688               5
       15       57       37       11           158         358               5
       16       55       42       65           424         777               5
       17        6       64       34           262         657               5
       18       81       15        5           467         745               5
       19       56       43       26           495         833               5
       20       49       53       29           179         420               5
       21       42       96       84           328         642               5
       22       59       92       10           415         798               5
       23       50       43       80           316         579               5
       24       26       78       61           192         480               5
       25       44       87       54           304         683               5
       26       97       79       76           454         833               5
       27       82       24       36           495         736               5
       28       56       79       74           475         681               5
       29       32       96       55           396         627               5
       30       53       58       22           291         517               5
       31       64       42       60           215         543               5
       32       64       22        4           429         656               5
       33       51       51       30           207         482               5
       34       75       87       37           413         798               5
       35       70       50       45           149         352               5
       36       57       59       21           161         425               5
       37       88       25       23           498         883               5
       38       32       15       66            69         324               5
       39       45       27       65           364         607               5
       40       65       79       53            93         457               5
       41       54       43       85           321         638               5
       42       17       37       21           313         572               5
       43       30       15       90           481         757               5
       44       56       57       62           443         672               5
       45       56       46       82           333         561               5
       46       51       61       72           440         655               5
       47       70       74       35           412         696               5
       48       46       61        2           282         643               5
       49       41       44       28           208         487               5
       50       43       48       66           359         620               5
       51       54       42       76           209         490               5
       52       83       72       98            56         277               5
       53       24       96       74           340         548               5
       54       19       15       11           443         801               5
       55       24       50       54           487         852               5
       56       97       19       87           435         802               5
       57       45       89       43           213         468               5
       58       46       75       34           298         574               5
       59       57       81       70           186         465               5
       60       55       49       97           392         618               5
       61       86       52        3           474         844               5
       62       88       29       16           460         758               5
       63       80       95       72           445         651               5
       64       14       55       89           426         759               5
       65       37       51       39           215         486               5
       66       85       20       33           245         477               5
       67       51       94       42           228         496               5
       68       41       45       29           406         650               5
       69       60       85        8           432         801               5
       70       80       77       74           496         716               5
       71       74       17        8           482         724               5
       72       55       87       79           185         578               5
       73       55       45       26             3         237               5
       74       52       92       57           492         839               5
       75       19       67       10           463         812               5
       76       33       26       68           152         470               5
       77       46       88       96           206         488               5
       78       28       16       85            59         283               5
       79        7       65        5           320         572               5
       80       61        5       28           442         738               5
       81       77       54       78           257         613               5
       82       49       92       45           466         691               5
       83       76       51       42           180         383               5
       84       69       21       43           283         494               5
       85       76       51       27           412         758               5
       86       24       70       21           323         701               5
       87       45       67       79           159         439               5
       88       53       44       87           341         580               5
       89       88       85       76           418         655               5
       90       38       54       63           193         460               5
       91       54       42       25           197         507               5
       92       31       37       37           433         783               5
       93       88       39       72           174         455               5
       94       56       85       74           459         794               5
       95       55       43       83           423         773               5
       96       84       27       71           408         649               5
       97       55       38       43           454         763               5
       98       35       39       96           217         441               5
       99       85       66       99           407         656               5
      100       67       97       57            87         347               5
