TC-RC3400

VEHICLE
NUMBER     CAPACITY
   100     253

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       34       76        6           170         425               5
        2       20       15        9           461         856               5
        3       17       86        6           502         777               5
        4       67       90        6            18         375               5
        5       56       84        1           133         503               5
        6       86       50       63           186         412               5
        7       45       24        6            51         266               5
        8       42       29        1           268         629               5
        9       65       59       64           134         494               5
       10       26       47        3           134         341               5
       11       59        5        9           267         468               5
       12       46       65        2           464         697               5
       13       11       63        7           479         820               5
       14       96       71        7            34         411               5
       15       24       69        4            29         328               5
       16       17       87        3            79         435               5
       17       43       70       10            90         298               5
       18       21       51        9           348         680               5
       19       92       31       94           187         580               5
       20       45       43       76            48         389               5
       21       53       10        3           364         658               5
       22       19       38        3           109         380               5
       23       11       65        6           383         696               5
       24       85       24        3           486         865               5
       25        3       67        8           277         633               5
       26       59       44       10            84         405               5
       27        9       62        7           382         667               5
       28        3       67        3           424         744               5
       29       16       86        3           101         364               5
       30       12       99       68            98         408               5
       31       86       10        1            92         394               5
       32        5       44        4            48         292               5
       33       44       55        6            91         426               5
       34       57       70        5           197         540               5
       35       31       18       94           411         682               5
       36       54       50        9           374         683               5
       37        6       99        5           215         422               5
       38       80        5        7            95         400               5
       39       25       14        7           133         527               5
       40       75       20        2           339         718               5
       41       87       15        7           207         515               5
       42       82       48        9           192         437               5
       43       87       96        8           357         688               5
       44       45       62        2           219         559               5
       45        2       77        7            29         268               5
       46       32       53        6           245         554               5
       47       15        7        5           242         496               5
       48       66       67       10           286         666               5
       49       67       97       10            94         394               5
       50       21       47        1           378         584               5
       51        4       63        2           112         453               5
       52       99       32        9           441         723               5
       53       78       39        2            45         443               5
       54       51       89       86           348         692               5
       55       99       77       10           179         406               5
       56       70       29       94           500         836               5
       57       35       40        7           179         536               5
       58       17       86       56           157         451               5
       59       22        6       10           322         603               5
       60       61       20        1           499         780               5
       61       12       47       10           487         830               5
       62      100       32       10            43         262               5
       63       81       43       57           357         608               5
       64       34       36        3           438         688               5
       65       16       70       10           334         588               5
       66       18       87       97           148         508               5
       67       93       55        9           443         835               5
       68       40       66        7           133         382               5
       69       64       88       73            83         345               5
       70       47       64        7           332         631               5
       71       98       56        6           128         386               5
       72       17       80        2           257         510               5
       73       88       24        7           173         516               5
       74       65       94        3           257         649               5
       75       27       37        4           282         534               5
       76       49       63       76           185         571               5
       77       42       29        2           156         446               5
       78        1       89        9            52         263               5
       79       17       81        6            19         314               5
       80       36       51        1           176         431               5
       81       33       86        3           479         702               5
       82       44       64        7            31         397               5
       83       18       98        4           132         485               5
       84       59       54        4           219         430               5
       85       60       37       10           356         719               5
       86       44       64        2           260         586               5
       87       74       13        6           224         424               5
       88       41       64        2           389         742               5
       89       56       41        4           221         477               5
       90       13       62        7           277         615               5
       91       57       97       10           243         487               5
       92       46       49        3           278         675               5
       93       14       80        2           483         822               5
       94       51       47        7           131         345               5
       95       14       27        8            20         257               5
       96       37       67        9           162         434               5
       97       47       47        8            61         269               5
       98       25       57        3           403         703               5
       99       34       60        2           314         683               5
      100       87        8       99           275         662               5
