TC-C1116

VEHICLE
NUMBER     CAPACITY
   100     242

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       90       15        0             0        2000               0
        1       76       51        7           266         544               5
        2       73       11        2          1354        1729               5
        3       15       72        5           786        1006               5
        4       16       49        7           251         584               5
        5        6       45       99           156         450               5
        6       35       78        8           676         923               5
        7        7       61        3           229         449               5
        8       40       31       98           305         607               5
        9       93       24        6           698        1083               5
       10       12       47        1           161         529               5
       11       56       61        5           675        1026               5
       12       17       35        8           246         466               5
       13        8       37        8           686        1082               5
       14       11       40       84           336         548               5
       15       28       70        2          1142        1350               5
       16       11       43        9           564         839               5
       17        3       29      100           177         541               5
       18        5       51        2           689         983               5
       19        4       45        4          1020        1311               5
       20       11       43        9           279         644               5
       21        5       45        2           135         449               5
       22        5       43        1           678         946               5
       23       14       79       66           577         792               5
       24        2       27        2           230         568               5
       25        5       31        9           754        1068               5
       26       38       15       57           244         483               5
       27       38       15       10           766        1148               5
       28        0       45       56           212         573               5
       29        5       44       10          1044        1331               5
       30        9       13        7          1023        1262               5
       31       11       36        2           744        1113               5
       32       60        9        2          1354        1598               5
       33       30       60        7           728        1075               5
       34        8       37        4           836        1113               5
       35       11       41        7           152         540               5
       36       41        7        9           821        1210               5
       37       12       36        5           689        1077               5
       38       65        3        2           223         426               5
       39        5       41        1           338         602               5
       40       27       13        8           738        1112               5
       41       70       15       10           795        1145               5
       42        9       47        9           187         520               5
       43        8       41       83          1387        1748               5
       44        4       45        6           804        1090               5
       45       12       37        5           838        1173               5
       46        3       49       98           742        1102               5
       47        6       47        2           664         874               5
       48       10       35        9           255         471               5
       49        8       37        9           157         361               5
       50       52       12        9           788        1134               5
       51       12       40       86           699        1095               5
       52        4       40       71           197         563               5
       53        4       44        1           173         567               5
       54        4       45       62           822        1182               5
       55       46       14        9           809        1078               5
       56       29       54        6           727        1098               5
       57       10       34        6           779        1015               5
       58       71       17        8           278         663               5
       59       34       15        4          1054        1385               5
       60       97       30       10           335         600               5
       61        4       40        3           236         448               5
       62       21       57        3           151         545               5
       63       52        1        9           704         954               5
       64        5       44        8           190         562               5
       65       31       49        6           213         421               5
       66       63        5        1           187         496               5
       67       12        6        3           747        1108               5
       68        8       28       59           301         687               5
       69       17       39        7           299         528               5
       70       12       51        6           849        1216               5
       71       48       29        7          1373        1730               5
       72       54       20        3           354         604               5
       73       66        8        8           658         897               5
       74        3        9        7          1024        1243               5
       75       27       11        9           306         593               5
       76       10       41        7           475         702               5
       77       78        6        9           224         494               5
       78        0       40       10           791        1021               5
       79       59        0        5           607         898               5
       80        7       38        3          1437        1743               5
       81       36       13        7           246         610               5
       82       29       42        3           309         649               5
       83       45       13        3           150         537               5
       84        3       47        7           783        1005               5
       85       34       61        4           344         602               5
       86       74        5       10           318         680               5
       87       45       26        2           813        1076               5
       88       57       13        5          1133        1488               5
       89       45       66       10           697        1085               5
       90       64        7        3           263         484               5
       91       10       36        3            72         437               5
       92       52       36        6           813        1213               5
       93       16       78        9           146         477               5
       94        4       45        1           822        1190               5
       95       10       84        1           260         505               5
       96       95        5        2           262         633               5
       97       12       59        9           160         436               5
       98       18       29        6           925        1226               5
       99       10       42        3           201         591               5
      100       29       89        4           685         901               5
