TC-C4359

VEHICLE
NUMBER     CAPACITY
   100     865

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0        0        0        0             0        1000               0
        1       79       72       92           302         361               5
        2       51        1        2           705         794               5
        3       28       44       19           740         804               5
        4       16       68       67           486         547               5
        5       25       67       22           160         277               5
        6       24       67       54            77         165               5
        7       33       65       71           286         397               5
        8       17        9       89           204         328               5
        9       34       50       83           169         256               5
       10       27       45       83           605         718               5
       11       26       38       66           291         425               5
       12       91       24       58           278         329               5
       13       17        2        6           241         293               5
       14       24       76        9           670         811               5
       15       25       32        5           214         308               5
       16       72       39        7           727         792               5
       17       11       62       90           727         851               5
       18       76       37       19           691         752               5
       19       93       23       60           339         435               5
       20       90       64       48           269         328               5
       21       28       44       46           740         877               5
       22       37       27       16           228         375               5
       23       77       68       81            83         183               5
       24       51       55       67           717         785               5
       25       67       88       28           550         684               5
       26        2       55       64           363         452               5
       27       24       67       98           314         417               5
       28       86       64       99           169         262               5
       29       45       60       90           617         757               5
       30       95       66       64           632         744               5
       31       31       38       73           687         804               5
       32       23       62       77           336         481               5
       33       24       67       40           678         767               5
       34       26       70       32           199         305               5
       35       31       71       52           186         290               5
       36       78       15       12           228         302               5
       37        7       82       83           313         417               5
       38        2       70      100           680         781               5
       39       88       61       62           228         293               5
       40        0       71       90           746         853               5
       41       28       47       46           312         433               5
       42       12       48       87           723         800               5
       43       62       91       86           233         324               5
       44       27       45       70           113         196               5
       45       81       12       82           194         272               5
       46       60       92       66           700         809               5
       47       11        3       65           313         400               5
       48       22       33        9           272         338               5
       49       61       95       80           730         832               5
       50       27       46       12           438         516               5
       51       78      100       14           663         754               5
       52        0       71       11           655         740               5
       53       42       29       30           581         650               5
       54       32       60       93           396         514               5
       55       17       62       60           665         735               5
       56        0       71       49           289         409               5
       57       27       44       15           730         856               5
       58       84       42       32           739         812               5
       59       15       43       95           363         454               5
       60       53       93       90           694         774               5
       61       13       70       99           706         844               5
       62        2       76       33           671         787               5
       63       31       41       71            23         124               5
       64       46       62       80           163         238               5
       65       38       90       50           253         403               5
       66        8       67       43           714         852               5
       67        4       20       25           458         514               5
       68        9       79       14           165         255               5
       69       28       44       24           344         444               5
       70       28       44       36           331         396               5
       71        0       71       73           703         848               5
       72       74      100       93           702         802               5
       73       36       38       72           680         737               5
       74       20       72       80           661         808               5
       75       57       47       19           679         779               5
       76       89       30       28           728         838               5
       77       28       44       90           172         258               5
       78       24       64       92           151         207               5
       79       28       44       13           712         830               5
       80       50       63       39           721         791               5
       81       29       43       90           474         536               5
       82        5       72       96           673         775               5
       83       10       87       49           187         240               5
       84       84       82       23           304         430               5
       85       69       36       38           334         447               5
       86        5       65        3           705         768               5
       87       57       92       39           153         232               5
       88       19       38       13           740         802               5
       89        5       17       63           551         623               5
       90       18       67        7           205         307               5
       91       66       94        3           211         310               5
       92       37       36       76           717         775               5
       93        0       71       76           188         323               5
       94        5       15       86           568         657               5
       95       22       57       85           306         380               5
       96       37       44       21           272         346               5
       97       25       43        1           748         799               5
       98       31       91       92           619         761               5
       99       24       67       62           316         444               5
      100        7       78       93           267         369               5
