TC-R2245

VEHICLE
NUMBER     CAPACITY
   100     391

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       50       50        0             0        1000               0
        1       62       43        1           729         849               5
        2       46       97        1           435         568               5
        3       36       75        6           345         490               5
        4       54       72        9           750         840               5
        5        2       73        2           728         838               5
        6       89       69        4           670         748               5
        7       42       91        6           289         363               5
        8       20       88       54           231         301               5
        9       40       89       62           689         763               5
       10       62       21       69            45         110               5
       11       31       96        2           326         376               5
       12       12       41        5           279         369               5
       13       10       35        9           684         832               5
       14        6       10       10           234         321               5
       15       18       56        4           691         768               5
       16       38       55        2           697         847               5
       17       82       25        6           299         379               5
       18       54       61       60           230         319               5
       19       97       31        5           715         785               5
       20       19       56        7           337         429               5
       21       20       45        5           717         791               5
       22       68       93        3           313         437               5
       23       32       20        9           233         362               5
       24       13       45        2           310         391               5
       25       57       36        6           268         320               5
       26       16       39        4           727         843               5
       27       33       49        6           269         358               5
       28       53       67        7           326         417               5
       29       19       20       88           643         704               5
       30       19       39        6           722         833               5
       31       35       83       85           237         355               5
       32       75       21        6            80         164               5
       33       92       74       97           247         388               5
       34       97       43        1           610         748               5
       35       45        1        5           655         740               5
       36       38       25       72           403         460               5
       37       64       46        7           669         792               5
       38       80       50       67           278         422               5
       39       17       15       67           251         372               5
       40       57       14       78           192         293               5
       41       27       98       10           244         315               5
       42       96        1        3           166         240               5
       43       17       20        5           411         505               5
       44       21       14        6           153         213               5
       45       97       61        9           330         463               5
       46       19       40        1           194         305               5
       47       78       95       63           688         789               5
       48        7       97        4           345         460               5
       49       53       74        8           152         203               5
       50       48       87        6           205         349               5
       51       22        0        1           179         280               5
       52       90       60        8           362         503               5
       53       93       93        5           497         573               5
       54       54       77       91           423         502               5
       55        0       83        6           684         741               5
       56       54       51        2           681         787               5
       57       10       47        4           720         849               5
       58       71       28        3            52         139               5
       59       90       23        5           704         844               5
       60        8       74       89           683         827               5
       61       93       19        5           689         762               5
       62       18        5        4           214         309               5
       63       71        3        1           693         784               5
       64       20       89        9           136         222               5
       65       21       65        3           676         812               5
       66       20       20       10           739         869               5
       67       95        4       53           659         782               5
       68       64       58        8           294         347               5
       69       94       94        9           674         725               5
       70       96       66       90           276         393               5
       71       98       66        1            42         164               5
       72       25       27        6           724         794               5
       73       41       27        6           689         807               5
       74       35       86      100           749         834               5
       75       20        2        4           170         237               5
       76       73       51        3           664         808               5
       77       56       33       84           692         800               5
       78       23       39        4           362         481               5
       79        6       12        7           326         468               5
       80        2       36        9           726         845               5
       81       78       51        3           734         786               5
       82       25       51        5           712         787               5
       83       72       37        4           296         361               5
       84       54       22        5           686         805               5
       85       79       69       88           740         833               5
       86       90       92       95           653         725               5
       87       97       36        3           171         230               5
       88       80       98       10           715         804               5
       89       59       37       95           249         348               5
       90       10       49       55           238         367               5
       91       33       30        6           167         246               5
       92        3       66       95           720         864               5
       93       40       17       70           162         259               5
       94       34       10        5           736         806               5
       95       79       95        9           347         420               5
       96       14       29       59           206         271               5
       97      100       80       71           657         742               5
       98       43        2        6           429         558               5
       99        0       28        7           749         844               5
      100       94       18       60            64         129               5
