TC-R0332

VEHICLE
NUMBER     CAPACITY
   100     690

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       52        9        0             0        1000               0
        1       77       47       33           291         631               5
        2       44       93        1           440         835               5
        3       75       97       86           474         792               5
        4       91       66       40           316         586               5
        5       22       29       96           440         754               5
        6       48       83       70           267         558               5
        7       37        5       51           184         561               5
        8       53       25        8           218         583               5
        9       56       12       76           437         770               5
       10       37       45       29           456         840               5
       11        5       14       73           287         684               5
       12       45       11       50           430         677               5
       13        4       29       31            42         325               5
       14       68       28       82           428         746               5
       15       73       23       47           269         633               5
       16       22       80       24           246         587               5
       17       67       39       93           478         791               5
       18       34       89       29           441         823               5
       19       72       82       14           217         482               5
       20       14       22       48           245         453               5
       21       52       22       16           193         450               5
       22        2        8       23           194         532               5
       23       14       41       36            84         436               5
       24       50       76      100           189         550               5
       25       17       11       12           478         716               5
       26       16       27        2           344         644               5
       27       73       94       14           347         721               5
       28       59       35        8           477         840               5
       29       30       75       80           449         775               5
       30       32       44       85           464         680               5
       31       84       44       65           293         594               5
       32       11       90       63           422         760               5
       33       51       26       19           459         814               5
       34       18        3       57           437         662               5
       35       62        7       41           176         524               5
       36       11       18       34           477         810               5
       37       52      100       17           136         507               5
       38       53       60       30           164         483               5
       39       78       64       49           118         515               5
       40       30       87        9           490         812               5
       41       55       45       28           259         587               5
       42       48       91       25           452         757               5
       43       75       77       92           454         768               5
       44        2       37       35           334         535               5
       45       17       26       30           268         502               5
       46       44       56       30           476         873               5
       47       31       16       79           204         528               5
       48       19       17       35           234         599               5
       49       70        9       95           163         555               5
       50       27       62       33           434         764               5
       51       56       35       11           237         524               5
       52       77       35       64           298         528               5
       53       10       95       56           226         492               5
       54       55       87        3           204         447               5
       55       71       85       54           127         473               5
       56       59       19       50           157         519               5
       57       92       18       33           475         778               5
       58       19       47       54           230         506               5
       59        5       38       95           413         781               5
       60       78       36       59           422         798               5
       61       96       86        9           401         801               5
       62        3       12       56           415         616               5
       63       75       72       55           229         584               5
       64       67       50       65           418         677               5
       65       57       70       23           464         787               5
       66       85       87       16           222         568               5
       67       53       91       52           436         637               5
       68       67       56        9           317         522               5
       69       63       33       69             0         287               5
       70        1       38       35           225         426               5
       71       59       11       28           400         789               5
       72       98       64        1           461         835               5
       73       77       24       92           410         614               5
       74       76       54       41           403         765               5
       75       60       28       66           157         445               5
       76       89       66       48           448         780               5
       77       97       91       44           201         412               5
       78       87       63       11           298         658               5
       79       69       45       78           472         781               5
       80       90       42       10           458         683               5
       81       99       22        7           192         549               5
       82       44       80       91           452         814               5
       83       37       92       32           465         746               5
       84       70       67       43           483         689               5
       85       15       43       27           107         433               5
       86       79        6       44           167         395               5
       87       66       54       10           150         543               5
       88       56       67        1           402         753               5
       89       39       22       84           297         681               5
       90       31       48       32           299         641               5
       91       62       72       42           453         699               5
       92       28       86       28           471         683               5
       93       23       69       34           253         574               5
       94       76       25       12           264         577               5
       95       85       53       54           263         520               5
       96        2       86       67           438         762               5
       97       11       78       17           162         386               5
       98       47       49       51            48         312               5
       99        2       78       72           273         605               5
      100       19       79       49           430         652               5
