TC-R0463

VEHICLE
NUMBER     CAPACITY
   100     1899

CUSTOMER
CUST NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
        0       81       67        0             0        1000               0
        1       47       78       74           289         578               5
        2       36       52       86           289         533               5
        3       80       45       95           188         494               5
        4       67       54       82           176         547               5
        5       43       10       73           451         793               5
        6       83       42       87           222         612               5
        7       45       12       81             7         214               5
        8       16       91       77           159         366               5
        9       16       39       92           438         750               5
       10       44        8       94           455         819               5
       11       75       36       57           420         701               5
       12       17       15       65           464         846               5
       13       99       34       65            20         310               5
       14        6        7       67           415         714               5
       15       90       48       67           439         673               5
       16       12       79       55           437         776               5
       17        8       81       84           223         504               5
       18       79        5       62           462         804               5
       19       67       58       81           470         837               5
       20       26       72       76           297         605               5
       21       72       78       83           431         818               5
       22       91       59       87           333         696               5
       23       74       71       58            52         407               5
       24       12       44       54           359         748               5
       25        1       80       86           476         706               5
       26       30       90       99           235         569               5
       27       78       75       66           232         436               5
       28       45        9       81           309         649               5
       29       94       91       92           145         360               5
       30       12       52       88           486         877               5
       31       82       20       91           486         826               5
       32       62       12       63           428         698               5
       33       35       42       72            59         433               5
       34       90        1       79           336         567               5
       35       59       14       86           429         738               5
       36       58       84       98           229         529               5
       37       16       74       60           496         883               5
       38       76       91       85           462         691               5
       39       52        0       92           341         654               5
       40       55       39       91           499         772               5
       41       86       10       94           233         536               5
       42       93       95       60           196         575               5
       43       28       83       79           417         687               5
       44       38       36       86           403         644               5
       45       58       20       65           295         651               5
       46       93       17       97           349         655               5
       47       63       34       50           238         624               5
       48       65       69       64           426         821               5
       49       23       81       59           425         725               5
       50       67       62       99           437         655               5
       51       56       65       88           416         621               5
       52       54        9       99           444         721               5
       53       49       21       84           329         674               5
       54       97       37       78           405         748               5
       55       14        4       99           105         424               5
       56        7       54       68           377         712               5
       57       87        2       81           407         711               5
       58       94       18       97           329         569               5
       59       19       88       58           471         788               5
       60       53       31       62           480         823               5
       61       52        7       96           308         708               5
       62       10       77       70           197         449               5
       63       63       37       91           153         533               5
       64       17       20       61           251         555               5
       65       85       13       78           220         567               5
       66       87       83       88           197         410               5
       67       90       65       69           163         550               5
       68       20       25       75           314         685               5
       69       21       43       90           339         640               5
       70       76        7       87           452         835               5
       71       74       23       92           410         616               5
       72       53       25       84           321         539               5
       73       98       57       59           205         410               5
       74       11       89       96           471         719               5
       75       22       69       59           335         690               5
       76       19       45       89           414         749               5
       77       44       77       90           264         584               5
       78       14       73       71           294         639               5
       79       92       71       94           217         559               5
       80       97       51       55           468         690               5
       81       13       53       67           400         783               5
       82       62       28       50           209         591               5
       83       44       39       98           325         630               5
       84       69       13       97           124         486               5
       85       82       63       71           178         504               5
       86       93       37       74           448         718               5
       87       10        2       98           238         599               5
       88       87       88       66           316         532               5
       89       82       75       70            77         436               5
       90       92       76      100           422         764               5
       91       82       61       61           407         630               5
       92       19       55       78           212         447               5
       93       73       21       69           175         528               5
       94       29       85       98           429         697               5
       95       12       21       99           228         533               5
       96       96       50       94           485         716               5
       97       70       51       97           260         464               5
       98       61       71       76           414         625               5
       99       67        9       62           454         766               5
      100       87       62       92           247         600               5
